Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658108199.836555,154294,1,1
1,NewOrder,1658108199.837149,134844,7,1
1,NewOrder,1658108199.837196,132960,3,1
1,NewOrder,1658108199.837463,156014,8,1
1,NewOrder,1658108199.837515,121676,9,1
1,NewOrder,1658108199.837532,132176,4,1
1,NewOrder,1658108199.837604,153361,5,1
1,NewOrder,1658108199.837623,133518,2,1
1,NewOrder,1658108199.837661,153382,0,1
1,NewOrder,1658108199.837666,151325,6,1
1,NewOrder,1658108199.959359,126721,9,1
1,NewOrder,1658108199.969771,157660,4,1
1,NewOrder,1658108199.970271,62110,3,1
1,NewOrder,1658108199.971224,67910,2,1
1,NewOrder,1658108199.972075,55399,7,1
1,NewOrder,1658108199.989060,141877,6,1
1,NewOrder,1658108199.990938,135482,1,1
1,NewOrder,1658108199.991018,63869,5,1
1,NewOrder,1658108199.991134,140148,0,1
1,NewOrder,1658108199.993557,49589,8,1
1,NewOrder,1658108200.027539,51576,7,1
1,NewOrder,1658108200.032437,48415,3,1
1,NewOrder,1658108200.039191,38493,2,1
1,NewOrder,1658108200.043191,63123,8,1
1,NewOrder,1658108200.054949,54779,5,1
1,NewOrder,1658108200.077740,69014,2,1
1,NewOrder,1658108200.079172,1852,7,1
1,NewOrder,1658108200.080919,67976,3,1
1,NewOrder,1658108200.081060,47908,7,1
1,NewOrder,1658108200.086124,51153,9,1
1,NewOrder,1658108200.106363,52689,8,1
1,NewOrder,1658108200.109786,39099,5,1
1,NewOrder,1658108200.126491,34119,1,1
1,NewOrder,1658108200.127486,35511,4,1
1,NewOrder,1658108200.129027,40390,7,1
1,NewOrder,1658108200.130996,43609,6,1
1,NewOrder,1658108200.131321,42705,0,1
1,NewOrder,1658108200.137327,36999,9,1
1,NewOrder,1658108200.146807,40427,2,1
1,NewOrder,1658108200.148946,47178,3,1
1,NewOrder,1658108200.148946,19940,5,1
1,NewOrder,1658108200.159108,24745,8,1
1,NewOrder,1658108200.160662,20378,1,1
1,NewOrder,1658108200.163056,46865,4,1
1,NewOrder,1658108200.168937,26120,5,1
1,NewOrder,1658108200.169457,33475,7,1
1,NewOrder,1658108200.174081,35753,0,1
1,NewOrder,1658108200.174348,46714,9,1
1,NewOrder,1658108200.174645,63411,6,1
1,NewOrder,1658108200.181089,26098,1,1
1,NewOrder,1658108200.183947,50463,8,1
1,NewOrder,1658108200.187295,36264,2,1
1,NewOrder,1658108200.195152,33290,5,1
1,NewOrder,1658108200.196168,48503,3,1
1,NewOrder,1658108200.202995,48263,7,1
1,NewOrder,1658108200.207237,35482,1,1
1,NewOrder,1658108200.209892,24792,0,1
1,NewOrder,1658108200.209973,37704,4,1
1,NewOrder,1658108200.221112,39240,9,1
1,NewOrder,1658108200.223611,17676,2,1
1,NewOrder,1658108200.228490,31187,5,1
1,NewOrder,1658108200.234472,18814,8,1
1,NewOrder,1658108200.234728,21684,0,1
1,NewOrder,1658108200.238095,144334,6,1
1,NewOrder,1658108200.241334,84563,2,1
1,NewOrder,1658108200.242774,85844,1,1
1,NewOrder,1658108200.244719,57490,3,1
1,NewOrder,1658108200.247734,51217,4,1
1,NewOrder,1658108200.251290,33949,7,1
1,NewOrder,1658108200.253341,175226,8,1
1,NewOrder,1658108200.256454,174931,0,1
1,NewOrder,1658108200.259709,157488,5,1
1,NewOrder,1658108200.260406,163245,9,1
1,NewOrder,1658108200.285275,43256,7,1
1,NewOrder,1658108200.299010,39601,4,1
1,NewOrder,1658108200.302253,46317,3,1
1,NewOrder,1658108200.326028,108687,2,1
1,NewOrder,1658108200.328608,99503,7,1
1,NewOrder,1658108200.328692,100565,1,1
1,NewOrder,1658108200.338671,106430,4,1
1,NewOrder,1658108200.348626,85402,3,1
1,NewOrder,1658108200.382508,98192,6,1
1,NewOrder,1658108200.417277,44281,5,1
1,NewOrder,1658108200.428483,51869,7,1
1,NewOrder,1658108200.428598,39817,8,1
1,NewOrder,1658108200.429303,52845,1,1
1,NewOrder,1658108200.432999,30571,9,1
1,NewOrder,1658108200.439421,60331,0,1
1,NewOrder,1658108200.439918,28605,2,1
1,NewOrder,1658108200.439937,53724,3,1
1,NewOrder,1658108200.445162,45320,4,1
1,NewOrder,1658108200.461594,18911,5,1
1,NewOrder,1658108200.463603,59371,9,1
1,NewOrder,1658108200.468478,13948,8,1
1,NewOrder,1658108200.468563,13945,2,1
1,NewOrder,1658108200.480413,35514,7,1
1,NewOrder,1658108200.480551,42185,5,1
1,NewOrder,1658108200.480777,63771,6,1
1,NewOrder,1658108200.482201,62558,1,1
1,NewOrder,1658108200.482449,268228,8,1
1,NewOrder,1658108200.482535,173759,2,1
1,NewOrder,1658108200.490528,41996,4,1
1,NewOrder,1658108200.493687,18184,3,1
1,NewOrder,1658108200.499799,44700,0,1
1,NewOrder,1658108200.511928,144366,3,1
1,NewOrder,1658108200.515981,144739,7,1
1,NewOrder,1658108200.522776,122065,5,1
1,NewOrder,1658108200.523595,392992,9,1
1,NewOrder,1658108200.532591,126617,4,1
1,NewOrder,1658108200.544529,208140,0,1
