Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,126,126.000,1852,39601,54779,83952,126721,163245,206875,279716,392992
1,154,154.000,12237,35108,50206,62147,71716,119594,157837,206753,218688
2,181,181.000,724,31967,42564,55201,69699,109632,119997,159683,169649
3,222,222.000,859,26125,41196,46863,60136,83839,94621,135044,145750
4,180,180.000,8814,34685,50896,54859,70647,92800,101351,114551,131229
5,188,188.000,12359,25875,42712,53539,69991,107226,118370,158312,201525
6,236,236.000,4644,25362,33741,40586,50424,68047,88164,109038,117647
7,203,203.000,12943,25417,40186,49265,58344,100383,139242,159194,175415
8,204,204.000,642,25379,33759,49227,58792,115018,133603,159950,174740
9,212,212.000,6256,25267,33461,47087,49304,116434,150112,160432,249425
10,208,208.000,738,25391,41692,48043,60929,82544,114280,149945,209861
11,266,266.000,710,25236,33532,38106,41873,66636,75853,126207,150341
12,283,283.000,656,25206,33307,34826,41233,51582,59437,101457,108823
13,293,293.000,636,25194,28420,34690,34169,57883,75951,110095,127209
14,312,312.000,600,25179,26225,31614,33785,42082,66080,75401,108674
15,268,268.000,5904,25194,32368,37006,41397,50774,67971,151772,166966
16,190,190.000,4349,25089,26754,53093,36807,65689,166896,1009009,1034582
17,289,289.000,5185,25172,26502,34196,33828,55608,75293,100676,125007
18,308,308.000,722,25074,25707,32583,33854,46672,65435,116918,141159
19,278,278.000,4588,25123,25759,35972,33908,64613,83597,125923,133308
20,305,305.000,4767,25132,28075,32833,34353,57706,58773,65789,67251
21,337,337.000,624,25116,25383,29560,33651,41220,48977,58235,58739
22,306,306.000,783,25130,29139,32664,33814,50273,58512,75635,126117
23,303,303.000,5056,25106,25669,32883,33885,49551,57963,108530,134063
24,276,276.000,663,25128,26857,43260,36680,58392,100338,144903,1017378
25,210,210.000,663,25012,25279,38310,33440,41840,55030,333762,710498
26,302,302.000,687,25109,25950,32959,33770,49788,58502,108449,135696
27,320,320.000,577,25110,25430,31561,33569,42029,50516,108602,132667
28,320,320.000,4532,25091,25395,30982,33636,45074,58597,83738,100680
29,286,286.000,4297,25147,25486,37423,33785,50818,125390,152717,165772
30,269,269.000,604,25144,25656,35282,33684,50451,92172,151030,152572
31,188,188.000,585,25280,33498,54580,92006,116845,141278,175081,182541
32,140,140.000,9635,41670,63530,69374,91717,101137,165948,183803,232660
33,303,303.000,5386,25159,25815,32549,33585,50160,66333,101064,109729
34,314,314.000,562,25007,25463,31870,33625,50400,67219,76199,142046
35,319,319.000,4832,25034,25383,31513,33639,42376,51061,100395,115892
36,297,297.000,8451,25113,25459,34513,34138,58606,67273,92503,100879
37,291,291.000,837,25094,26025,34221,33730,58926,67446,109082,117338
38,219,219.000,4234,25186,33636,45133,58368,75332,106993,150584,160441
39,185,185.000,8167,33339,49985,52920,74367,84087,92316,143385,199188
40,324,324.000,663,25052,25387,30959,33557,40301,66881,90813,92450
41,314,314.000,4568,25056,25415,31895,33519,39685,50049,127058,169627
42,303,303.000,7975,25093,25623,34528,33669,50910,84644,108849,117134
43,280,280.000,5498,25077,25555,34068,33727,50110,66862,127537,136060
44,296,296.000,620,25082,25404,33869,33533,57730,91922,117831,132700
45,280,280.000,5870,25147,33162,35410,40708,58606,67003,108908,124312
46,327,327.000,609,25064,25903,30857,33645,42060,58407,67323,82587
47,312,312.000,697,25112,25756,31921,33710,50033,66698,75475,108283
