Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
28,2390,2390.000,1612,2906,3397,4171,3828,6587,7715,27158,117384
29,2274,2274.000,1592,3234,3590,4386,3973,7151,7960,17766,92388
30,2251,2251.000,1575,3283,3620,4441,3998,7472,8430,19389,103077
31,1945,1945.000,2123,3374,3666,5115,4008,7218,8687,25626,168190
32,2249,2249.000,1757,3175,3606,4441,4049,7593,8512,17843,118277
33,2495,2495.000,1565,2753,3457,4012,3915,5236,7762,17744,94172
34,2176,2176.000,1809,3320,3652,4573,4048,7761,8650,18347,83412
35,2214,2214.000,1736,3317,3621,4532,3994,7572,8677,18547,118120
36,1972,1972.000,1879,3442,3744,5025,4134,7627,8865,26817,124880
37,2415,2415.000,1421,2855,3433,4161,3955,6907,8590,18136,125555
38,2352,2352.000,1955,3145,3477,4669,3801,4279,7649,19407,619853
39,1838,1838.000,1955,3377,3755,4863,4200,7933,9136,28868,84558
40,2140,2140.000,1736,3394,3685,4654,4078,7986,9060,17734,84252
41,2273,2273.000,1599,3159,3548,4387,3922,7207,8355,25552,108955
42,2324,2324.000,1673,3056,3449,4303,3871,7396,8513,18079,84325
43,2283,2283.000,1589,3169,3537,4356,3936,7420,8724,17688,127389
44,2165,2165.000,1495,3171,3584,4610,3967,7559,8460,34167,76220
45,1457,1457.000,1778,3257,3595,7119,3939,4294,7425,127047,979806
46,2254,2254.000,1618,3007,3434,4254,3849,4234,7047,17031,112277
47,2407,2407.000,1683,3196,3548,4158,3852,4247,7543,9327,159150
48,2633,2633.000,1507,2594,3176,3778,3707,5817,7367,17107,83799
49,2153,2153.000,2357,3365,3689,4650,4085,8032,8993,18852,77474
50,2254,2254.000,1762,3296,3584,4412,3959,7220,8552,19326,100813
51,2219,2219.000,1583,3113,3542,4493,3955,7237,8361,26547,110507
52,2117,2117.000,1511,2930,3409,4738,3887,6699,7765,25549,176600
53,2576,2576.000,1335,2692,3156,4145,3600,4067,5778,8976,1294311
54,1493,1493.000,2091,3411,3646,6185,3936,4316,8350,120842,153201
55,2116,2116.000,1658,3250,3598,4715,4029,7460,8548,33698,93976
56,2207,2207.000,1638,3296,3702,4524,4056,7089,8483,27586,100661
57,1075,1075.000,1514,2627,3136,9783,3825,33705,50577,125841,151683
58,191,191.000,16700,25694,42061,52382,76038,100169,108320,117610,117632
59,168,168.000,6816,33677,42519,57543,76294,117073,134523,142132,142467
60,211,211.000,3614,33592,42197,46884,58806,83303,93108,100671,101044
61,151,151.000,4037,25833,41586,86558,66957,109517,679562,679649,680015
62,154,154.000,3232,33328,42127,44324,58698,67501,75685,75990,100720
63,239,239.000,3928,25837,34951,42343,58053,67492,75426,91948,92053
64,205,205.000,3369,29118,50004,50534,67279,83652,92162,108769,109115
65,174,174.000,3600,33989,50432,55414,75464,83906,92029,134005,134007
66,234,234.000,4497,25509,33979,43290,50607,84348,92021,92652,100388
67,192,192.000,3741,25408,41991,52875,67181,108913,141838,142120,142233
68,199,199.000,16667,26039,42012,50338,58812,83708,125019,192078,192336
69,174,174.000,6086,25585,50305,55770,83776,101006,108848,117488,117648
70,102,102.000,16425,33774,66762,99867,108638,150269,427331,435547,435662
71,215,215.000,5248,33399,41887,45215,50831,83608,92049,108534,108654
72,216,216.000,5051,33619,42045,47000,50486,76108,100361,142151,142499
73,202,202.000,6209,33622,42462,49254,58989,84584,108714,109476,118038
74,193,193.000,6256,33720,50161,52152,59512,91783,100770,116873,116984
75,151,151.000,16602,33828,66808,71263,92067,127921,183826,208832,208962
76,172,172.000,6127,33386,50237,53004,75275,83624,108537,125298,125422
77,202,202.000,3458,33301,33954,49787,50541,108663,117234,158235,159089
78,229,229.000,3279,25414,34447,46785,50753,83873,108597,167023,167051
79,184,184.000,5165,33646,42016,52370,59019,92438,125369,133340,133689
80,142,142.000,6472,34204,67254,128438,92012,125454,1057504,1057794,1057910
81,11,11.000,41902,49861,50436,126779,50505,50514,899776,899776,899776
82,126,126.000,5724,34033,74982,83865,109135,158713,233587,233663,233994
83,105,105.000,16920,41922,83676,90228,124814,191855,192145,250248,250276
84,139,139.000,6090,33684,50312,75334,100370,183633,200315,225339,225473
85,134,134.000,16825,41840,50268,70234,116475,142346,183704,184150,283854
86,143,143.000,16722,25929,42464,72321,83857,183327,233872,259295,259435
87,92,92.000,25390,67041,108302,109050,141929,250142,250198,267032,267032
88,125,125.000,3688,34070,58720,78787,117090,158763,208628,216980,217086
89,110,110.000,2831,50179,67520,92225,100581,200679,225441,291818,292205
90,105,105.000,3013,33782,50230,91998,109372,217122,275741,275946,276203
91,139,139.000,3628,33704,50298,80073,100632,175395,225140,242029,242372
92,69,69.000,5513,58729,133889,129940,175174,208615,208832,275362,275362
93,100,100.000,4265,33773,83901,114139,216644,258619,266924,267025,267025
94,74,74.000,5681,50219,108695,123440,166637,267025,366905,367121,367121
95,81,81.000,43158,83630,121646,139708,163150,305024,305089,321134,321134
96,105,105.000,19708,29776,72749,80991,121590,155047,171894,172029,180366
97,135,135.000,3985,46876,75564,73063,87085,113077,121743,139223,139246
98,111,111.000,29258,45384,95440,86526,104372,154099,154471,162510,162771
99,137,137.000,3540,39560,61956,72784,95521,128571,137848,161620,161657
100,137,137.000,19474,37197,70300,75159,94920,145516,186601,211537,211712
101,141,141.000,4140,30091,70241,70735,97314,145302,153069,154246,154448
102,151,151.000,4271,43479,53159,64984,85929,119617,128495,136338,136529
103,100,100.000,19457,85359,102550,101690,127387,157812,224233,224719,224719
104,146,146.000,3944,36215,55030,67312,110558,111443,128173,135772,135916
105,135,135.000,3887,52019,69684,72773,94235,109475,144862,145237,145417
106,117,117.000,19423,53037,77860,87595,110857,143266,143727,185078,185478
107,174,174.000,3330,36457,52354,60194,69020,103091,127207,140428,143801
108,179,179.000,4547,36148,52782,54997,69461,85384,85833,101746,102161
109,100,100.000,34851,51560,94105,98594,119391,160838,193557,193903,193903
110,113,113.000,35507,60447,77404,88738,127184,144511,145828,146190,146208
111,175,175.000,18203,35031,43525,54467,53280,127433,144227,151751,151870
112,188,188.000,5572,35284,51566,53730,69157,93614,104269,127600,127943
113,218,218.000,4023,26824,51029,49092,60909,85087,94067,144613,153497
114,164,164.000,17869,28075,43362,57858,68522,126564,135820,192890,193111
115,211,211.000,17293,29825,42664,49824,59745,85226,101723,151264,151728
116,167,167.000,4305,35672,51542,57779,76740,85061,125815,126379,126609
117,189,189.000,3694,34531,51081,51137,60055,86051,113686,147038,147073
118,156,156.000,4504,27824,45564,64031,70541,143965,194992,243852,244046
119,184,184.000,3911,34926,44316,51426,68732,86202,93504,102797,102850
