time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,355,355.000,355.000,203943,203943,354,1
1,532,532.000,532.000,130727,130727,531,1
2,640,640.000,640.000,72280,72280,640,0
3,522,522.000,522.000,73122,73122,521,1
4,511,511.000,511.000,65314,65314,510,1
5,490,490.000,490.000,67563,67563,490,0
6,401,401.000,401.000,78193,78193,401,0
7,417,417.000,417.000,75003,75003,417,0
8,325,325.000,325.000,110611,110611,324,1
9,361,361.000,361.000,82331,82331,361,0
10,333,333.000,333.000,74228,74228,333,0
11,277,277.000,277.000,86857,86857,276,1
12,300,300.000,300.000,84976,84976,300,0
13,307,307.000,307.000,96358,96358,307,0
14,299,299.000,299.000,80064,80064,298,1
15,315,315.000,315.000,93649,93649,315,0
16,447,447.000,447.000,53397,53397,447,0
17,440,440.000,440.000,56147,56147,440,0
18,470,470.000,470.000,52718,52718,469,1
19,324,324.000,324.000,244534,244534,323,1
20,440,440.000,440.000,63886,63886,440,0
21,240,240.000,240.000,208460,208460,240,0
22,353,353.000,353.000,94056,94056,353,0
23,482,482.000,482.000,103308,103308,481,1
24,716,716.000,716.000,45181,45181,716,0
25,465,465.000,465.000,71995,71995,464,1
26,190,190.000,190.000,133190,133190,190,0
27,207,207.000,207.000,152826,152826,206,1
28,314,314.000,314.000,86096,86096,314,0
29,289,289.000,289.000,77766,77766,289,0
30,260,260.000,260.000,82031,82031,259,1
31,261,261.000,261.000,77132,77132,261,0
32,292,292.000,292.000,71410,71410,292,0
33,244,244.000,244.000,114315,114315,244,0
34,282,282.000,282.000,71186,71186,281,1
35,296,296.000,296.000,70828,70828,295,1
36,299,299.000,299.000,71621,71621,299,0
37,297,297.000,297.000,78913,78913,297,0
38,260,260.000,260.000,87955,87955,260,0
39,314,314.000,314.000,77051,77051,314,0
40,323,323.000,323.000,76889,76889,323,0
41,325,325.000,325.000,69669,69669,325,0
42,303,303.000,303.000,69697,69697,302,1
43,303,303.000,303.000,62691,62691,302,1
44,257,257.000,257.000,149005,149005,257,0
45,301,301.000,301.000,80113,80113,300,1
46,300,300.000,300.000,77836,77836,300,0
47,358,358.000,358.000,68616,68616,357,1
48,403,403.000,403.000,63365,63365,403,0
49,320,320.000,320.000,95607,95607,320,0
50,385,385.000,385.000,60793,60793,385,0
51,272,272.000,272.000,145763,145763,271,1
52,244,244.000,244.000,95079,95079,243,1
53,359,359.000,359.000,85987,85987,358,1
54,449,449.000,449.000,109225,109225,449,0
55,470,470.000,470.000,42518,42518,469,1
56,451,451.000,451.000,44522,44522,451,0
57,224,224.000,224.000,108436,108436,224,0
58,214,214.000,214.000,85452,85452,214,0
59,242,242.000,242.000,110500,110500,242,0
60,232,232.000,232.000,78666,78666,232,0
61,308,308.000,308.000,80225,80225,308,0
62,247,247.000,247.000,82861,82861,247,0
63,252,252.000,252.000,72890,72890,251,1
64,295,295.000,295.000,79966,79966,295,0
65,312,312.000,312.000,70709,70709,311,1
66,329,329.000,329.000,65074,65074,329,0
67,271,271.000,271.000,82962,82962,271,0
68,288,288.000,288.000,70361,70361,288,0
69,266,266.000,266.000,103719,103719,266,0
70,293,293.000,293.000,64042,64042,292,1
71,334,334.000,334.000,64440,64440,334,0
72,310,310.000,310.000,74851,74851,310,0
73,336,336.000,336.000,78776,78776,335,1
74,313,313.000,313.000,70241,70241,313,0
75,300,300.000,300.000,120041,120041,299,1
76,340,340.000,340.000,69868,69868,339,1
77,299,299.000,299.000,142081,142081,299,0
78,323,323.000,323.000,66391,66391,322,1
79,285,285.000,285.000,69904,69904,285,0
80,305,305.000,305.000,68851,68851,305,0
81,273,273.000,273.000,160879,160879,273,0
82,329,329.000,329.000,100937,100937,329,0
83,376,376.000,376.000,178944,178944,375,1
84,315,315.000,315.000,110469,110469,315,0
85,256,256.000,256.000,193602,193602,255,1
86,244,244.000,244.000,167913,167913,244,0
87,435,435.000,435.000,117344,117344,435,0
88,473,473.000,473.000,44847,44847,473,0
89,442,442.000,442.000,52438,52438,441,1
90,233,233.000,233.000,127174,127174,233,0
91,229,229.000,229.000,84521,84521,229,0
92,240,240.000,240.000,71888,71888,240,0
93,267,267.000,267.000,82966,82966,266,1
94,290,290.000,290.000,75672,75672,290,0
95,254,254.000,254.000,73262,73262,253,1
96,292,292.000,292.000,87376,87376,292,0
97,274,274.000,274.000,69374,69374,274,0
98,263,263.000,263.000,67996,67996,263,0
99,299,299.000,299.000,78794,78794,299,0
100,272,272.000,272.000,111203,111203,272,0
101,284,284.000,284.000,62651,62651,284,0
102,286,286.000,286.000,67510,67510,285,1
103,296,296.000,296.000,67851,67851,296,0
104,313,313.000,313.000,62069,62069,313,0
105,310,310.000,310.000,68619,68619,309,1
106,302,302.000,302.000,77783,77783,302,0
107,296,296.000,296.000,68001,68001,296,0
108,286,286.000,286.000,68516,68516,286,0
109,332,332.000,332.000,69701,69701,332,0
110,279,279.000,279.000,69513,69513,278,1
111,273,273.000,273.000,111176,111176,273,0
112,321,321.000,321.000,68903,68903,321,0
113,237,237.000,237.000,136310,136310,237,0
114,316,316.000,316.000,71828,71828,316,0
115,291,291.000,291.000,87306,87306,291,0
116,285,285.000,285.000,160690,160690,284,1
117,401,401.000,401.000,62096,62096,400,1
118,306,306.000,306.000,259026,259026,306,0
119,185,185.000,185.000,104494,104494,185,0
