Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,512.000,19.575,0.545,1.353,15.111,26.850,48.307,60.494,130.727,215.574,0.051
5,398.800,24.997,0.742,1.301,20.964,42.988,56.195,64.982,82.331,126.623,0.040
10,303.200,33.059,0.748,1.910,35.800,52.423,62.985,70.354,87.407,143.887,0.030
15,399.200,24.905,0.663,1.702,26.735,35.663,44.877,52.591,79.219,248.667,0.040
20,446.200,22.414,0.672,1.201,17.212,33.738,51.775,68.204,112.873,222.738,0.045
25,293.000,34.192,0.670,1.933,27.852,54.800,70.943,79.356,105.626,1027.897,0.029
30,267.800,37.184,0.695,18.577,42.033,54.118,63.195,71.186,97.011,136.640,0.027
35,293.200,34.149,0.757,16.078,37.175,49.438,59.859,63.789,79.881,95.227,0.029
40,302.200,33.057,0.767,12.299,35.567,49.970,56.870,62.386,81.823,151.557,0.030
45,336.400,29.765,0.729,10.138,32.248,43.347,53.535,62.156,89.126,110.402,0.034
50,341.800,29.220,0.675,9.560,26.781,37.207,56.630,69.515,109.223,170.370,0.034
55,320.200,31.234,0.691,13.626,27.161,44.593,64.182,72.021,103.784,112.748,0.032
60,266.800,37.446,0.746,17.404,42.712,55.704,64.392,69.168,80.674,124.910,0.027
65,293.200,34.155,0.726,16.961,37.289,49.288,55.838,63.059,82.962,138.042,0.029
70,317.200,31.431,0.739,10.923,35.836,45.131,53.991,60.729,70.371,80.931,0.032
75,309.400,32.344,0.764,10.044,34.964,49.576,57.268,61.960,118.831,144.578,0.031
80,319.600,31.259,0.689,1.556,31.188,45.636,61.276,78.271,154.068,203.109,0.032
85,370.000,26.945,0.713,9.497,26.401,35.198,50.894,63.939,110.214,195.678,0.037
90,251.800,39.732,0.744,18.189,42.051,57.606,68.325,74.765,91.969,1052.670,0.025
95,276.400,36.316,0.728,18.540,42.229,53.772,61.367,64.325,79.675,107.146,0.028
100,290.200,34.382,0.781,19.011,37.937,48.053,54.410,61.300,76.978,111.667,0.029
105,305.200,32.637,0.744,12.788,35.886,50.427,58.580,62.182,72.163,106.166,0.031
110,285.200,35.098,0.712,17.295,36.321,51.453,60.413,67.311,102.549,185.549,0.028
115,293.600,33.529,0.753,9.640,33.476,43.335,61.851,86.422,147.556,272.904,0.030
