Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.400,7.311,1.670,3.647,4.736,6.268,11.547,22.028,55.389,55.389,0.137
5,22.600,3.568,1.585,2.311,2.594,3.057,4.107,5.958,23.939,29.097,0.280
10,22.000,5.026,1.399,2.238,2.447,2.763,3.220,16.631,49.772,136.100,0.199
15,17.800,3.175,1.352,1.971,2.240,2.473,2.841,3.007,33.626,33.626,0.315
20,22.000,2.763,1.428,1.932,2.131,2.392,3.057,3.552,16.813,33.435,0.362
25,22.400,3.043,1.249,1.883,2.050,2.360,3.100,4.406,17.653,64.305,0.329
30,14.400,4.036,1.373,1.988,2.176,2.571,3.336,6.103,55.413,55.413,0.248
35,15.200,4.425,1.355,1.998,2.181,2.464,4.019,25.817,48.763,48.763,0.226
40,19.000,3.067,1.415,1.893,2.143,2.390,2.674,4.117,35.934,35.934,0.326
45,18.000,3.805,1.309,1.912,2.097,2.382,3.325,24.174,33.015,33.015,0.263
50,21.600,3.963,1.206,1.905,2.132,2.495,3.410,24.775,36.170,42.939,0.252
55,13.000,4.299,1.556,1.968,2.162,2.419,3.027,3.974,58.046,58.046,0.233
60,21.600,2.591,1.290,1.777,1.984,2.302,2.776,3.437,17.574,29.440,0.386
65,20.000,4.160,1.445,1.940,2.148,2.433,3.052,17.677,47.514,47.514,0.240
70,20.800,3.208,1.449,1.933,2.077,2.323,2.863,3.629,34.868,43.287,0.312
75,19.800,3.249,1.202,1.852,2.008,2.231,2.595,3.102,39.688,39.688,0.308
80,20.800,3.628,1.317,1.929,2.187,2.689,4.351,16.237,27.443,44.772,0.276
85,22.400,3.382,1.275,1.789,2.079,2.359,2.929,4.146,33.554,34.585,0.296
90,16.200,2.894,1.285,1.908,2.153,2.407,2.923,3.710,33.294,33.294,0.346
95,19.400,3.274,1.327,1.798,1.986,2.355,3.436,5.830,50.086,50.086,0.305
100,18.200,3.147,1.256,1.872,2.226,2.537,3.127,4.361,45.931,45.931,0.318
105,23.800,5.505,1.133,1.876,2.106,2.504,17.774,35.898,44.872,58.408,0.182
110,19.000,4.313,1.306,1.767,2.010,2.295,2.859,27.556,42.297,42.297,0.232
115,18.400,2.929,1.270,1.851,2.058,2.292,2.568,3.303,41.495,41.495,0.341
