Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,199.800,18.462,0.669,1.549,9.531,25.915,48.784,65.301,100.491,247.583,0.054
5,248.400,15.242,0.588,1.311,5.099,25.339,38.319,46.547,62.857,834.321,0.066
10,233.600,16.307,0.710,1.238,4.900,27.375,43.612,53.444,89.489,125.088,0.061
15,226.600,15.004,0.726,1.215,5.689,25.317,37.502,49.086,83.292,202.039,0.067
20,253.200,14.639,0.726,1.209,5.643,23.633,35.871,44.451,94.596,188.365,0.068
25,250.800,14.406,0.717,1.230,6.118,22.852,35.551,50.831,68.905,182.313,0.069
30,171.000,18.952,0.761,1.244,4.467,31.737,56.335,64.714,95.726,173.433,0.053
35,197.200,17.450,0.681,1.240,5.672,34.030,48.883,54.935,67.005,87.746,0.057
40,218.600,16.565,0.726,1.223,5.641,28.205,47.467,53.616,64.058,78.464,0.060
45,204.000,16.366,0.739,1.238,7.245,26.967,44.721,51.990,66.079,92.129,0.061
50,205.600,17.245,0.714,1.246,8.857,27.515,48.344,54.113,72.891,120.839,0.058
55,175.800,19.483,0.824,1.244,5.465,34.704,57.017,69.550,92.627,113.322,0.051
60,250.600,14.223,0.726,1.216,3.855,23.462,40.564,52.524,74.210,98.948,0.070
65,196.200,17.828,0.745,1.254,7.343,33.238,50.221,57.858,68.641,83.189,0.056
70,218.000,14.866,0.811,1.242,3.524,25.791,43.631,51.913,57.749,64.199,0.067
75,224.000,15.183,0.704,1.243,3.853,25.643,44.673,51.953,63.320,110.885,0.066
80,219.600,15.194,0.717,1.238,3.597,25.834,44.211,52.918,64.550,91.791,0.066
85,221.600,16.033,0.738,1.233,4.361,25.862,48.086,53.715,67.818,98.203,0.062
90,172.200,19.488,0.778,1.250,6.310,27.172,50.698,58.403,93.916,406.901,0.051
95,199.800,15.767,0.714,1.232,3.372,21.370,50.896,64.694,89.101,124.979,0.063
100,208.200,16.024,0.734,1.248,3.899,24.823,47.828,56.666,76.537,99.787,0.062
105,229.600,15.287,0.696,1.247,4.131,24.600,45.413,54.176,63.661,90.643,0.065
110,230.000,15.681,0.729,1.244,4.257,27.213,45.494,52.481,61.733,76.690,0.064
115,216.600,16.204,0.694,1.263,4.590,27.339,44.711,54.145,68.261,96.614,0.062
