Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,288,288.000,795,6563,17729,34164,46417,79766,100491,247206,279022,287,1,247206,17729,34164,46417,79766,100491
1,453,453.000,931,3592,12012,22136,32429,57521,72258,104089,124065,453,0,104089,12012,22136,32429,57521,72258
2,451,451.000,959,3620,17478,21995,37053,49027,60923,80489,108297,450,1,80489,17478,21995,37053,49027,60923
3,526,526.000,669,2500,13883,19185,30166,46406,57104,89426,141589,525,1,89426,13883,19185,30166,46406,57104
4,495,495.000,763,2022,17747,20044,31520,46044,55431,84879,95822,495,0,84879,17747,20044,31520,46044,55431
5,516,516.000,628,2153,15452,19490,30396,44974,59194,87484,120541,516,0,87484,15452,19490,30396,44974,59194
6,547,547.000,606,1790,16516,18030,28808,39996,47504,71422,87843,546,1,71422,16516,18030,28808,39996,47504
7,577,577.000,588,1820,10940,17285,24298,40397,47256,67756,834321,577,0,67756,10940,17285,24298,40397,47256
8,570,570.000,653,1871,16920,17406,27363,38707,47273,65798,74248,569,1,65798,16920,17406,27363,38707,47273
9,546,546.000,636,2020,17378,18251,28295,39254,47209,66264,73979,545,1,66264,17378,18251,28295,39254,47209
10,582,582.000,626,1791,16559,17317,27231,38707,45385,71687,82773,581,1,71687,16559,17317,27231,38707,45385
11,621,621.000,649,1663,15729,16039,25170,37078,44059,61001,79887,621,0,61001,15729,16039,25170,37078,44059
12,549,549.000,670,1758,16172,18449,27975,44431,53790,72264,87686,548,1,72264,16172,18449,27975,44431,53790
13,472,472.000,648,1413,16421,21273,35734,52574,60259,85949,124431,472,0,85949,16421,21273,35734,52574,60259
14,285,285.000,746,1862,20183,34344,51280,100110,113501,135294,137564,284,1,135294,20183,34344,51280,100110,113501
15,340,340.000,679,2001,24138,29612,45400,77375,86666,115740,146398,339,1,115740,24138,29612,45400,77375,86666
16,400,400.000,547,1554,17170,24911,35404,55316,76060,191777,202039,399,1,191777,17170,24911,35404,55316,76060
17,577,577.000,688,1793,16551,17362,26399,40728,50087,62696,79462,576,1,62696,16551,17362,26399,40728,50087
18,624,624.000,628,1885,16534,15793,24682,34668,38169,53503,78858,623,1,53503,16534,15793,24682,34668,38169
19,613,613.000,589,1632,15950,16304,25907,35809,44616,60563,82808,612,1,60563,15950,16304,25907,35809,44616
20,684,684.000,560,1732,15093,14895,22635,34368,39824,60849,90065,683,1,60849,15093,14895,22635,34368,39824
21,463,463.000,631,1594,15387,21008,25674,51685,78964,142620,157357,462,1,142620,15387,21008,25674,51685,78964
22,704,704.000,582,1586,14176,14252,21176,34101,37740,52387,63245,704,0,52387,14176,14252,21176,34101,37740
23,601,601.000,593,1475,16030,16825,26715,39319,48049,60905,89047,600,1,60905,16030,16825,26715,39319,48049
24,342,342.000,602,2023,20315,29626,43688,67022,82126,186509,263005,341,1,186509,20315,29626,43688,67022,82126
25,382,382.000,650,1894,23180,26250,46841,59042,67846,87617,106727,381,1,87617,23180,26250,46841,59042,67846
