Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,189.400,27.537,0.763,9.120,24.343,39.950,51.907,62.070,95.703,235.434,0.036
5,235.600,22.674,0.636,12.606,19.734,30.294,41.810,49.583,72.459,96.758,0.044
10,208.800,25.554,0.626,14.455,19.701,34.315,47.860,64.017,113.501,137.564,0.039
15,226.200,25.083,0.547,15.296,18.773,32.588,44.802,62.639,107.159,201.992,0.040
20,244.000,22.850,0.560,12.375,17.959,28.497,43.035,53.276,102.034,263.005,0.044
25,241.800,23.046,0.538,12.584,17.733,31.441,50.462,53.921,87.617,171.066,0.043
30,168.000,35.389,0.559,21.199,36.649,48.009,60.083,70.369,101.113,175.987,0.028
35,199.200,29.000,0.546,18.458,30.523,37.802,47.599,54.334,82.374,107.545,0.034
40,205.800,27.020,0.565,17.157,27.491,36.259,44.335,53.080,72.264,96.938,0.037
45,207.600,27.255,0.559,16.072,26.909,36.737,45.811,53.765,71.178,112.643,0.037
50,206.000,27.340,0.548,14.859,26.752,36.934,47.300,59.628,84.340,123.556,0.037
55,158.000,36.271,0.530,19.493,34.922,50.452,60.342,77.061,109.632,148.728,0.028
60,230.400,24.331,0.533,12.525,17.852,34.524,51.432,60.597,88.327,172.359,0.041
65,186.400,30.485,0.543,18.266,31.333,39.964,53.439,59.961,79.892,122.672,0.033
70,218.800,26.777,0.501,17.216,27.372,36.267,44.543,53.102,68.148,108.700,0.037
75,214.000,27.296,0.527,17.365,27.140,36.075,44.934,53.592,73.386,96.673,0.037
80,210.000,27.491,0.544,16.402,26.491,35.497,45.467,54.101,78.066,963.842,0.036
85,211.800,26.650,0.533,16.603,26.034,35.434,48.604,56.029,75.849,104.409,0.038
90,165.800,34.942,0.495,17.632,32.416,43.366,59.914,69.823,204.091,406.405,0.029
95,191.000,31.331,0.505,12.069,27.330,43.728,60.305,73.321,110.780,189.693,0.032
100,207.000,28.078,0.533,13.693,28.388,38.608,51.617,58.754,79.748,100.310,0.036
105,215.400,26.350,0.473,15.711,26.810,36.234,45.485,54.017,76.729,102.500,0.038
110,218.800,25.421,0.555,16.128,26.234,35.401,44.020,52.167,73.925,105.036,0.039
115,203.400,26.747,0.554,16.462,26.071,35.300,49.721,58.773,78.895,93.117,0.037
