Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,547.200,18.176,1.575,16.330,16.611,16.972,18.002,24.415,91.466,182.325,0.055
5,601.600,16.580,3.287,16.399,16.613,16.779,17.101,18.500,50.133,101.265,0.060
10,723.000,13.809,7.349,8.319,16.412,16.704,16.894,17.092,57.577,100.319,0.072
15,953.600,10.471,6.969,8.223,8.390,8.814,16.753,16.915,17.383,108.402,0.096
20,971.800,10.264,6.001,8.190,8.392,8.844,16.735,16.984,24.907,38.128,0.097
25,999.200,9.985,1.427,8.212,8.363,8.610,16.651,16.829,17.825,108.352,0.100
30,885.000,11.291,7.203,8.205,8.410,8.950,16.804,17.032,41.477,141.745,0.089
35,993.000,10.046,7.236,8.176,8.367,8.669,16.624,16.923,24.639,142.000,0.100
40,949.200,10.542,0.940,8.216,8.390,9.335,16.757,16.944,17.511,50.917,0.095
45,1009.400,9.867,7.443,8.222,8.345,8.571,16.658,16.813,17.803,108.780,0.101
50,1003.000,9.948,5.999,8.206,8.343,8.583,16.680,16.854,24.907,142.106,0.101
55,909.800,10.971,5.087,8.183,8.383,8.845,16.762,17.034,33.814,141.821,0.091
60,979.600,10.200,1.228,8.171,8.379,8.823,16.732,16.963,25.022,50.639,0.098
65,936.000,10.657,6.658,8.194,8.361,8.678,16.728,17.012,41.467,165.131,0.094
70,1000.000,9.982,7.364,8.219,8.350,8.550,16.680,16.883,25.206,108.157,0.100
75,950.000,10.527,7.256,8.214,8.352,8.543,16.507,16.752,25.530,400.441,0.095
80,1028.000,9.694,7.183,8.215,8.353,8.573,16.623,16.823,17.449,50.307,0.103
85,1010.000,9.900,7.462,8.216,8.352,8.562,16.640,16.819,25.026,108.071,0.101
90,1009.800,9.889,7.119,8.209,8.363,8.606,16.645,16.847,25.064,108.025,0.101
95,1004.800,9.935,3.752,8.204,8.346,8.560,16.536,16.799,25.690,149.794,0.101
100,1036.000,9.621,7.492,8.217,8.342,8.513,9.199,16.742,25.013,108.300,0.104
105,992.200,10.067,1.104,8.234,8.375,8.607,16.713,17.046,25.591,50.815,0.099
110,1042.000,9.581,7.321,8.222,8.354,8.560,16.548,16.789,17.609,75.495,0.104
115,1005.200,9.902,7.371,8.223,8.354,8.555,16.560,16.799,18.202,177.321,0.101
