Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
25,663,663.000,1436,11773,15060,15109,18569,21398,23027,26400,29459
26,581,581.000,1462,12635,16696,17323,21545,26772,30964,35050,39048
27,478,478.000,1635,17221,21488,20765,25110,29167,31310,36077,43279
28,538,538.000,2228,15341,18730,18534,22350,25210,28260,35760,42653
29,595,595.000,1907,13760,17039,16761,20814,23323,24382,27299,34470
30,592,592.000,1908,13393,17439,16951,20734,23380,26124,29849,48274
31,606,606.000,1247,13398,17135,16470,19862,22357,24192,29381,42059
32,629,629.000,1522,12753,15866,15891,19603,22532,24258,27795,29623
33,610,610.000,1948,13116,16521,16286,19727,22931,24846,29224,37032
34,620,620.000,1562,13019,16362,16145,19886,22304,23905,26532,37901
35,629,629.000,1334,12655,16366,15904,19507,22325,24128,27828,38225
36,657,657.000,1379,12026,15443,15179,18953,21757,23733,27678,37073
37,642,642.000,1520,12510,15883,15571,19077,21753,23579,27025,34236
38,636,636.000,1245,12469,15976,15691,19305,22688,24142,28016,37971
39,623,623.000,1190,12202,15829,16031,19445,22305,24421,53045,81397
40,599,599.000,1219,13183,17033,16669,20054,22882,25253,49238,55207
41,665,665.000,1321,11946,15263,15006,18750,20998,22358,25661,30061
42,651,651.000,1454,11870,15553,15554,19044,22305,24381,35955,41374
43,488,488.000,2388,13104,17972,22176,26004,34428,38538,47328,999444
44,443,443.000,1167,16042,19968,20519,24528,30672,32340,37747,41548
45,554,554.000,1270,14455,18643,17892,22046,25096,26526,30545,33979
46,598,598.000,1314,13467,17031,16753,20123,23888,25408,32809,35291
47,572,572.000,1193,13525,17678,17448,21287,24521,26329,32225,44695
48,598,598.000,1385,13136,17016,16657,20926,24396,26047,29143,30688
49,639,639.000,1217,12284,15497,17071,19302,22761,24952,29753,1031474
50,551,551.000,1239,12854,16219,16521,20127,23815,26928,34609,41154
51,648,648.000,1258,11979,15418,15394,19214,22769,25135,29139,31566
52,658,658.000,1232,11925,15044,15183,18895,22601,24621,28286,34050
53,596,596.000,1250,12872,16976,16762,20797,24487,27378,37433,45405
54,661,661.000,1258,11581,15165,15071,18599,21695,23714,28815,49190
55,578,578.000,1239,11922,15995,17457,20865,32527,35023,43272,47316
56,432,432.000,1802,20493,24462,23046,27232,29181,30420,34680,37625
57,465,465.000,3216,18970,22982,21655,25804,28231,29998,33753,53604
58,517,517.000,1289,16117,19440,19076,23436,27077,28806,32191,36821
59,570,570.000,1269,14476,17482,17589,21211,24845,28308,34384,38830
60,603,603.000,1402,13578,17000,16584,20500,22932,24680,29290,41620
61,615,615.000,1409,12527,15999,17272,19517,22623,23898,28556,994238
62,576,576.000,1116,12417,16186,16263,20450,23608,26532,37586,43085
63,635,635.000,1116,12094,15606,15662,19501,22982,26433,31115,42638
64,624,624.000,1415,12508,15902,16017,19836,23400,26997,33483,40583
65,619,619.000,1513,12597,16291,16176,19923,23857,26931,33162,37873
66,642,642.000,1223,11673,15124,15462,19056,22527,25647,46532,52246
67,623,623.000,1457,12068,16144,16187,19916,23580,25946,45392,53568
68,640,640.000,1378,12000,16275,15497,19614,22640,24731,27689,35594
69,663,663.000,1856,11495,15104,15071,18796,22174,23820,29448,36984
70,545,545.000,1416,12511,17609,19785,23333,27809,31486,37013,1019199
71,405,405.000,1439,20173,23456,22941,26486,30198,33710,46071,48157
72,522,522.000,1598,16543,19394,19055,22408,25108,26678,30422,42193
73,561,561.000,1383,14313,18626,18019,21933,24995,27656,33972,52169
74,594,594.000,1321,13178,17600,16590,21089,23669,25612,27802,32204
75,648,648.000,1106,11816,15716,15357,19206,22291,24834,29263,34753
76,621,621.000,1648,12772,16334,16062,19846,22432,24475,28447,36609
77,640,640.000,1259,12290,15780,15662,19692,22117,23644,26980,39940
78,652,652.000,1245,11984,15137,15300,19186,22279,24109,27990,33856
79,667,667.000,1336,12112,15142,14990,18845,21936,23919,27995,31830
80,653,653.000,1279,12006,15428,15334,19518,22382,25556,31517,35011
81,653,653.000,1177,12039,15568,15259,18611,21964,24665,28670,35626
82,588,588.000,1904,12644,16831,16987,20244,23798,26613,57198,63028
83,688,688.000,1438,11367,14937,14519,18005,20901,22912,27931,43610
84,677,677.000,1225,11188,14744,14742,18427,21540,23133,27295,30589
85,438,438.000,1081,14333,20624,22914,27259,32186,35341,51630,874339
86,471,471.000,1357,18178,22214,21106,25178,29032,31007,33018,36897
87,535,535.000,1190,15701,19314,18713,22813,25791,28268,31488,46637
88,540,540.000,2015,14642,18649,18447,22294,25471,28870,46611,49327
89,596,596.000,1303,13029,17214,16776,20315,24235,27179,40929,45424
90,633,633.000,1323,12447,16262,15788,19365,22734,24738,28847,40104
91,603,603.000,1640,13222,16967,16602,20407,23439,25484,27857,37334
92,644,644.000,1245,12247,15740,15506,19052,22232,23803,26660,30614
93,662,662.000,1314,11719,15011,14999,18593,21606,23398,27776,40889
94,659,659.000,1600,11905,15059,15176,18706,21968,24644,36354,43709
95,655,655.000,1213,12338,15460,15303,19041,22934,24402,27620,32195
96,665,665.000,1198,11399,14822,16222,18413,21782,23628,27702,1002020
97,540,540.000,1305,13246,16824,16968,20532,23764,27567,43022,53547
98,677,677.000,1932,11315,15059,14784,18276,21468,23559,29658,33226
99,612,612.000,1770,11921,15833,16304,19776,26501,30455,35029,37218
100,430,430.000,4852,20913,24155,23493,27132,30434,32446,37773,47034
101,471,471.000,2962,18013,21546,21020,25122,28908,30647,37663,43636
102,550,550.000,1221,14995,18548,18185,22230,26230,27749,31194,42473
103,577,577.000,1057,13087,17401,17318,21620,25059,27552,34489,42007
104,594,594.000,1215,13109,16365,16810,20491,24454,27174,33503,37180
105,627,627.000,1240,12346,15583,15894,19509,23074,25283,30643,34870
106,627,627.000,1190,12471,15827,15924,19580,22909,25517,29676,37556
107,616,616.000,1227,12707,16280,16231,19787,24323,26551,32707,39468
108,619,619.000,1732,12241,16078,16064,19316,23827,26765,34362,42789
109,596,596.000,1320,12886,16596,16778,20165,23882,26988,47932,59013
110,638,638.000,1329,11933,15866,15653,19786,22948,24328,27391,33438
111,668,668.000,1399,11507,15292,14997,18722,22080,23700,26632,32252
112,419,419.000,943,15915,26528,23727,29929,35105,38840,42620,47033
113,404,404.000,2225,20702,24744,24815,28722,34072,37702,41411,72265
114,452,452.000,3128,19129,22367,22079,26417,28577,30760,36004,46028
115,545,545.000,1791,14744,19079,18443,22564,25404,27526,33039,46918
116,604,604.000,1300,13406,16949,16495,20285,23048,24620,28356,31948
117,592,592.000,1686,13335,16861,16837,20536,24175,26887,32450,42129
118,656,656.000,1796,12326,15220,15245,18376,21627,23543,28524,36816
119,647,647.000,1255,12109,15409,15093,18261,20979,22558,28009,43058
