Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,564.800,17.707,1.374,13.147,16.740,20.851,26.071,30.508,41.647,97.742,0.056
5,630.000,16.049,1.049,12.357,15.633,19.221,22.477,24.885,34.364,1016.921,0.062
10,517.800,19.025,1.236,15.056,18.973,22.906,26.851,30.107,41.037,59.712,0.053
15,601.800,16.596,1.149,12.840,16.077,19.593,22.825,25.409,33.753,998.037,0.060
20,641.200,15.568,1.400,12.262,15.677,19.028,22.043,23.885,27.974,60.818,0.064
25,571.000,17.497,1.436,13.486,17.520,21.628,25.140,28.057,33.925,43.279,0.057
30,611.400,16.342,1.247,13.109,16.650,20.043,22.733,24.512,28.953,48.274,0.061
35,637.400,15.670,1.190,12.340,15.900,19.253,22.135,24.039,28.476,81.397,0.064
40,569.200,17.569,1.167,12.920,16.861,20.746,25.397,30.215,40.815,999.444,0.057
45,592.200,17.150,1.193,13.294,17.172,20.883,24.138,26.017,30.703,1031.474,0.058
50,622.800,15.742,1.232,12.123,15.733,19.483,23.105,25.356,31.818,49.190,0.064
55,512.400,19.518,1.239,14.910,19.815,24.409,28.263,31.195,37.568,53.604,0.051
60,610.600,16.355,1.116,12.559,16.171,20.009,22.982,25.501,31.272,994.238,0.061
65,637.400,15.669,1.223,11.950,15.851,19.529,22.943,25.252,33.709,53.568,0.064
70,525.400,19.027,1.321,14.389,19.139,23.077,26.337,28.932,36.614,1019.199,0.053
75,645.600,15.466,1.106,12.257,15.594,19.278,22.241,24.226,28.151,39.940,0.065
80,651.800,15.323,1.177,11.792,15.441,18.961,22.110,24.431,30.856,63.028,0.065
85,516.000,19.360,1.081,14.728,19.211,23.387,27.690,30.648,42.352,874.339,0.052
90,640.200,15.596,1.245,12.247,15.901,19.245,22.417,24.462,29.079,43.709,0.064
95,629.800,15.866,1.198,11.930,15.496,19.209,22.919,25.565,33.045,1002.020,0.063
100,524.400,19.063,1.057,14.692,19.295,23.780,27.347,29.583,35.689,47.034,0.052
105,617.000,16.173,1.190,12.448,16.040,19.655,23.472,26.088,32.998,59.013,0.062
110,516.200,19.354,0.943,13.627,19.215,24.539,29.346,32.964,39.352,72.265,0.052
115,608.800,16.343,1.255,13.041,16.487,19.976,23.352,25.504,30.567,46.918,0.061
