Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,475,475.000,4496,14660,17485,20859,21442,26831,33092,144987,167251,475,0,144987,17485,20859,21442,26831,33092
1,669,669.000,4121,10864,13688,14939,17094,21525,26271,39457,60030,668,1,39457,13688,14939,17094,21525,26271
2,551,551.000,4390,12277,15526,18072,19843,28033,38159,62811,92140,550,1,62811,15526,18072,19843,28033,38159
3,602,602.000,4518,12273,15267,16583,18983,23860,28987,38399,60728,601,1,38399,15267,16583,18983,23860,28987
4,617,617.000,4977,11932,14854,16157,18575,23061,27905,40963,55757,616,1,40963,14854,16157,18575,23061,27905
5,588,588.000,3191,11995,14691,17035,18370,25192,33081,78197,84066,587,1,78197,14691,17035,18370,25192,33081
6,303,303.000,3586,11024,13443,40893,16569,22948,28806,882094,1045840,302,1,882094,13443,40893,16569,22948,28806
7,474,474.000,3475,11604,14491,15917,17644,23374,29688,45247,53997,473,1,45247,14491,15917,17644,23374,29688
8,652,652.000,3570,11391,13840,15281,17128,23724,28812,36293,51675,652,0,36293,13840,15281,17128,23724,28812
9,678,678.000,3584,11026,13532,14770,16654,21382,25353,37651,47876,677,1,37651,13532,14770,16654,21382,25353
10,684,684.000,3230,11037,13485,15311,16459,21334,27087,70796,84836,683,1,70796,13485,15311,16459,21334,27087
11,227,227.000,4938,11435,14077,53263,17882,21180,28624,965139,1024041,226,1,965139,14077,53263,17882,21180,28624
12,465,465.000,2828,11345,14092,15853,18038,22131,27283,49790,59860,464,1,49790,14092,15853,18038,22131,27283
13,666,666.000,3796,11534,14256,15075,17233,20843,24982,34570,43155,665,1,34570,14256,15075,17233,20843,24982
14,704,704.000,3011,11157,13783,14132,16202,18961,21247,30368,41000,703,1,30368,13783,14132,16202,18961,21247
