Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,349.600,11.484,0.554,5.992,8.798,13.369,22.813,29.336,51.873,196.821,0.087
5,414.400,10.314,0.576,5.394,8.389,13.447,20.771,26.248,40.089,85.336,0.097
10,441.600,10.103,0.566,5.395,8.937,12.578,18.783,25.880,38.755,59.124,0.099
15,430.800,9.272,0.506,5.184,7.828,10.590,18.519,24.891,41.708,77.041,0.108
20,423.400,9.677,0.502,4.865,7.822,12.212,20.227,25.700,40.653,63.086,0.103
25,407.400,10.445,0.510,5.778,9.335,12.971,20.517,26.313,38.654,65.145,0.096
30,442.000,9.172,0.500,5.554,7.822,10.456,19.152,23.829,38.003,58.064,0.109
35,443.400,8.889,0.536,4.897,7.432,10.007,18.687,24.777,37.388,81.628,0.112
40,401.200,11.576,0.547,6.576,10.249,14.448,22.162,27.877,44.116,76.385,0.086
45,434.000,9.289,0.529,5.421,8.026,11.172,19.202,23.853,34.174,56.752,0.108
50,461.400,8.613,0.473,4.599,7.449,10.122,17.405,23.733,38.227,62.110,0.116
55,400.200,10.692,0.526,5.901,9.427,13.429,20.976,26.742,41.037,99.092,0.094
60,449.000,9.645,0.525,5.388,8.475,11.501,19.366,25.345,39.968,55.196,0.104
65,446.400,8.882,0.419,5.091,7.426,10.012,18.501,23.833,42.314,76.700,0.113
70,424.000,10.149,0.535,5.615,8.339,13.137,20.474,26.223,36.475,60.624,0.099
75,464.200,10.046,0.525,5.184,8.728,12.878,19.364,24.305,35.901,57.024,0.100
80,470.800,8.934,0.561,4.754,7.813,10.779,18.315,23.256,34.667,50.335,0.112
85,383.400,12.163,0.555,6.740,11.114,15.778,23.356,29.265,44.034,57.890,0.082
90,387.600,11.149,0.550,5.663,9.100,13.636,23.705,30.490,43.480,91.784,0.090
95,421.000,10.507,0.527,5.822,9.304,13.580,20.030,26.100,40.553,80.028,0.095
100,443.600,9.588,0.489,5.187,8.584,11.868,17.899,23.894,36.844,77.306,0.104
105,451.200,9.430,0.556,4.851,7.558,10.013,17.825,22.834,38.266,848.762,0.106
110,433.400,10.333,0.550,5.716,9.002,13.222,20.211,26.411,36.832,65.592,0.097
115,425.400,9.449,0.488,5.962,8.289,11.217,17.660,24.110,36.059,71.733,0.106
