Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,383.200,12.488,0.600,1.356,9.193,20.521,27.308,31.966,45.145,186.639,0.080
5,448.200,10.284,0.668,1.163,6.133,18.667,24.449,27.244,34.864,58.307,0.097
10,452.400,9.300,0.745,1.142,4.171,17.181,22.892,26.287,32.611,47.526,0.108
15,465.800,10.036,0.680,1.159,6.332,18.066,23.408,25.966,34.141,60.367,0.100
20,449.600,10.335,0.663,1.143,5.324,18.150,23.472,26.634,33.213,1027.611,0.097
25,440.600,10.210,0.684,1.164,5.342,18.764,24.569,27.890,33.852,39.492,0.098
30,475.600,9.852,0.651,1.162,5.796,17.989,23.538,26.395,32.678,41.540,0.101
35,468.800,9.963,0.709,1.169,6.355,18.089,23.612,26.072,30.716,35.837,0.100
40,415.800,10.157,0.770,1.166,4.429,18.585,25.156,28.679,34.927,61.708,0.098
45,449.800,10.609,0.721,1.160,7.175,18.914,23.491,26.318,31.992,1014.049,0.094
50,477.400,9.970,0.714,1.164,6.221,18.209,23.133,25.705,30.946,60.443,0.100
55,426.000,10.311,0.743,1.122,5.584,19.050,24.540,28.448,34.314,44.849,0.097
60,446.800,9.821,0.691,1.133,5.656,18.191,23.082,25.417,30.135,46.754,0.102
65,464.000,9.731,0.695,1.165,5.264,18.171,22.959,26.013,30.345,60.573,0.103
70,440.400,10.228,0.671,1.140,5.079,18.202,23.646,26.327,31.677,1028.887,0.098
75,511.200,7.942,0.652,1.107,3.442,14.017,20.992,24.365,30.838,41.286,0.126
80,484.200,9.156,0.682,1.148,4.987,16.820,22.381,25.590,31.391,41.040,0.109
85,406.600,10.264,0.705,1.115,4.239,18.813,26.060,30.256,36.348,61.183,0.097
90,417.600,10.680,0.760,1.146,5.944,19.269,25.283,28.926,39.262,60.695,0.094
95,440.000,9.738,0.660,1.136,4.178,18.456,23.764,27.426,33.569,41.065,0.103
100,450.200,10.061,0.734,1.139,6.052,18.573,23.895,27.128,32.557,40.428,0.099
105,459.800,9.730,0.727,1.140,5.261,18.140,23.575,26.248,32.269,40.045,0.103
110,438.400,10.081,0.688,1.140,5.374,18.638,24.239,26.979,32.440,43.332,0.099
115,422.800,10.866,0.703,1.177,10.114,19.164,23.866,26.407,32.204,63.286,0.092
