Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,391,391.000,1702,15851,16729,25908,19316,33548,98504,172237,177434,390,1,172237,16729,25908,19316,33548,98504
1,584,584.000,12412,16300,16585,16910,16959,17544,19022,25884,29663,583,1,25884,16585,16910,16959,17544,19022
2,481,481.000,1533,16396,16622,20757,16880,17896,24900,108469,108953,480,1,108469,16622,20757,16880,17896,24900
3,595,595.000,14793,16363,16632,16778,16895,17338,17769,25069,25952,594,1,25069,16632,16778,16895,17338,17769
4,610,610.000,6451,16419,16616,16373,16802,17149,17420,24809,25603,609,1,24809,16616,16373,16802,17149,17420
5,610,610.000,7750,16402,16637,16243,16796,17070,17309,24849,25218,609,1,24849,16637,16243,16796,17070,17309
6,620,620.000,7630,16439,16625,16110,16799,17024,17240,24849,27297,619,1,24849,16625,16110,16799,17024,17240
7,640,640.000,6905,16314,16602,15636,16798,17035,17290,49885,50815,639,1,49885,16602,15636,16798,17035,17290
8,673,673.000,7713,8913,16556,14795,16705,16873,17079,33344,33595,672,1,33344,16556,14795,16705,16873,17079
9,657,657.000,7264,16057,16590,15133,16788,17068,18791,25396,25854,656,1,25396,16590,15133,16788,17068,18791
10,615,615.000,7279,16050,16568,16212,16807,17168,17462,59191,63911,614,1,59191,16568,16212,16807,17168,17462
11,772,772.000,3760,8300,16379,12970,16700,16949,17325,25095,26927,771,1,25095,16379,12970,16700,16949,17325
12,770,770.000,7232,8253,8512,12965,16634,16901,17190,107609,108278,769,1,107609,8512,12965,16634,16901,17190
13,902,902.000,7648,8260,8430,11015,16536,16762,16947,17308,18416,901,1,17308,8430,11015,16536,16762,16947
14,798,798.000,7093,8305,9024,12615,16691,17043,17356,25112,25434,797,1,25112,9024,12615,16691,17043,17356
15,960,960.000,7060,8206,8379,10313,9055,16733,16929,17626,17984,959,1,17626,8379,10313,9055,16733,16929
16,980,980.000,7757,8233,8374,10210,8762,16720,16840,25013,25484,979,1,25013,8374,10210,8762,16720,16840
17,950,950.000,7181,8188,8404,10529,8846,16801,16985,49841,50389,949,1,49841,8404,10529,8846,16801,16985
18,993,993.000,7582,8187,8351,10010,8626,16759,17079,25067,25380,992,1,25067,8351,10010,8626,16759,17079
19,826,826.000,1071,8197,8349,12100,8844,17092,24959,107796,108596,825,1,107796,8349,12100,8844,17092,24959
20,1069,1069.000,7118,8176,8355,9340,8584,16448,16751,17398,17996,1068,1,17398,8355,9340,8584,16448,16751
21,900,900.000,6838,8271,8525,11119,16502,16811,16963,17221,17578,899,1,17221,8525,11119,16502,16811,16963
22,990,990.000,6826,8170,8378,10097,8879,16758,16973,24871,25348,989,1,24871,8378,10097,8879,16758,16973
23,960,960.000,7478,8168,8390,10327,8793,16799,17044,33029,33554,959,1,33029,8390,10327,8793,16799,17044
24,1030,1030.000,7397,8156,8345,9793,8624,16452,16866,25469,50948,1029,1,25469,8345,9793,8624,16452,16866
25,990,990.000,7604,8189,8386,10012,8766,16657,16805,17179,17629,989,1,17179,8386,10012,8766,16657,16805
26,890,890.000,7434,8205,8387,11226,8725,16755,17012,108224,108508,889,1,108224,8387,11226,8725,16755,17012
27,810,810.000,7268,8237,8437,12340,16465,16792,16982,141112,141704,809,1,141112,8437,12340,16465,16792,16982
28,864,864.000,1292,8235,8374,11494,16324,16776,17002,99362,99599,863,1,99362,8374,11494,16324,16776,17002
29,817,817.000,5215,8271,8608,12318,16676,17015,17316,25103,25909,816,1,25103,8608,12318,16676,17015,17316
30,760,760.000,5850,8312,16443,13047,16725,16905,17219,24177,24588,759,1,24177,16443,13047,16725,16905,17219
31,760,760.000,7220,8292,16070,13161,16699,16963,17189,58137,58438,759,1,58137,16070,13161,16699,16963,17189
32,940,940.000,6969,8212,8430,10635,16358,16760,16928,17224,17730,939,1,17224,8430,10635,16358,16760,16928
33,841,841.000,1200,8195,8440,11816,16425,16887,17132,107840,108672,841,0,107840,8440,11816,16425,16887,17132
34,750,750.000,7477,8319,16251,13319,16752,17176,17428,25006,25404,749,1,25006,16251,13319,16752,17176,17428
35,939,939.000,5979,8174,8415,10636,16339,16817,16999,24999,25778,938,1,24999,8415,10636,16339,16817,16999
36,980,980.000,6240,8164,8419,10214,8949,16724,16931,17465,21433,979,1,17465,8419,10214,8949,16724,16931
37,990,990.000,5486,8176,8381,10090,8836,16719,16938,24709,25212,989,1,24709,8381,10090,8836,16719,16938
38,901,901.000,7217,8187,8384,11023,8751,16811,17092,74530,75046,900,1,74530,8384,11023,8751,16811,17092
39,1009,1009.000,6649,8156,8367,9895,8625,16721,17003,25239,26245,1008,1,25239,8367,9895,8625,16721,17003
40,810,810.000,6938,8145,8463,12446,16179,16942,17454,149926,150294,809,1,149926,8463,12446,16179,16942,17454
41,880,880.000,6423,8158,8377,11277,8832,16831,17332,82660,83124,879,1,82660,8377,11277,8832,16831,17332
