Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,875.800,11.361,6.084,8.164,8.429,16.070,16.879,17.318,33.830,108.245,0.088
5,1053.800,9.466,5.297,8.182,8.339,8.524,9.138,16.685,25.210,107.989,0.106
10,1068.000,9.344,7.432,8.217,8.338,8.480,8.846,16.714,24.786,108.522,0.107
15,1030.000,9.694,6.852,8.210,8.346,8.521,16.434,16.753,25.136,108.103,0.103
20,1038.400,9.671,7.130,8.148,8.343,8.567,8.920,16.668,50.318,108.375,0.103
25,1078.000,9.197,7.112,8.170,8.338,8.533,8.855,16.700,17.421,83.289,0.109
30,1081.800,9.227,7.566,8.214,8.334,8.472,8.695,16.577,17.083,150.135,0.108
35,1021.400,9.773,7.045,8.224,8.350,8.517,16.306,16.816,25.605,141.792,0.102
40,1073.400,9.295,7.325,8.176,8.342,8.536,8.848,16.648,25.210,92.062,0.108
45,1076.000,9.277,4.995,8.203,8.338,8.488,8.750,16.668,25.090,141.784,0.108
50,1033.600,9.657,7.402,8.191,8.343,8.525,8.805,16.709,25.744,150.127,0.104
55,1094.600,9.121,7.389,8.189,8.339,8.508,8.738,16.194,16.967,180.584,0.110
60,1116.800,8.942,7.135,8.208,8.336,8.474,8.685,16.412,17.042,74.897,0.112
65,1094.000,9.119,6.616,8.193,8.335,8.508,8.777,16.591,25.212,58.925,0.110
70,1025.000,9.731,7.094,8.164,8.352,8.571,8.950,16.742,42.285,75.264,0.103
75,1097.200,9.100,7.275,8.232,8.365,8.521,8.875,16.701,17.355,33.999,0.110
80,1074.200,9.292,6.659,8.222,8.350,8.502,8.767,16.714,25.190,108.247,0.108
85,1058.000,9.443,7.365,8.221,8.357,8.534,8.964,16.775,23.373,142.034,0.106
90,1040.000,9.593,7.388,8.219,8.355,8.504,8.877,16.802,25.155,100.028,0.104
95,956.000,10.448,7.313,8.223,8.376,8.611,16.625,16.909,50.217,175.772,0.096
100,1033.400,9.665,5.777,8.223,8.358,8.538,16.262,16.844,33.692,92.794,0.103
105,1050.000,9.515,7.113,8.224,8.349,8.510,8.858,16.714,25.139,142.220,0.105
110,1104.000,9.036,7.274,8.216,8.347,8.492,8.718,16.641,17.284,91.463,0.111
115,1062.600,9.375,7.262,8.200,8.348,8.529,8.906,16.658,17.408,141.803,0.107
