time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,459,459.000,459.000,107773,107773,458,1
1,850,850.000,850.000,33208,33208,849,1
2,910,910.000,910.000,24473,24473,909,1
3,1050,1050.000,1050.000,18155,18155,1049,1
4,1110,1110.000,1110.000,17093,17093,1109,1
5,1090,1090.000,1090.000,17412,17412,1089,1
6,870,870.000,870.000,107704,107704,869,1
7,1088,1088.000,1088.000,25197,25197,1087,1
8,1133,1133.000,1133.000,16926,16926,1132,1
9,1088,1088.000,1088.000,25401,25401,1087,1
10,1130,1130.000,1130.000,16865,16865,1129,1
11,1030,1030.000,1030.000,18832,18832,1029,1
12,956,956.000,956.000,107944,107944,955,1
13,1134,1134.000,1134.000,16865,16865,1133,1
14,1090,1090.000,1090.000,25222,25222,1089,1
15,880,880.000,880.000,83160,83160,879,1
16,1070,1070.000,1070.000,17368,17368,1069,1
17,1050,1050.000,1050.000,25419,25419,1049,1
18,1020,1020.000,1020.000,17664,17664,1019,1
19,1130,1130.000,1130.000,17195,17195,1129,1
20,1090,1090.000,1090.000,18113,18113,1089,1
21,1042,1042.000,1042.000,52248,52248,1041,1
22,1120,1120.000,1120.000,17595,17595,1119,1
23,1120,1120.000,1120.000,17098,17098,1119,1
24,820,820.000,820.000,107983,107983,819,1
25,1058,1058.000,1058.000,17348,17348,1057,1
26,1122,1122.000,1122.000,17137,17137,1121,1
27,1080,1080.000,1080.000,17404,17404,1079,1
28,1110,1110.000,1110.000,17113,17113,1109,1
29,1020,1020.000,1020.000,25394,25394,1019,1
30,1135,1135.000,1135.000,16918,16918,1134,1
31,1146,1146.000,1146.000,16907,16907,1145,1
32,1128,1128.000,1128.000,16987,16987,1127,1
33,850,850.000,850.000,149641,149641,849,1
34,1150,1150.000,1150.000,16895,16895,1149,1
35,1020,1020.000,1020.000,25644,25644,1019,1
36,991,991.000,991.000,33743,33743,990,1
37,1039,1039.000,1039.000,25605,25605,1038,1
38,1120,1120.000,1120.000,17133,17133,1119,1
39,937,937.000,937.000,141178,141178,936,1
40,1113,1113.000,1113.000,17095,17095,1112,1
41,940,940.000,940.000,91329,91329,939,1
42,1110,1110.000,1110.000,17126,17126,1109,1
43,1160,1160.000,1160.000,16838,16838,1159,1
44,1044,1044.000,1044.000,25319,25319,1043,1
45,896,896.000,896.000,140970,140970,895,1
46,1100,1100.000,1100.000,25558,25558,1099,1
47,1150,1150.000,1150.000,16906,16906,1149,1
48,1120,1120.000,1120.000,16944,16944,1119,1
49,1114,1114.000,1114.000,17692,17692,1113,1
50,1146,1146.000,1146.000,17204,17204,1145,1
51,950,950.000,950.000,149230,149230,949,1
52,1010,1010.000,1010.000,49970,49970,1009,1
53,947,947.000,947.000,149514,149514,946,1
54,1115,1115.000,1115.000,17024,17024,1114,1
55,1138,1138.000,1138.000,17033,17033,1137,1
56,990,990.000,990.000,180128,180128,989,1
57,1090,1090.000,1090.000,16906,16906,1089,1
58,1154,1154.000,1154.000,16790,16790,1153,1
59,1101,1101.000,1101.000,17032,17032,1100,1
60,1147,1147.000,1147.000,16952,16952,1146,1
61,1128,1128.000,1128.000,16835,16835,1127,1
