Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
59,394,394.000,593,24878,25168,25384,25552,33624,41701,52841,58586
60,396,396.000,568,24847,25151,25197,25436,33478,34627,50112,51365
61,387,387.000,566,24915,25159,27474,25526,33857,42380,117080,125482
62,326,326.000,625,24370,25151,28744,32478,49745,66889,75265,91755
63,370,370.000,553,24974,25179,26761,26732,33894,50013,74232,84174
64,393,393.000,579,24904,25189,25696,25441,33491,33779,66735,66963
65,405,405.000,554,24898,25150,24477,25397,33443,33751,42151,50383
66,371,371.000,568,24897,25172,27139,25631,33710,48532,83380,92203
67,349,349.000,610,24908,25178,28511,25501,34690,42759,141867,150430
68,378,378.000,658,24947,25194,26671,26209,33976,41988,50793,59141
69,389,389.000,677,24900,25149,25343,25531,33660,40822,50127,50942
70,402,402.000,555,24983,25148,25337,25363,33563,33762,35032,92088
71,368,368.000,693,24942,25171,26747,26233,33775,41748,83283,83840
72,365,365.000,4345,25043,25193,27487,32182,33868,50014,58505,59706
73,369,369.000,541,24996,25171,26798,25598,41338,50053,50413,52279
74,386,386.000,600,24987,25193,26115,26764,33672,33857,58452,67111
75,395,395.000,661,24920,25159,25346,25409,33613,33850,58618,59877
76,377,377.000,626,24915,25172,26174,25456,33765,43660,58446,65623
77,379,379.000,632,25002,25198,26313,25918,33819,41915,58639,67238
78,392,392.000,531,24938,25178,25752,25482,33650,41909,50213,50471
79,389,389.000,542,24902,25159,25702,25423,33747,42094,50919,58369
80,398,398.000,535,24722,25162,25514,25611,33722,41510,58831,67479
81,372,372.000,626,24879,25172,26104,25483,33621,34324,83664,92032
82,371,371.000,595,24997,25203,27027,32150,33737,42060,83325,83509
83,384,384.000,687,24984,25180,26002,26259,33811,41703,50300,50847
84,402,402.000,616,24675,25149,24913,25413,33611,34071,50363,58744
85,374,374.000,605,24934,25152,26743,25555,34612,49767,67213,108824
86,392,392.000,598,24948,25168,25355,25388,33592,33967,42661,50820
87,397,397.000,692,24901,25168,25275,25525,33628,34011,44398,51457
88,377,377.000,794,24823,25149,26517,25435,33662,41405,83588,89315
89,393,393.000,718,24920,25151,25472,25353,33625,33958,50111,51587
90,399,399.000,653,24733,25135,24949,25485,33569,33932,58384,67058
91,402,402.000,589,24849,25149,24721,25457,33514,33861,42243,50768
92,379,379.000,529,24985,25165,26379,25416,33751,42078,67225,83928
93,387,387.000,552,24887,25157,25890,25442,33532,34176,83444,83762
94,378,378.000,652,24926,25159,26275,25400,33601,42136,75183,75441
95,417,417.000,623,24834,25130,24575,25333,33386,33765,41993,43901
96,389,389.000,581,24798,25143,25069,25356,33413,33922,66756,84001
97,400,400.000,573,24838,25144,24996,25368,33589,34007,51260,58673
98,362,362.000,459,24794,25165,27560,25899,34132,74958,83794,91758
99,398,398.000,627,24897,25162,25285,25655,33684,33897,50104,58618
100,252,252.000,596,24990,25175,64054,25571,33827,83420,1017571,1034046
101,147,147.000,810,24832,25187,25904,26376,33884,42128,42835,43130
102,393,393.000,559,24923,25153,25631,25398,33572,39964,50641,58799
103,384,384.000,537,24984,25176,25844,25390,33652,41718,42239,50438
104,402,402.000,529,24903,25140,24766,25306,33575,33788,50013,50278
105,395,395.000,554,24913,25169,25429,25598,33557,33888,42703,51756
106,375,375.000,580,24931,25167,26922,25415,33730,53302,75324,107879
107,404,404.000,610,24744,25122,24373,25325,33356,33788,34439,42655
108,379,379.000,546,24569,25157,26442,25872,34122,50350,75279,79576
109,399,399.000,536,24850,25181,24985,25467,33530,33911,58604,58879
110,402,402.000,579,24796,25126,24896,25320,32580,33780,58955,67483
111,395,395.000,551,24704,25137,25090,25334,33316,33766,83420,92138
112,343,343.000,712,24956,25145,41905,25529,41796,58400,965706,1068975
113,92,92.000,910,16668,25063,62186,33641,57929,262033,818994,818994
114,386,386.000,587,24843,25176,25561,25411,33653,41839,75106,83741
115,397,397.000,586,24915,25150,25310,25329,33432,33800,58457,66584
116,412,412.000,534,24930,25142,24200,25295,32593,33639,34134,42195
117,387,387.000,479,24787,25189,25655,25797,33709,41597,58706,66809
118,355,355.000,719,24911,25180,40197,33351,40714,42494,976921,1014239
119,121,121.000,615,16748,25024,45742,25278,33592,34036,784328,860978
