time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,438,438.000,438.000,157535,157535,437,1
1,824,824.000,824.000,56213,56213,824,0
2,881,881.000,881.000,65166,65166,880,1
3,918,918.000,918.000,51159,51159,918,0
4,931,931.000,931.000,61508,61508,931,0
5,959,959.000,959.000,45810,45810,958,1
6,973,973.000,973.000,39449,39449,972,1
7,1025,1025.000,1025.000,36394,36394,1025,0
8,1017,1017.000,1017.000,47110,47110,1016,1
9,935,935.000,935.000,72033,72033,935,0
10,1073,1073.000,1073.000,38358,38358,1073,0
11,1042,1042.000,1042.000,35810,35810,1041,1
12,971,971.000,971.000,41583,41583,971,0
13,1036,1036.000,1036.000,39417,39417,1036,0
14,985,985.000,985.000,58327,58327,984,1
15,632,632.000,632.000,747932,747932,631,1
16,602,602.000,602.000,41617,41617,601,1
17,1034,1034.000,1034.000,43869,43869,1033,1
18,1041,1041.000,1041.000,33600,33600,1041,0
19,1028,1028.000,1028.000,37605,37605,1028,0
20,936,936.000,936.000,76769,76769,936,0
21,243,243.000,243.000,603117,603117,243,0
22,1005,1005.000,1005.000,44947,44947,1005,0
23,1073,1073.000,1073.000,41810,41810,1072,1
24,1046,1046.000,1046.000,38794,38794,1046,0
25,1127,1127.000,1127.000,32581,32581,1127,0
26,301,301.000,301.000,925124,925124,300,1
27,832,832.000,832.000,65406,65406,832,0
28,1005,1005.000,1005.000,43208,43208,1004,1
29,958,958.000,958.000,51790,51790,957,1
30,960,960.000,960.000,45797,45797,959,1
31,371,371.000,371.000,501224,501224,370,1
32,1066,1066.000,1066.000,37195,37195,1065,1
33,549,549.000,549.000,909888,909888,548,1
34,629,629.000,629.000,40652,40652,628,1
35,1059,1059.000,1059.000,36669,36669,1059,0
36,1103,1103.000,1103.000,33800,33800,1102,1
37,1066,1066.000,1066.000,36209,36209,1066,0
38,1036,1036.000,1036.000,33544,33544,1035,1
39,997,997.000,997.000,68737,68737,996,1
40,1058,1058.000,1058.000,38280,38280,1058,0
41,1052,1052.000,1052.000,32943,32943,1051,1
42,1061,1061.000,1061.000,35800,35800,1060,1
43,1055,1055.000,1055.000,35079,35079,1055,0
44,1013,1013.000,1013.000,53822,53822,1013,0
45,1030,1030.000,1030.000,37782,37782,1029,1
46,415,415.000,415.000,556167,556167,414,1
47,1037,1037.000,1037.000,35854,35854,1037,0
48,1056,1056.000,1056.000,39025,39025,1055,1
49,1020,1020.000,1020.000,38142,38142,1020,0
50,983,983.000,983.000,59121,59121,983,0
51,1040,1040.000,1040.000,32672,32672,1040,0
52,1066,1066.000,1066.000,34396,34396,1065,1
53,1041,1041.000,1041.000,35209,35209,1041,0
54,1041,1041.000,1041.000,39918,39918,1040,1
55,997,997.000,997.000,60333,60333,997,0
56,1052,1052.000,1052.000,38014,38014,1052,0
57,1048,1048.000,1048.000,38243,38243,1047,1
58,1043,1043.000,1043.000,37385,37385,1042,1
59,1050,1050.000,1050.000,48273,48273,1050,0
60,941,941.000,941.000,64128,64128,940,1
61,1009,1009.000,1009.000,38474,38474,1009,0
62,1023,1023.000,1023.000,39518,39518,1023,0
63,1066,1066.000,1066.000,35562,35562,1065,1
64,1059,1059.000,1059.000,41880,41880,1059,0
65,1005,1005.000,1005.000,62455,62455,1005,0
66,1076,1076.000,1076.000,39933,39933,1075,1
67,1059,1059.000,1059.000,37828,37828,1059,0
68,1052,1052.000,1052.000,35192,35192,1051,1
69,1091,1091.000,1091.000,34040,34040,1090,1
70,1105,1105.000,1105.000,33285,33285,1105,0
71,1013,1013.000,1013.000,58114,58114,1012,1
