Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,38.200,5.025,2.763,4.013,4.645,5.418,6.323,7.065,14.867,20.167,0.199
5,54.600,4.174,2.714,3.704,4.150,4.547,5.010,5.446,6.071,7.019,0.240
10,50.800,4.220,2.270,3.731,4.144,4.710,5.232,5.584,6.185,6.900,0.237
15,40.600,4.253,2.752,3.729,4.185,4.712,5.131,5.475,6.387,7.272,0.235
20,42.800,4.263,2.563,3.722,4.178,4.621,5.192,5.445,7.010,8.609,0.235
25,39.200,4.192,2.525,3.648,4.053,4.700,5.246,5.615,6.798,7.480,0.239
30,28.000,4.223,2.777,3.717,4.137,4.639,5.322,5.627,6.145,6.706,0.237
35,50.200,4.272,2.649,3.805,4.196,4.726,5.206,5.445,6.286,6.437,0.234
40,46.800,4.294,2.320,3.799,4.212,4.735,5.277,5.492,6.139,8.936,0.233
45,44.800,4.249,2.637,3.701,4.134,4.636,5.064,5.422,7.302,13.054,0.235
50,48.200,4.247,2.649,3.755,4.172,4.670,5.172,5.502,6.100,7.369,0.235
55,53.600,4.188,2.436,3.700,4.106,4.569,5.133,5.443,6.659,7.976,0.239
60,53.400,4.289,2.410,3.600,4.018,4.569,5.155,5.570,10.895,41.904,0.233
65,48.000,4.167,2.436,3.694,4.140,4.580,5.116,5.399,5.850,5.959,0.240
70,54.000,4.173,2.663,3.596,4.114,4.661,5.251,5.507,6.415,7.187,0.240
75,50.600,4.184,2.351,3.692,4.136,4.624,5.093,5.518,6.695,7.002,0.239
80,46.400,4.136,2.695,3.656,4.121,4.579,5.026,5.329,5.829,6.406,0.242
85,47.000,4.228,2.851,3.711,4.162,4.616,5.186,5.524,6.220,7.043,0.237
90,51.800,4.182,2.519,3.699,4.153,4.608,5.210,5.338,6.277,6.445,0.239
95,42.000,4.183,2.709,3.662,4.100,4.692,5.172,5.586,5.945,6.190,0.239
100,48.200,4.225,2.615,3.643,4.119,4.540,5.137,5.329,6.286,15.321,0.237
105,37.400,4.244,2.620,3.690,4.230,4.668,5.272,5.595,6.033,8.517,0.236
110,55.200,4.191,2.447,3.657,4.184,4.661,5.090,5.420,5.878,6.741,0.239
115,39.200,4.231,2.154,3.760,4.219,4.705,5.161,5.366,6.974,8.502,0.236
