Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,45.400,16.745,0.787,1.701,6.993,26.507,47.133,63.105,73.871,83.303,0.060
5,45.200,14.747,0.685,1.352,6.032,20.725,42.323,50.663,88.099,108.910,0.068
10,49.400,13.191,0.597,1.419,7.957,21.876,32.387,39.898,80.964,82.281,0.076
15,45.600,11.661,0.594,1.270,4.958,18.325,32.547,36.739,56.101,68.078,0.086
20,43.600,14.271,0.584,1.381,7.355,21.685,37.504,57.242,68.286,89.922,0.070
25,43.200,14.198,0.588,1.363,7.599,20.158,34.017,49.573,108.100,153.844,0.070
30,41.200,10.829,0.611,1.228,4.190,17.770,31.409,37.255,49.781,56.698,0.092
35,50.800,12.175,0.593,1.293,4.204,19.860,33.498,39.132,69.595,79.130,0.082
40,47.400,10.799,0.697,1.320,3.113,16.162,28.541,40.619,68.667,88.579,0.093
45,44.600,10.767,0.619,1.198,3.324,17.710,31.512,40.165,55.432,61.845,0.093
50,51.800,10.663,0.629,1.336,4.527,18.137,29.125,35.209,48.915,59.121,0.094
55,49.800,11.464,0.670,1.477,7.091,16.627,30.874,37.385,57.350,77.916,0.087
60,51.800,11.901,0.585,1.273,2.715,18.712,33.921,42.401,69.423,91.947,0.084
65,59.000,11.292,0.569,1.270,4.898,17.221,29.146,34.860,63.397,88.269,0.089
70,50.400,11.447,0.629,1.417,8.068,18.042,28.321,36.155,53.761,59.238,0.087
75,46.000,13.129,0.665,1.383,5.977,21.783,33.111,44.859,66.283,86.858,0.076
80,41.400,11.548,0.643,1.331,6.555,17.039,32.516,37.830,52.558,68.629,0.087
85,54.600,10.535,0.606,1.346,4.433,16.936,29.360,35.521,50.540,59.498,0.095
90,50.600,13.201,0.616,1.293,6.140,20.343,35.922,49.144,63.532,78.343,0.076
95,47.200,14.126,0.622,1.381,7.402,23.306,33.978,54.412,76.337,121.114,0.071
100,44.800,11.682,0.655,1.419,7.346,19.027,29.989,34.650,52.700,67.348,0.086
105,34.400,14.893,0.563,1.309,8.027,25.545,36.344,43.392,88.124,90.050,0.067
110,55.000,12.766,0.541,1.287,5.589,19.318,36.478,48.801,76.994,93.807,0.078
115,43.200,12.455,0.586,1.317,5.139,19.601,32.296,46.060,65.947,71.214,0.080
