Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,798.400,12.444,0.686,1.361,9.578,18.395,27.834,37.140,64.896,196.469,0.080
5,981.800,10.164,0.685,1.181,7.975,16.847,21.944,28.013,45.455,108.910,0.098
10,1021.400,9.778,0.597,1.157,8.049,16.242,21.792,26.389,40.254,82.281,0.102
15,867.400,11.513,0.594,1.148,7.264,16.380,21.544,25.823,41.465,1032.899,0.087
20,860.600,11.598,0.584,1.161,6.896,16.201,21.637,26.176,49.272,1032.101,0.086
25,844.600,11.825,0.588,1.166,8.289,16.398,21.642,25.408,51.304,1043.108,0.085
30,715.000,13.970,0.611,1.153,8.425,16.424,21.320,25.841,51.013,1028.457,0.072
35,1052.200,9.483,0.593,1.155,6.590,16.073,21.240,24.805,36.300,83.477,0.105
40,1047.800,9.522,0.697,1.170,7.836,15.948,21.074,24.071,38.018,88.579,0.105
45,911.600,10.956,0.619,1.168,7.895,16.573,21.379,24.551,38.253,1031.700,0.091
50,1034.200,9.668,0.629,1.177,8.325,16.326,21.271,24.440,37.546,78.570,0.103
55,1038.000,9.608,0.670,1.171,7.293,16.060,21.250,25.037,40.902,93.742,0.104
60,1019.600,9.789,0.585,1.148,8.182,16.095,21.459,26.024,41.904,91.947,0.102
65,1056.600,9.450,0.569,1.145,7.696,16.183,20.700,23.593,36.561,88.269,0.106
70,998.800,11.114,0.629,1.142,6.994,15.894,20.739,23.742,37.671,1055.792,0.090
75,918.600,9.652,0.665,1.161,7.989,16.338,21.238,24.949,36.579,86.858,0.104
80,918.600,10.873,0.643,1.140,7.193,15.663,20.693,23.771,39.450,1026.776,0.092
85,1057.400,9.445,0.606,1.152,7.932,16.049,20.844,23.827,37.186,82.759,0.106
90,1044.400,9.553,0.616,1.151,7.594,16.020,20.926,23.872,40.904,78.343,0.105
95,911.600,10.960,0.622,1.155,8.305,16.574,21.430,24.515,41.458,1024.521,0.091
100,917.400,10.896,0.655,1.131,7.989,16.108,20.791,23.717,35.695,1011.561,0.092
105,686.800,14.527,0.563,1.112,5.193,15.871,21.336,25.550,55.635,1032.474,0.069
110,1076.000,9.295,0.541,1.121,6.200,15.842,20.790,23.811,37.315,93.807,0.108
115,849.200,11.703,0.586,1.147,8.727,16.672,21.453,25.771,47.340,1020.109,0.085
