Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,398.000,25.103,1.793,15.824,20.757,29.305,42.465,51.124,74.494,1028.328,0.040
5,387.400,25.773,2.283,16.368,25.631,33.665,41.068,47.290,58.507,79.209,0.039
10,340.200,29.323,1.016,15.777,26.312,35.913,52.564,61.659,118.577,170.789,0.034
15,243.800,41.031,1.186,26.875,41.836,52.547,64.242,71.509,103.268,114.857,0.024
20,272.800,36.732,0.897,28.586,37.484,46.153,54.150,56.795,74.771,101.844,0.027
25,292.800,34.160,1.344,27.116,35.330,42.264,50.208,53.527,68.039,101.163,0.029
30,267.200,37.282,1.095,26.990,35.569,44.781,52.804,58.779,87.638,144.813,0.027
35,268.200,39.388,1.288,26.942,35.069,43.816,52.385,60.627,128.347,1029.032,0.025
40,206.200,46.024,1.908,31.186,43.079,53.291,71.091,86.048,139.169,216.636,0.022
45,224.000,45.150,1.297,35.071,44.379,54.033,64.596,72.005,87.365,911.799,0.022
50,269.000,36.593,1.103,27.423,35.451,44.915,53.223,60.851,73.623,1005.304,0.027
55,278.000,35.992,2.243,27.598,35.851,44.322,52.898,55.249,102.516,113.570,0.028
60,261.800,38.132,2.910,27.066,35.941,45.062,53.245,60.324,86.939,977.886,0.026
65,342.200,29.573,1.033,15.184,26.104,38.833,51.924,58.384,77.034,1208.378,0.034
70,191.600,51.486,2.390,34.392,44.186,54.461,76.821,97.763,193.855,472.291,0.019
75,222.000,45.075,1.321,37.474,43.969,52.168,61.518,66.210,109.638,148.817,0.022
80,254.800,39.140,2.123,29.154,38.756,46.285,54.250,61.839,69.745,79.160,0.026
85,277.600,36.078,4.639,27.763,35.728,44.164,52.460,55.436,71.112,87.067,0.028
90,271.600,36.720,1.273,27.110,35.490,43.847,52.547,58.822,77.718,169.780,0.027
95,246.000,40.738,1.555,26.624,35.010,46.020,60.533,69.551,210.500,222.076,0.025
100,301.400,33.217,2.868,20.931,26.889,39.925,59.178,68.202,142.050,199.701,0.030
105,231.400,43.012,7.303,37.279,42.047,50.317,57.953,64.433,79.469,123.903,0.023
110,264.200,37.779,3.020,28.629,37.149,45.630,53.954,56.464,87.852,93.997,0.026
115,255.800,38.765,4.170,27.426,36.358,47.285,55.236,60.329,85.557,136.008,0.026
