Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,337,337.000,3386,17041,24681,29568,33618,44660,57242,206576,221809,336,1,206576,24681,29568,33618,44660,57242
1,496,496.000,1138,17028,18021,19826,25203,29537,35322,44138,54009,496,0,44138,18021,19826,25203,29537,35322
2,578,578.000,1324,15357,17868,17258,23119,25927,26536,35253,44174,578,0,35253,17868,17258,23119,25927,26536
3,589,589.000,1004,6826,17638,16937,22747,25971,27011,42225,51819,588,1,42225,17638,16937,22747,25971,27011
4,617,617.000,1009,12717,17359,16195,21012,23370,26141,34708,42564,616,1,34708,17359,16195,21012,23370,26141
5,544,544.000,963,16769,17284,18463,22275,26253,32077,42975,47392,543,1,42975,17284,18463,22275,26253,32077
6,578,578.000,883,15434,17270,17138,21743,25997,33932,40190,44910,578,0,40190,17270,17138,21743,25997,33932
7,623,623.000,904,5687,17199,16035,21604,25656,26372,34373,64257,623,0,34373,17199,16035,21604,25656,26372
8,565,565.000,754,16582,17157,17610,21230,25672,30687,38172,48298,564,1,38172,17157,17610,21230,25672,30687
9,638,638.000,916,5606,17154,15689,21734,24935,26039,39107,63912,638,0,39107,17154,15689,21734,24935,26039
10,594,594.000,1265,5687,17311,16743,22397,25428,27135,61294,70459,594,0,61294,17311,16743,22397,25428,27135
11,630,630.000,1178,5417,17310,15933,22138,25362,26145,34576,51230,629,1,34576,17310,15933,22138,25362,26145
12,576,576.000,792,16429,17166,17302,21596,25498,26495,34517,40288,575,1,34517,17166,17302,21596,25498,26495
13,613,613.000,797,5667,17219,16277,21195,25483,25920,34385,43534,613,0,34385,17219,16277,21195,25483,25920
14,618,618.000,840,5452,17137,16087,21475,25464,26020,34368,43106,618,0,34368,17137,16087,21475,25464,26020
15,585,585.000,638,16356,17040,17142,20365,25293,26065,58326,69993,584,1,58326,17040,17142,20365,25293,26065
16,631,631.000,934,16433,16933,15837,17422,20796,24777,25676,28114,630,1,25676,16933,15837,17422,20796,24777
17,626,626.000,942,16567,16981,15927,17968,22471,25250,27374,33686,626,0,27374,16981,15927,17968,22471,25250
18,645,645.000,811,16021,16976,15452,17667,21707,25278,25994,33662,645,0,25994,16976,15452,17667,21707,25278
19,574,574.000,4381,16641,17057,17482,20035,25116,25559,27319,33660,573,1,27319,17057,17482,20035,25116,25559
20,533,533.000,867,16719,17021,18724,23983,25509,25995,37184,42275,533,0,37184,17021,18724,23983,25509,25995
21,559,559.000,3868,16674,16980,17831,20820,25480,27906,34492,50359,559,0,34492,16980,17831,20820,25480,27906
22,607,607.000,748,16454,16943,16458,20366,25096,25580,32754,36571,607,0,32754,16943,16458,20366,25096,25580
23,566,566.000,815,16650,16941,17568,19898,25200,25771,41880,52772,565,1,41880,16941,17568,19898,25200,25771
24,471,471.000,776,16732,17099,21336,24115,25275,31639,159169,160393,471,0,159169,17099,21336,24115,25275,31639
25,687,687.000,875,5162,17011,14540,21115,22557,25482,31889,33998,687,0,31889,17011,14540,21115,22557,25482
26,654,654.000,740,5137,17119,15238,21226,22169,25081,26101,102414,654,0,26101,17119,15238,21226,22169,25081
27,667,667.000,765,5155,17068,14970,21326,22270,25130,33999,41891,666,1,33999,17068,14970,21326,22270,25130
28,677,677.000,834,5158,17001,14737,21074,22140,23427,26286,34029,676,1,26286,17001,14737,21074,22140,23427
