Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,533.200,18.666,1.010,16.383,16.638,16.966,18.812,25.021,91.404,184.498,0.054
5,602.800,16.559,6.886,16.402,16.617,16.769,17.064,18.096,50.102,100.127,0.060
10,722.800,13.810,0.986,8.336,16.345,16.717,16.962,17.179,58.818,99.938,0.072
15,964.600,10.340,6.829,8.196,8.398,8.935,16.777,16.956,17.421,41.864,0.097
20,946.200,10.549,5.251,8.216,8.384,8.872,16.726,16.943,25.143,108.739,0.095
25,1000.600,9.968,7.247,8.204,8.369,8.630,16.637,16.819,17.866,108.504,0.100
30,885.200,11.286,5.528,8.215,8.406,8.981,16.768,17.035,45.981,141.438,0.089
35,1010.200,9.984,7.024,8.211,8.359,8.597,16.637,16.855,17.392,142.130,0.100
40,935.800,10.552,0.840,8.234,8.398,10.044,16.748,16.903,17.555,48.851,0.095
45,1004.200,9.942,7.211,8.195,8.361,8.615,16.662,16.877,17.897,108.874,0.101
50,1002.600,9.975,7.053,8.209,8.353,8.570,16.681,16.867,25.063,142.115,0.100
55,903.800,11.023,1.407,8.234,8.376,8.735,16.737,16.984,33.738,141.593,0.091
60,990.400,10.084,7.098,8.233,8.364,8.632,16.693,16.859,24.836,50.465,0.099
65,938.200,10.636,1.166,8.216,8.352,8.632,16.698,16.901,33.335,165.390,0.094
70,992.200,10.063,0.793,8.219,8.348,8.584,16.695,16.916,25.203,108.200,0.099
75,949.800,10.508,7.293,8.212,8.346,8.560,16.460,16.743,25.367,400.302,0.095
80,1026.200,9.744,1.132,8.227,8.353,8.561,16.647,16.830,18.006,50.862,0.103
85,1020.000,9.770,7.474,8.230,8.347,8.558,16.629,16.789,24.976,108.022,0.102
90,996.000,10.023,4.843,8.228,8.353,8.578,16.618,16.791,25.208,107.980,0.100
95,1010.000,9.888,7.480,8.237,8.347,8.530,16.577,16.766,25.240,149.993,0.101
100,1036.400,9.624,6.066,8.148,8.353,8.619,10.261,16.749,25.070,109.131,0.104
105,1000.400,9.995,5.144,8.190,8.378,8.679,16.669,17.056,25.867,50.944,0.100
110,1044.000,9.564,6.613,8.191,8.358,8.589,16.388,16.791,19.322,75.377,0.105
115,990.200,10.052,6.239,8.188,8.363,8.631,16.598,16.897,32.991,177.632,0.099
