Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,302.800,8.893,0.580,1.457,2.864,12.534,22.164,28.994,49.949,220.820,0.112
5,378.600,5.443,0.640,1.238,1.667,7.347,15.431,19.296,28.495,58.850,0.184
10,363.800,4.250,0.777,1.222,1.548,5.102,12.712,15.326,19.928,29.361,0.235
15,277.600,5.795,0.555,1.235,1.530,5.209,13.287,15.370,20.462,1008.618,0.173
20,398.200,4.187,0.583,1.209,1.553,4.648,12.451,15.548,20.352,45.255,0.239
25,260.400,5.770,0.745,1.226,1.695,5.271,13.213,16.206,22.281,832.826,0.173
30,371.800,4.147,0.721,1.194,1.527,4.820,12.229,14.832,19.855,36.360,0.241
35,322.600,4.431,0.742,1.174,1.536,4.294,11.653,14.072,18.162,1010.175,0.226
40,316.000,7.422,0.761,1.212,1.601,6.303,16.226,20.587,30.202,997.455,0.135
45,281.400,6.295,0.731,1.170,1.516,6.071,17.973,21.059,30.624,1017.910,0.159
50,329.600,6.132,0.765,1.208,1.718,9.159,18.637,22.185,30.072,45.995,0.163
55,358.800,5.650,0.732,1.196,1.725,6.115,17.156,20.905,29.740,78.832,0.177
60,328.000,5.290,0.727,1.187,1.664,5.683,16.562,20.660,27.069,38.829,0.189
65,376.400,5.502,0.734,1.209,1.696,5.753,16.700,20.161,27.140,92.425,0.182
70,465.400,4.912,0.727,1.160,1.566,5.369,15.259,19.170,26.604,42.524,0.204
75,415.600,7.136,0.761,1.167,1.601,7.719,16.804,20.485,27.959,1010.209,0.140
80,457.200,5.340,0.734,1.178,1.626,7.003,15.774,19.499,26.500,42.469,0.187
85,479.000,5.689,0.739,1.175,1.666,7.529,16.227,20.400,26.938,84.114,0.176
90,464.200,5.305,0.721,1.152,1.544,6.769,15.901,19.287,26.186,56.498,0.188
95,2690.200,0.998,0.104,0.242,0.354,0.542,1.156,3.749,16.667,82.643,1.002
100,4678.000,0.424,0.104,0.311,0.407,0.520,0.623,0.658,0.706,39.821,2.361
105,4501.000,0.436,0.104,0.329,0.425,0.532,0.630,0.663,0.709,40.410,2.292
110,4501.400,0.440,0.105,0.334,0.430,0.539,0.636,0.665,0.710,31.666,2.275
115,4494.400,0.443,0.104,0.336,0.433,0.542,0.638,0.668,0.715,33.013,2.255
