time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,413,413.000,413.000,181817,181817,413,0
1,469,469.000,469.000,113453,113453,468,1
2,578,578.000,578.000,86736,86736,577,1
3,728,728.000,728.000,72673,72673,728,0
4,714,714.000,714.000,84291,84291,714,0
5,745,745.000,745.000,73454,73454,744,1
6,923,923.000,923.000,53869,53869,923,0
7,1052,1052.000,1052.000,51263,51263,1052,0
8,1020,1020.000,1020.000,50657,50657,1019,1
9,1071,1071.000,1071.000,44198,44198,1071,0
10,1118,1118.000,1118.000,41206,41206,1118,0
11,1093,1093.000,1093.000,51806,51806,1093,0
12,1084,1084.000,1084.000,43607,43607,1084,0
13,1101,1101.000,1101.000,45271,45271,1100,1
14,471,471.000,471.000,614060,614060,471,0
15,1108,1108.000,1108.000,47076,47076,1108,0
16,1166,1166.000,1166.000,46433,46433,1166,0
17,879,879.000,879.000,59057,59057,879,0
18,618,618.000,618.000,69004,69004,617,1
19,724,724.000,724.000,64492,64492,723,1
20,806,806.000,806.000,51423,51423,805,1
21,1030,1030.000,1030.000,49350,49350,1029,1
22,976,976.000,976.000,52917,52917,975,1
23,1057,1057.000,1057.000,45485,45485,1056,1
24,1031,1031.000,1031.000,52802,52802,1031,0
25,1040,1040.000,1040.000,49507,49507,1040,0
26,1127,1127.000,1127.000,44030,44030,1126,1
27,1157,1157.000,1157.000,48221,48221,1156,1
28,1171,1171.000,1171.000,44435,44435,1170,1
29,1073,1073.000,1073.000,49842,49842,1072,1
30,1108,1108.000,1108.000,45583,45583,1108,0
31,1112,1112.000,1112.000,45920,45920,1111,1
32,1171,1171.000,1171.000,42851,42851,1170,1
33,612,612.000,612.000,72753,72753,611,1
34,766,766.000,766.000,53353,53353,766,0
35,810,810.000,810.000,68249,68249,810,0
36,933,933.000,933.000,52185,52185,932,1
37,1030,1030.000,1030.000,48927,48927,1030,0
38,953,953.000,953.000,54369,54369,953,0
39,1065,1065.000,1065.000,45099,45099,1064,1
40,1025,1025.000,1025.000,51708,51708,1024,1
41,1091,1091.000,1091.000,46658,46658,1091,0
42,1144,1144.000,1144.000,45705,45705,1143,1
43,1118,1118.000,1118.000,46758,46758,1117,1
44,1118,1118.000,1118.000,45206,45206,1117,1
45,1112,1112.000,1112.000,42961,42961,1112,0
46,1111,1111.000,1111.000,46488,46488,1111,0
47,1164,1164.000,1164.000,45515,45515,1163,1
48,984,984.000,984.000,50813,50813,983,1
49,641,641.000,641.000,83634,83634,640,1
50,810,810.000,810.000,59032,59032,809,1
51,890,890.000,890.000,64375,64375,890,0
52,945,945.000,945.000,49797,49797,945,0
53,1048,1048.000,1048.000,50498,50498,1048,0
54,959,959.000,959.000,55286,55286,959,0
55,1045,1045.000,1045.000,50038,50038,1044,1
56,1064,1064.000,1064.000,45643,45643,1063,1
57,1083,1083.000,1083.000,50137,50137,1082,1
58,1106,1106.000,1106.000,51321,51321,1105,1
59,1104,1104.000,1104.000,48328,48328,1103,1
60,1050,1050.000,1050.000,49411,49411,1049,1
61,908,908.000,908.000,573861,573861,907,1
62,662,662.000,662.000,48873,48873,662,0
63,1116,1116.000,1116.000,50462,50462,1115,1
64,1179,1179.000,1179.000,44753,44753,1178,1
65,565,565.000,565.000,641279,641279,564,1
66,545,545.000,545.000,104997,104997,545,0
67,510,510.000,510.000,163798,163798,510,0
68,760,760.000,760.000,75053,75053,760,0
69,794,794.000,794.000,58215,58215,794,0
70,888,888.000,888.000,60969,60969,887,1
71,884,884.000,884.000,50693,50693,884,0
72,950,950.000,950.000,54745,54745,950,0
73,963,963.000,963.000,54168,54168,962,1
74,1044,1044.000,1044.000,44567,44567,1043,1
75,1081,1081.000,1081.000,43738,43738,1080,1
76,1108,1108.000,1108.000,45377,45377,1107,1
77,1032,1032.000,1032.000,51643,51643,1032,0
78,457,457.000,457.000,102658,102658,456,1
79,694,694.000,694.000,61645,61645,693,1
80,769,769.000,769.000,57846,57846,769,0
81,883,883.000,883.000,55073,55073,882,1
82,919,919.000,919.000,49381,49381,919,0
83,1045,1045.000,1045.000,45148,45148,1045,0
84,1090,1090.000,1090.000,51232,51232,1090,0
85,1099,1099.000,1099.000,44904,44904,1099,0
86,1083,1083.000,1083.000,46687,46687,1083,0
87,1088,1088.000,1088.000,47521,47521,1087,1
88,1039,1039.000,1039.000,51678,51678,1039,0
89,998,998.000,998.000,46612,46612,997,1
90,1137,1137.000,1137.000,42332,42332,1137,0
91,1072,1072.000,1072.000,49891,49891,1072,0
92,856,856.000,856.000,49349,49349,855,1
93,725,725.000,725.000,62565,62565,725,0
94,872,872.000,872.000,59436,59436,872,0
95,873,873.000,873.000,57205,57205,873,0
96,992,992.000,992.000,51424,51424,992,0
97,969,969.000,969.000,54419,54419,969,0
98,1053,1053.000,1053.000,41330,41330,1052,1
99,1097,1097.000,1097.000,45234,45234,1097,0
100,1137,1137.000,1137.000,45487,45487,1136,1
101,1118,1118.000,1118.000,51423,51423,1118,0
102,1111,1111.000,1111.000,49144,49144,1110,1
103,1166,1166.000,1166.000,44461,44461,1166,0
104,1130,1130.000,1130.000,44858,44858,1130,0
105,1150,1150.000,1150.000,48149,48149,1150,0
106,1199,1199.000,1199.000,40420,40420,1198,1
107,767,767.000,767.000,62746,62746,767,0
108,656,656.000,656.000,66714,66714,656,0
109,845,845.000,845.000,52758,52758,845,0
110,844,844.000,844.000,53094,53094,843,1
111,1001,1001.000,1001.000,49767,49767,1001,0
112,1003,1003.000,1003.000,51043,51043,1003,0
113,958,958.000,958.000,50795,50795,957,1
114,1112,1112.000,1112.000,47226,47226,1111,1
115,936,936.000,936.000,47606,47606,936,0
116,1008,1008.000,1008.000,50547,50547,1008,0
117,1131,1131.000,1131.000,46626,46626,1130,1
118,1165,1165.000,1165.000,43707,43707,1165,0
119,1139,1139.000,1139.000,45523,45523,1138,1
