Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,413,413.000,1049,7183,12389,24778,31157,57779,80742,181817,189789,413,0,181817,12389,24778,31157,57779,80742
1,469,469.000,758,4478,11057,20485,28523,50481,66711,113453,138743,468,1,113453,11057,20485,28523,50481,66711
2,578,578.000,715,2228,9042,17332,24792,42166,65568,86736,119077,577,1,86736,9042,17332,24792,42166,65568
3,728,728.000,604,2237,6924,13662,20488,33487,50066,72673,88481,728,0,72673,6924,13662,20488,33487,50066
4,714,714.000,716,2370,6607,13916,19278,34090,46578,84291,132041,714,0,84291,6607,13916,19278,34090,46578
5,745,745.000,550,1995,6107,13407,18463,37641,48597,73454,118889,744,1,73454,6107,13407,18463,37641,48597
6,923,923.000,690,1895,5548,10775,16154,26969,37523,53869,80576,923,0,53869,5548,10775,16154,26969,37523
7,1052,1052.000,639,1657,5424,9505,14452,23688,30786,51263,68103,1052,0,51263,5424,9505,14452,23688,30786
8,1020,1020.000,569,1758,5246,9801,14596,23974,30969,50657,94646,1019,1,50657,5246,9801,14596,23974,30969
9,1071,1071.000,597,1645,5417,9243,14456,22633,28087,44198,59653,1071,0,44198,5417,9243,14456,22633,28087
10,1118,1118.000,625,1727,5224,8929,14563,22632,26290,41206,69675,1118,0,41206,5224,8929,14563,22632,26290
11,1093,1093.000,554,1647,5093,9243,13961,22985,28291,51806,77976,1093,0,51806,5093,9243,13961,22985,28291
12,1084,1084.000,532,1655,5224,9115,14455,22675,26604,43607,72004,1084,0,43607,5224,9115,14455,22675,26604
13,1101,1101.000,629,1686,5128,9089,13968,22959,27161,45271,79174,1100,1,45271,5128,9089,13968,22959,27161
14,471,471.000,624,1703,5040,21046,10853,24457,32582,614060,630152,471,0,614060,5040,21046,10853,24457,32582
15,1108,1108.000,599,1706,5024,9030,13558,22652,27262,47076,74958,1108,0,47076,5024,9030,13558,22652,27262
16,1166,1166.000,465,1592,4819,8614,13295,21781,25786,46433,91952,1166,0,46433,4819,8614,13295,21781,25786
17,879,879.000,536,1598,5446,11507,18227,29923,41172,59057,86736,879,0,59057,5446,11507,18227,29923,41172
18,618,618.000,614,1717,8700,15918,26828,40063,49157,69004,84598,617,1,69004,8700,15918,26828,40063,49157
19,724,724.000,562,1717,6976,13844,21034,36832,45284,64492,78963,723,1,64492,6976,13844,21034,36832,45284
20,806,806.000,594,1675,6587,12283,18870,30640,39999,51423,78256,805,1,51423,6587,12283,18870,30640,39999
21,1030,1030.000,553,1651,5375,9727,15223,23640,30524,49350,66773,1029,1,49350,5375,9727,15223,23640,30524
22,976,976.000,557,1753,5581,10151,15935,24178,31819,52917,73297,975,1,52917,5581,10151,15935,24178,31819
23,1057,1057.000,571,1595,5346,9493,14993,23626,29197,45485,61642,1056,1,45485,5346,9493,14993,23626,29197
24,1031,1031.000,587,1763,5239,9692,13765,23941,30260,52802,73090,1031,0,52802,5239,9692,13765,23941,30260
25,1040,1040.000,556,1782,5065,9580,14749,24159,30847,49507,72037,1040,0,49507,5065,9580,14749,24159,30847
26,1127,1127.000,557,1592,5138,8920,13721,22388,26905,44030,61807,1126,1,44030,5138,8920,13721,22388,26905
27,1157,1157.000,547,1634,4999,8612,13067,21392,26143,48221,66192,1156,1,48221,4999,8612,13067,21392,26143
28,1171,1171.000,502,1635,4828,8520,12797,22293,26716,44435,85637,1170,1,44435,4828,8520,12797,22293,26716
29,1073,1073.000,549,1745,5095,9242,13219,22103,30234,49842,82364,1072,1,49842,5095,9242,13219,22103,30234
30,1108,1108.000,564,1648,4913,9038,13859,23091,28766,45583,66287,1108,0,45583,4913,9038,13859,23091,28766
31,1112,1112.000,500,1637,5072,8950,13660,22478,27669,45920,96851,1111,1,45920,5072,8950,13660,22478,27669
32,1171,1171.000,527,1495,4982,8570,13446,21438,25210,42851,72772,1170,1,42851,4982,8570,13446,21438,25210
33,612,612.000,581,1464,7302,16337,27718,44538,52489,72753,86858,611,1,72753,7302,16337,27718,44538,52489
34,766,766.000,588,1762,6538,12871,20754,31591,41064,53353,69452,766,0,53353,6538,12871,20754,31591,41064
35,810,810.000,536,1642,5658,12478,19498,32532,46046,68249,86795,810,0,68249,5658,12478,19498,32532,46046
36,933,933.000,546,1557,5678,10574,16436,26114,34200,52185,68113,932,1,52185,5678,10574,16436,26114,34200
37,1030,1030.000,577,1641,5336,9743,14515,23951,31630,48927,77143,1030,0,48927,5336,9743,14515,23951,31630
38,953,953.000,536,1626,5349,10426,16363,26304,33555,54369,74519,953,0,54369,5349,10426,16363,26304,33555
39,1065,1065.000,568,1676,5236,9452,15164,23910,28738,45099,65321,1064,1,45099,5236,9452,15164,23910,28738
40,1025,1025.000,560,1683,5292,9696,14149,24064,30260,51708,73675,1024,1,51708,5292,9696,14149,24064,30260
41,1091,1091.000,465,1650,5121,9139,14451,22713,27708,46658,68067,1091,0,46658,5121,9139,14451,22713,27708
42,1144,1144.000,523,1569,5083,8694,12938,22193,26496,45705,83220,1143,1,45705,5083,8694,12938,22193,26496
43,1118,1118.000,486,1589,5173,9013,14402,22552,26603,46758,67699,1117,1,46758,5173,9013,14402,22552,26603
44,1118,1118.000,569,1537,5000,8838,13613,22517,27106,45206,61240,1117,1,45206,5000,8838,13613,22517,27106
45,1112,1112.000,558,1816,5161,9011,13613,23201,27367,42961,75640,1112,0,42961,5161,9011,13613,23201,27367
46,1111,1111.000,519,1564,4977,8942,13515,22937,28419,46488,75588,1111,0,46488,4977,8942,13515,22937,28419
47,1164,1164.000,533,1638,4956,8640,12403,22420,27278,45515,64209,1163,1,45515,4956,8640,12403,22420,27278
48,984,984.000,487,1554,5228,10119,15564,25928,36248,50813,68780,983,1,50813,5228,10119,15564,25928,36248
49,641,641.000,584,1628,8325,15643,25137,35868,46975,83634,114037,640,1,83634,8325,15643,25137,35868,46975
50,810,810.000,545,1503,6198,12551,20792,30518,40956,59032,92636,809,1,59032,6198,12551,20792,30518,40956
51,890,890.000,551,1489,5257,10988,16519,26694,38522,64375,87914,890,0,64375,5257,10988,16519,26694,38522
52,945,945.000,541,1583,5877,10547,16117,25643,32547,49797,71899,945,0,49797,5877,10547,16117,25643,32547
53,1048,1048.000,538,1472,4957,9479,13709,24550,31970,50498,60832,1048,0,50498,4957,9479,13709,24550,31970
54,959,959.000,554,1535,5359,10470,16708,27332,35173,55286,67492,959,0,55286,5359,10470,16708,27332,35173
55,1045,1045.000,552,1667,5126,9531,14297,24180,30125,50038,99570,1044,1,50038,5126,9531,14297,24180,30125
56,1064,1064.000,568,1669,5129,9416,14988,23320,29615,45643,87676,1063,1,45643,5129,9416,14988,23320,29615
