time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,2389,2389.000,2389.000,18417,18417,2388,1
1,1402,1402.000,1402.000,49721,49721,1401,1
2,561,561.000,561.000,42356,42356,560,1
3,556,556.000,556.000,42817,42817,555,1
4,626,626.000,626.000,35285,35285,625,1
5,649,649.000,649.000,49561,49561,648,1
6,698,698.000,698.000,34652,34652,697,1
7,636,636.000,636.000,34943,34943,635,1
8,687,687.000,687.000,34781,34781,686,1
9,660,660.000,660.000,32895,32895,659,1
10,567,567.000,567.000,34362,34362,566,1
11,605,605.000,605.000,33677,33677,604,1
12,580,580.000,580.000,33456,33456,579,1
13,589,589.000,589.000,26110,26110,588,1
14,589,589.000,589.000,25896,25896,588,1
15,608,608.000,608.000,25727,25727,607,1
16,561,561.000,561.000,34120,34120,560,1
17,526,526.000,526.000,42032,42032,525,1
18,549,549.000,549.000,26191,26191,548,1
19,548,548.000,548.000,33489,33489,547,1
20,542,542.000,542.000,25922,25922,541,1
21,519,519.000,519.000,59235,59235,518,1
22,551,551.000,551.000,54762,54762,550,1
23,620,620.000,620.000,32805,32805,619,1
24,583,583.000,583.000,26547,26547,582,1
25,588,588.000,588.000,34321,34321,587,1
26,589,589.000,589.000,34281,34281,588,1
27,593,593.000,593.000,26100,26100,592,1
28,630,630.000,630.000,33543,33543,629,1
29,607,607.000,607.000,33912,33912,607,0
30,602,602.000,602.000,31453,31453,601,1
31,583,583.000,583.000,34025,34025,582,1
32,596,596.000,596.000,26155,26155,595,1
33,564,564.000,564.000,116739,116739,563,1
34,613,613.000,613.000,25618,25618,612,1
35,621,621.000,621.000,25678,25678,620,1
36,617,617.000,617.000,27044,27044,616,1
37,600,600.000,600.000,34159,34159,599,1
38,523,523.000,523.000,150902,150902,522,1
39,616,616.000,616.000,41889,41889,615,1
40,577,577.000,577.000,34181,34181,576,1
41,572,572.000,572.000,75834,75834,571,1
42,600,600.000,600.000,33061,33061,599,1
43,590,590.000,590.000,41127,41127,589,1
44,519,519.000,519.000,160052,160052,518,1
45,610,610.000,610.000,26222,26222,609,1
46,611,611.000,611.000,26433,26433,610,1
47,629,629.000,629.000,25574,25574,628,1
48,644,644.000,644.000,18925,18925,643,1
49,646,646.000,646.000,21933,21933,645,1
50,614,614.000,614.000,25973,25973,613,1
51,592,592.000,592.000,117412,117412,591,1
52,637,637.000,637.000,25657,25657,636,1
53,614,614.000,614.000,26069,26069,613,1
54,630,630.000,630.000,25936,25936,629,1
55,614,614.000,614.000,34321,34321,613,1
56,631,631.000,631.000,33650,33650,631,0
57,632,632.000,632.000,25822,25822,631,1
58,612,612.000,612.000,33668,33668,611,1
59,646,646.000,646.000,18356,18356,645,1
60,626,626.000,626.000,26551,26551,625,1
61,610,610.000,610.000,26539,26539,609,1
62,616,616.000,616.000,26352,26352,616,0
63,597,597.000,597.000,83397,83397,596,1
64,612,612.000,612.000,25989,25989,611,1
65,634,634.000,634.000,26625,26625,633,1
66,588,588.000,588.000,40513,40513,587,1
67,599,599.000,599.000,26159,26159,598,1
68,605,605.000,605.000,34116,34116,604,1
69,578,578.000,578.000,91438,91438,577,1
70,559,559.000,559.000,150409,150409,559,0
71,626,626.000,626.000,26068,26068,625,1
72,506,506.000,506.000,150484,150484,505,1
73,606,606.000,606.000,50855,50855,605,1
74,613,613.000,613.000,25746,25746,612,1
75,614,614.000,614.000,25646,25646,613,1
76,606,606.000,606.000,49878,49878,605,1
77,646,646.000,646.000,25249,25249,645,1
78,628,628.000,628.000,26207,26207,627,1
79,619,619.000,619.000,25565,25565,618,1
80,622,622.000,622.000,25856,25856,621,1
81,622,622.000,622.000,25696,25696,621,1
82,611,611.000,611.000,25468,25468,610,1
83,622,622.000,622.000,25606,25606,621,1
84,622,622.000,622.000,25541,25541,621,1
85,629,629.000,629.000,26098,26098,628,1
86,613,613.000,613.000,26068,26068,612,1
87,603,603.000,603.000,33406,33406,602,1
88,615,615.000,615.000,34509,34509,614,1
89,629,629.000,629.000,25713,25713,629,0
90,588,588.000,588.000,60056,60056,587,1
91,603,603.000,603.000,33938,33938,602,1
92,622,622.000,622.000,32692,32692,621,1
93,643,643.000,643.000,24918,24918,642,1
94,553,553.000,553.000,108770,108770,552,1
95,590,590.000,590.000,25165,25165,589,1
96,572,572.000,572.000,83171,83171,571,1
97,502,502.000,502.000,150127,150127,501,1
98,596,596.000,596.000,150197,150197,595,1
99,517,517.000,517.000,34021,34021,516,1
100,510,510.000,510.000,166964,166964,509,1
101,599,599.000,599.000,33396,33396,598,1
102,592,592.000,592.000,49871,49871,591,1
103,614,614.000,614.000,108315,108315,613,1
104,564,564.000,564.000,25094,25094,563,1
105,605,605.000,605.000,26573,26573,604,1
106,570,570.000,570.000,83262,83262,569,1
107,583,583.000,583.000,43124,43124,582,1
108,610,610.000,610.000,24856,24856,610,0
109,611,611.000,611.000,25295,25295,610,1
110,596,596.000,596.000,58178,58178,595,1
111,566,566.000,566.000,100544,100544,565,1
112,555,555.000,555.000,50269,50269,554,1
113,594,594.000,594.000,25696,25696,593,1
114,597,597.000,597.000,25731,25731,596,1
115,568,568.000,568.000,66596,66596,567,1
116,588,588.000,588.000,25698,25698,587,1
117,512,512.000,512.000,149998,149998,511,1
118,597,597.000,597.000,25585,25585,596,1
119,582,582.000,582.000,25791,25791,581,1
