Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,887.000,11.265,0.440,0.843,11.510,16.961,23.133,29.135,48.616,133.117,0.089
5,874.200,11.440,0.454,0.704,10.527,15.635,19.613,23.764,39.589,1023.563,0.087
10,1072.000,9.308,0.418,0.687,10.161,15.423,19.516,23.624,34.800,86.504,0.107
15,1089.400,9.164,0.401,0.689,10.401,15.341,18.910,21.666,32.388,99.596,0.109
20,943.000,10.600,0.434,0.707,10.013,15.307,18.969,21.859,33.195,1028.991,0.094
25,955.200,10.466,0.465,0.707,10.487,15.415,19.023,21.659,33.572,1041.089,0.096
30,1123.200,8.887,0.414,0.681,10.188,15.115,18.516,21.155,32.243,52.093,0.113
35,959.000,10.412,0.436,0.679,10.280,15.215,18.614,21.672,34.088,1013.716,0.096
40,1132.600,8.828,0.428,0.687,10.069,14.914,18.449,20.708,31.286,81.462,0.113
45,1102.800,9.053,0.456,0.692,10.249,15.133,18.748,21.657,33.222,95.087,0.110
50,1142.600,8.736,0.446,0.671,9.980,14.975,18.357,20.847,29.768,75.689,0.114
55,911.400,10.964,0.429,0.685,10.439,15.260,18.701,21.332,32.269,1035.248,0.091
60,877.800,11.852,0.450,0.674,10.123,15.039,18.527,21.188,31.002,1043.409,0.084
65,1054.600,9.078,0.435,0.683,10.348,15.450,18.701,21.080,31.205,83.386,0.110
70,1114.600,8.965,0.448,0.671,10.181,15.192,18.506,21.152,32.010,81.440,0.112
75,934.000,10.705,0.443,0.676,10.165,15.148,18.660,21.363,32.722,1037.503,0.093
80,1114.400,8.967,0.437,0.677,10.474,15.033,18.543,20.636,31.204,89.502,0.112
85,1131.600,8.831,0.445,0.667,10.282,14.905,18.250,20.545,30.200,78.505,0.113
90,1113.200,8.971,0.447,0.678,10.446,15.117,18.523,20.864,30.028,80.443,0.111
95,899.400,11.123,0.423,0.675,10.319,15.409,18.720,21.538,34.689,1037.636,0.090
100,910.600,10.972,0.453,0.691,10.293,15.156,18.485,21.362,32.308,1035.876,0.091
105,994.800,11.088,0.456,0.699,10.344,15.535,19.001,21.962,38.096,1015.071,0.090
110,963.400,9.403,0.433,0.682,10.599,15.430,18.971,21.959,34.003,92.036,0.106
115,1078.800,9.138,0.432,0.670,10.522,15.354,18.685,20.987,31.089,91.248,0.109
