Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,302.800,22.476,0.810,7.627,11.242,28.174,55.418,68.955,110.304,232.803,0.044
5,370.000,20.219,0.683,6.589,9.107,27.169,53.449,71.672,100.974,124.631,0.049
10,340.400,23.192,0.688,6.978,9.552,34.583,61.973,81.725,105.427,131.288,0.043
15,269.400,29.236,0.660,6.943,11.102,34.402,59.373,76.582,142.790,1030.564,0.034
20,360.400,21.963,0.605,6.571,9.312,32.497,57.995,72.356,94.190,133.400,0.046
25,256.000,31.449,0.672,6.888,11.936,41.473,73.682,87.992,134.433,835.931,0.032
30,341.800,27.659,0.588,6.450,9.220,30.461,61.708,86.977,114.072,1025.874,0.036
35,318.200,20.390,0.578,6.328,8.522,26.666,55.126,71.321,101.592,117.907,0.049
40,303.000,23.633,0.592,6.649,9.741,31.149,62.573,81.649,118.840,301.755,0.042
45,283.200,27.112,0.592,6.149,8.395,29.988,51.333,68.986,117.314,1113.498,0.037
50,316.000,24.191,0.524,6.624,8.896,35.895,59.767,78.202,142.912,181.387,0.041
55,335.400,22.177,0.565,6.293,8.729,29.553,60.584,77.310,109.784,149.609,0.045
60,311.000,23.528,0.571,6.110,8.086,24.335,50.729,66.306,94.969,1029.281,0.043
65,366.600,20.443,0.600,6.159,8.187,25.840,55.464,73.257,112.156,151.310,0.049
70,452.000,15.737,0.597,5.862,7.504,19.486,41.229,56.281,84.466,126.338,0.064
75,401.000,16.374,0.631,6.001,7.483,20.013,37.412,45.881,67.034,679.746,0.061
80,449.600,15.064,0.610,5.988,7.593,20.474,39.016,47.438,69.675,83.010,0.066
85,437.200,15.368,0.592,5.951,7.375,20.485,37.792,54.687,77.474,118.024,0.065
90,439.200,15.564,0.549,5.818,7.452,22.730,39.043,50.711,69.840,102.441,0.064
95,2088.400,2.585,0.036,0.078,0.124,0.148,6.770,15.109,44.658,81.789,0.387
100,4858.800,0.298,0.035,0.089,0.118,0.139,0.173,0.195,6.111,45.101,3.357
105,4312.200,0.289,0.036,0.098,0.131,0.152,0.176,0.198,6.226,37.550,3.463
110,4313.400,0.290,0.037,0.101,0.132,0.153,0.177,0.197,6.159,64.310,3.447
115,4321.400,0.259,0.037,0.102,0.132,0.153,0.176,0.190,5.952,45.033,3.866
