Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,699,699.000,1231,9656,12009,14303,16560,23689,29685,43367,62643
1,764,764.000,3174,9512,11760,13080,14650,19983,23991,35919,59350
2,759,759.000,2442,9347,11407,13696,14636,19676,24965,75029,89641
3,241,241.000,2960,8808,10434,50508,13667,18153,25662,999232,1022701
4,599,599.000,2193,9391,11456,12424,13998,17865,22545,29615,38576
5,804,804.000,2227,9041,11068,12349,13680,17684,21425,49501,60800
6,835,835.000,1774,9153,11132,11964,13271,16954,21448,29415,55652
7,809,809.000,2550,9122,11002,12320,13282,16103,20286,73183,86382
8,891,891.000,2611,8865,10642,11180,12732,14849,17966,24510,33967
9,873,873.000,2186,8863,10718,11495,13025,15872,18869,27280,38653
10,889,889.000,1956,8764,10517,11226,12692,15224,18923,24614,39983
11,813,813.000,1008,8936,10870,12285,12792,16274,20255,77764,90867
12,345,345.000,3085,8583,10814,36729,13195,16133,22785,1002071,1024406
13,630,630.000,2754,8876,10906,11668,13159,16523,20292,27123,33956
14,860,860.000,2062,8791,10679,16777,12857,15050,18335,30042,1017508
15,135,135.000,6009,9912,12222,40874,15396,24648,33294,832879,887372
16,870,870.000,2188,8822,10809,11486,13261,15874,18803,25868,41342
17,826,826.000,1671,8556,10733,12099,13043,15935,19754,71950,90349
18,874,874.000,1729,8859,10770,11416,12822,15652,19865,28035,36847
19,879,879.000,1964,8783,10858,11351,13091,15516,18087,26468,32216
20,857,857.000,1994,8968,10846,11673,12987,15761,19082,33133,46143
21,811,811.000,2111,8663,10753,12309,12971,16814,20475,78366,97916
22,901,901.000,1916,8596,10524,11100,12728,15338,17648,23858,32127
23,894,894.000,2009,8491,10560,11167,12799,15080,18325,25228,41409
24,907,907.000,2007,8430,10444,11024,12668,14837,17663,22728,34284
25,822,822.000,1807,9015,10956,12164,12978,15924,20166,70183,83057
26,903,903.000,1571,8576,10523,10999,12565,14708,16977,22891,27827
27,891,891.000,1673,8837,10765,11246,12966,15314,17826,23739,24888
28,861,861.000,2519,9130,10904,11579,12963,15704,19313,26101,35126
29,817,817.000,1938,9241,11032,12281,12926,16015,19948,73761,100153
30,172,172.000,2869,8402,10120,64876,13149,17397,885978,1008498,1010911
31,735,735.000,2571,9057,10994,12022,12994,15932,21333,38183,43875
32,892,892.000,1680,8465,10476,11198,12750,16008,18991,24717,30423
33,895,895.000,1936,8732,10666,11127,12787,15003,16863,24011,36862
34,836,836.000,2650,8664,10700,11902,12922,15159,18545,68733,81023
35,902,902.000,2548,8493,10507,15522,12368,14930,18428,28927,1015809
36,177,177.000,4873,8210,9952,34272,12221,15005,22663,765403,897062
37,348,348.000,2317,9382,11351,36206,13703,17482,25271,967023,1023969
38,588,588.000,1747,9435,11621,12467,14171,17678,22437,29343,36210
39,814,814.000,1885,8831,10954,12293,13268,15889,18792,78904,98620
40,878,878.000,2126,8880,10744,11389,12911,14929,19019,26575,36517
41,914,914.000,2225,8451,10374,10898,12595,14815,16662,22726,32607
42,236,236.000,2265,8463,10174,48981,12514,15484,21650,954068,1025121
43,747,747.000,1680,8743,10653,11312,13052,15390,17880,25502,30602
44,791,791.000,2178,9139,11012,12631,13602,17161,21720,75798,82076
45,802,802.000,2964,9188,11109,12459,14374,19514,23414,28452,34431
46,909,909.000,2247,8531,10374,10938,12443,14772,16969,23289,34446
47,895,895.000,1972,8680,10696,11186,12910,15407,18165,22544,27773
48,838,838.000,2726,8474,10413,11924,12613,15133,19771,78520,112791
49,900,900.000,1911,8800,10639,11107,12773,14911,17357,23021,36227
50,448,448.000,3487,8590,10298,32203,12436,14889,18287,981912,1031306
51,480,480.000,2964,8775,10805,11529,13353,16415,18839,26915,31091
52,895,895.000,2142,8679,10734,11189,12753,15419,17867,24118,39782
53,839,839.000,1856,8721,10755,11884,12939,15523,17906,67680,83448
54,908,908.000,2067,8635,10287,10998,12454,15000,18351,23356,36476
55,901,901.000,2203,8888,10627,11137,12754,14693,16526,22892,34087
56,888,888.000,2801,8868,10786,11227,12905,14868,17455,23097,34396
57,831,831.000,2239,8843,10801,12008,12998,16057,18697,67301,88002
58,869,869.000,1896,8628,10670,11493,12945,15815,19915,31897,45904
59,885,885.000,1949,8715,10549,11270,12777,15576,18133,26283,29673
60,926,926.000,2699,8507,10294,10792,12407,14532,16638,21799,25378
61,827,827.000,2282,8914,10693,12079,12998,16321,18740,68095,86702
62,853,853.000,2780,8813,10715,11716,12834,15497,20887,37961,52016
63,898,898.000,2316,8637,10681,11134,12740,14781,16886,24849,35809
64,905,905.000,1658,9001,10558,11014,12416,14779,16670,23579,29473
65,861,861.000,2266,8598,10318,11610,12517,14693,17350,68318,89854
66,873,873.000,2022,8813,10835,11437,13051,15469,18076,26679,33451
67,895,895.000,1525,8796,10633,11177,12623,14617,16981,26373,36198
68,894,894.000,1745,8555,10540,11611,12802,14743,18610,67546,76624
