Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,612.400,16.330,1.231,9.415,11.560,14.745,20.480,25.177,47.269,1022.701,0.061
5,842.400,11.843,1.774,8.969,10.887,13.171,16.153,20.013,30.346,86.382,0.084
10,707.400,15.386,1.008,8.819,10.738,12.872,15.781,19.554,31.697,1024.406,0.065
15,716.800,12.685,1.671,8.795,10.856,13.124,15.865,19.556,29.235,887.372,0.079
20,874.000,11.435,1.916,8.631,10.662,12.807,15.501,18.423,26.886,97.916,0.087
25,858.800,11.634,1.571,8.941,10.830,12.912,15.442,18.816,26.580,100.153,0.086
30,706.000,14.134,1.680,8.689,10.659,12.852,15.493,18.816,32.727,1010.911,0.071
35,565.800,17.676,1.747,8.912,10.862,13.172,16.401,20.224,78.904,1023.969,0.057
40,713.200,14.011,1.680,8.720,10.644,12.950,15.397,18.826,28.064,1025.121,0.071
45,868.800,11.496,1.911,8.709,10.632,12.924,15.883,19.488,26.206,112.791,0.087
50,714.000,13.987,1.856,8.676,10.562,12.783,15.291,18.096,26.544,1031.306,0.071
55,874.800,11.419,1.896,8.776,10.671,12.853,15.343,18.172,26.729,88.002,0.088
60,881.800,11.328,1.658,8.738,10.595,12.691,15.098,17.526,25.289,86.702,0.088
65,873.200,11.439,1.525,8.687,10.663,12.802,15.169,18.030,26.750,89.854,0.087
70,889.800,11.232,1.722,8.574,10.528,12.777,15.101,17.477,25.025,93.373,0.089
75,729.000,13.709,1.787,8.842,10.780,12.784,15.118,17.463,26.078,1013.835,0.073
80,581.800,17.172,1.537,8.705,10.696,12.965,15.767,19.227,65.696,1010.404,0.058
85,885.000,11.282,1.784,8.802,10.658,12.740,14.976,17.277,25.327,85.309,0.089
90,773.200,13.565,2.064,9.135,11.163,13.568,16.342,20.057,69.571,1018.205,0.074
95,792.200,12.014,2.105,8.938,10.891,13.091,15.934,19.029,30.435,485.616,0.083
100,704.800,14.157,1.804,8.945,10.868,12.991,15.603,18.849,26.932,1028.055,0.071
105,871.800,11.464,1.806,8.805,10.713,12.854,15.599,18.333,26.146,73.851,0.087
110,859.800,11.624,1.650,8.893,10.751,12.905,15.431,18.431,26.326,96.292,0.086
115,881.800,11.302,1.591,8.795,10.714,12.803,15.083,17.519,24.376,92.415,0.088
