Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,21.400,8.087,2.813,6.263,7.806,9.363,11.658,12.996,14.812,21.067,0.124
5,25.400,7.065,2.409,5.461,6.718,8.123,10.003,11.980,14.749,15.427,0.142
10,14.400,6.470,2.581,5.534,6.428,7.226,7.647,8.458,15.408,15.408,0.155
15,14.800,6.617,2.681,5.853,6.667,7.540,8.309,8.516,13.097,13.097,0.151
20,13.400,5.979,0.944,5.242,6.186,6.992,7.751,8.319,9.299,9.299,0.167
25,14.200,6.116,0.704,5.087,6.330,7.099,7.650,7.905,9.486,9.486,0.163
30,16.200,5.963,0.535,5.255,6.458,7.032,7.932,8.156,8.682,8.682,0.168
35,17.000,5.996,0.693,5.387,6.027,6.924,7.558,7.992,8.994,8.994,0.167
40,15.800,6.600,0.660,5.735,6.679,7.619,8.671,9.716,15.280,15.280,0.152
45,13.400,6.151,0.690,5.050,6.361,7.040,8.127,8.685,10.297,10.297,0.163
50,11.200,5.816,0.757,5.291,6.091,7.214,8.004,8.157,9.562,9.562,0.172
55,12.000,6.074,2.408,5.345,6.000,6.834,7.842,8.089,8.516,8.516,0.165
60,11.400,7.084,0.855,5.383,6.388,7.273,8.446,18.902,31.014,31.014,0.141
65,15.200,5.655,0.723,5.160,6.171,6.791,7.529,7.814,8.420,8.420,0.177
70,17.600,8.861,0.696,5.735,7.338,10.574,16.195,19.691,38.258,38.258,0.113
75,17.000,7.777,0.852,5.729,7.006,8.267,13.729,17.004,20.243,20.243,0.129
80,16.600,6.663,0.555,5.141,6.480,7.549,10.388,11.434,16.840,16.840,0.150
85,14.000,6.033,0.713,5.325,6.093,6.895,7.973,8.676,10.731,10.731,0.166
90,13.000,6.388,0.619,5.485,6.444,6.880,7.665,8.034,34.240,34.240,0.157
95,14.600,5.847,0.549,5.262,6.144,6.928,7.259,7.815,9.438,9.438,0.171
100,18.000,6.098,0.595,5.450,6.191,6.871,7.464,8.127,9.416,9.416,0.164
105,17.200,6.016,0.608,5.480,6.170,6.817,7.352,7.753,10.595,10.595,0.166
110,12.600,6.194,0.573,5.192,6.528,7.192,7.755,8.525,9.130,9.130,0.161
115,13.400,5.940,0.685,5.282,6.205,6.936,7.602,7.762,9.191,9.191,0.168
