Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,536.600,18.556,0.648,2.674,19.304,26.771,33.297,39.032,61.651,192.924,0.054
5,600.400,16.609,0.764,1.569,18.313,24.679,30.251,33.972,45.474,767.026,0.060
10,550.600,18.127,0.728,2.945,20.453,27.325,33.045,36.534,44.392,78.338,0.055
15,593.400,16.840,0.707,2.836,18.711,25.351,30.801,33.950,42.548,66.030,0.059
20,605.800,16.487,0.684,3.034,18.366,25.042,30.535,33.217,38.688,55.391,0.061
25,584.200,17.111,0.696,2.533,18.661,25.729,31.204,34.643,42.476,937.158,0.058
30,569.000,17.538,0.691,2.645,20.167,27.106,32.388,34.981,39.657,54.125,0.057
35,589.200,16.946,0.668,2.832,18.736,25.591,31.239,34.705,41.989,73.199,0.059
40,648.000,15.441,0.695,1.406,17.354,24.303,29.810,33.109,40.049,54.536,0.065
45,536.600,18.638,0.733,1.855,19.712,27.938,36.072,41.313,53.105,91.943,0.054
50,560.800,17.801,0.686,3.780,20.308,26.509,31.856,34.999,40.764,53.193,0.056
55,602.400,16.579,0.724,2.826,18.422,25.351,30.422,33.321,40.711,69.448,0.060
60,605.800,16.465,0.722,2.071,18.317,24.682,30.092,32.896,40.822,1018.725,0.061
65,557.600,17.934,0.682,2.940,19.810,27.428,32.404,35.692,41.749,912.089,0.056
70,601.000,16.619,0.709,2.326,18.740,25.310,30.529,33.346,39.665,56.183,0.060
75,591.400,16.901,0.726,3.534,18.498,25.458,30.521,33.907,41.890,70.766,0.059
80,611.200,16.329,0.731,2.466,18.402,24.850,30.209,33.337,39.082,50.816,0.061
85,571.800,17.473,0.702,3.113,19.564,26.845,31.991,35.092,39.756,81.931,0.057
90,593.400,16.829,0.694,2.821,18.907,25.618,30.535,33.826,40.614,55.938,0.059
95,603.200,16.556,0.730,2.444,18.261,24.630,29.912,32.826,40.861,903.348,0.060
100,604.400,16.550,0.734,1.696,18.542,25.419,31.201,34.900,42.222,65.806,0.060
105,529.400,18.868,0.725,3.608,21.456,28.764,33.850,36.487,43.118,51.993,0.053
110,601.800,16.642,0.680,2.174,18.768,25.184,30.779,33.739,38.660,66.441,0.060
115,609.400,16.257,0.697,5.454,17.951,23.816,28.666,31.829,38.099,46.307,0.062
