Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,22.400,5.280,1.939,4.347,5.021,5.710,6.876,8.254,9.678,14.914,0.189
5,45.600,4.469,2.312,3.788,4.270,4.995,5.774,6.279,7.560,12.023,0.224
10,45.200,4.428,0.809,3.736,4.278,4.939,5.739,6.250,9.407,10.183,0.226
15,42.600,4.274,2.680,3.640,4.131,4.733,5.466,6.122,6.631,7.661,0.234
20,43.000,4.404,0.771,3.705,4.359,5.035,5.737,6.101,6.922,9.590,0.227
25,42.000,4.713,1.291,3.800,4.577,5.373,6.108,7.145,8.778,9.641,0.212
30,50.600,4.335,0.787,3.679,4.269,4.915,5.493,5.922,6.823,8.249,0.231
35,47.400,4.656,0.828,3.705,4.403,5.155,5.902,6.387,8.247,40.282,0.215
40,55.400,4.286,0.740,3.751,4.139,4.806,5.526,5.890,7.110,7.728,0.233
45,35.200,4.548,2.307,3.669,4.447,5.288,6.114,6.533,8.380,8.834,0.220
50,54.000,4.431,2.498,3.582,4.179,4.928,5.547,6.007,7.247,39.674,0.226
55,44.600,4.355,2.537,3.593,4.220,4.849,5.806,6.325,7.263,7.352,0.230
60,48.200,4.284,1.233,3.576,4.129,4.853,5.620,5.960,6.593,11.285,0.233
65,49.200,4.276,2.202,3.609,4.154,4.832,5.395,5.885,7.052,8.317,0.234
70,48.800,4.310,0.952,3.591,4.250,4.898,5.541,5.993,7.082,8.126,0.232
75,50.400,4.211,2.464,3.511,4.044,4.838,5.520,5.775,6.759,8.463,0.237
80,50.000,4.572,0.758,3.893,4.417,5.151,6.081,6.845,7.573,8.172,0.219
85,48.400,4.569,2.553,3.778,4.368,5.213,5.885,6.328,7.536,8.019,0.219
90,43.800,4.455,2.694,3.846,4.399,5.059,5.603,5.955,6.510,7.864,0.224
95,48.800,4.396,2.121,3.740,4.325,5.007,5.461,5.914,7.261,8.112,0.227
100,52.800,4.399,0.885,3.636,4.385,4.928,5.677,6.218,8.075,8.385,0.227
105,46.000,4.301,2.192,3.552,4.221,4.924,5.559,5.869,7.842,8.423,0.232
110,39.600,4.499,2.557,3.717,4.346,5.159,5.821,6.501,8.309,10.814,0.222
115,54.600,4.209,0.993,3.549,4.149,4.774,5.477,5.818,6.893,7.095,0.238
