Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,252.200,23.798,0.688,6.022,8.268,24.765,51.113,70.125,84.571,1042.104,0.042
5,486.400,11.954,0.721,4.491,5.535,8.209,36.733,46.850,60.801,90.325,0.084
10,498.200,11.793,0.664,4.199,5.255,7.632,36.299,50.625,79.552,98.839,0.085
15,445.800,14.594,0.573,3.996,4.925,6.391,31.400,44.239,65.732,1034.022,0.069
20,438.800,13.146,0.580,4.078,5.097,6.927,33.569,44.360,60.087,865.758,0.076
25,452.200,13.585,0.611,4.211,5.270,17.422,41.217,52.356,71.184,81.342,0.074
30,571.400,9.550,0.666,4.002,4.885,6.089,28.542,39.799,57.526,92.605,0.105
35,465.800,12.498,0.635,4.216,5.128,14.945,37.307,48.032,59.829,103.116,0.080
40,599.000,9.606,0.635,3.793,4.781,5.834,29.589,40.160,61.848,118.427,0.104
45,363.600,16.537,0.618,4.152,5.268,20.110,40.758,47.606,65.133,903.162,0.060
50,578.600,9.772,0.615,3.917,4.797,6.085,30.285,45.004,56.853,81.745,0.102
55,450.800,13.309,0.599,4.146,5.114,16.078,39.136,50.046,72.407,101.249,0.075
60,533.000,10.654,0.572,3.916,4.891,6.846,32.662,43.326,58.912,111.159,0.094
65,493.000,12.425,0.580,4.137,5.052,14.860,37.878,46.586,61.296,81.908,0.080
70,548.800,10.239,0.650,3.908,4.847,6.588,30.458,39.746,57.337,105.630,0.098
75,517.000,11.503,0.620,4.236,5.266,8.345,34.182,45.501,62.070,81.344,0.087
80,542.400,10.781,0.672,4.023,4.952,7.147,33.754,41.991,59.261,79.737,0.093
85,516.600,11.082,0.619,3.988,4.986,7.451,34.794,43.728,58.041,79.908,0.090
90,513.600,11.506,0.584,4.192,5.051,10.734,34.861,42.734,56.671,83.627,0.087
95,555.600,10.075,0.642,3.966,4.892,6.747,31.319,40.057,51.731,73.631,0.099
100,537.800,10.655,0.589,3.977,4.931,6.695,31.530,43.510,68.011,86.043,0.094
105,533.000,11.028,0.657,4.042,4.904,6.385,36.091,47.278,60.319,94.693,0.091
110,403.400,15.636,0.632,4.517,5.737,23.627,47.890,54.965,74.337,88.223,0.064
115,614.400,9.208,0.604,3.929,4.876,6.052,24.352,35.448,68.064,139.499,0.109
