Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658108071.313084,119792,0,1
1,NewOrder,1658108071.313084,88665,9,1
1,NewOrder,1658108071.313084,164164,3,1
1,NewOrder,1658108071.313252,166247,7,1
1,NewOrder,1658108071.313265,42043,1,1
1,NewOrder,1658108071.313277,107296,5,1
1,NewOrder,1658108071.313319,41314,6,1
1,NewOrder,1658108071.313319,157318,8,1
1,NewOrder,1658108071.315187,100796,2,1
1,NewOrder,1658108071.315988,161983,4,1
1,NewOrder,1658108071.354782,7350,6,1
1,NewOrder,1658108071.355358,10781,1,1
1,NewOrder,1658108071.362168,5436,6,1
1,NewOrder,1658108071.366180,44908,1,1
1,NewOrder,1658108071.367635,4226,6,1
1,NewOrder,1658108071.371890,4127,6,1
1,NewOrder,1658108071.376094,112037,6,1
1,NewOrder,1658108071.401810,48529,9,1
1,NewOrder,1658108071.411140,72504,1,1
1,NewOrder,1658108071.416042,155654,2,1
1,NewOrder,1658108071.420626,61554,5,1
1,NewOrder,1658108071.432916,65025,0,1
1,NewOrder,1658108071.450393,166015,9,1
1,NewOrder,1658108071.470716,145443,8,1
1,NewOrder,1658108071.477328,153610,3,1
1,NewOrder,1658108071.478021,148228,4,1
1,NewOrder,1658108071.479589,146477,7,1
1,NewOrder,1658108071.482243,172307,5,1
1,NewOrder,1658108071.483669,145538,1,1
1,NewOrder,1658108071.488164,140454,6,1
1,NewOrder,1658108071.497974,158535,0,1
1,NewOrder,1658108071.571744,102989,2,1
1,NewOrder,1658108071.616192,65597,8,1
1,NewOrder,1658108071.616435,60266,9,1
1,NewOrder,1658108071.626142,38504,7,1
1,NewOrder,1658108071.626268,123179,4,1
1,NewOrder,1658108071.628671,97951,6,1
1,NewOrder,1658108071.629251,56157,1,1
1,NewOrder,1658108071.630983,45916,3,1
1,NewOrder,1658108071.654583,55554,5,1
1,NewOrder,1658108071.656550,51290,0,1
1,NewOrder,1658108071.664682,56263,7,1
1,NewOrder,1658108071.674765,39818,2,1
1,NewOrder,1658108071.676734,71990,9,1
1,NewOrder,1658108071.676948,108739,3,1
1,NewOrder,1658108071.681822,61261,8,1
1,NewOrder,1658108071.685454,56679,1,1
1,NewOrder,1658108071.707870,105247,0,1
1,NewOrder,1658108071.710195,103278,5,1
1,NewOrder,1658108071.714628,44249,2,1
1,NewOrder,1658108071.720990,77305,7,1
1,NewOrder,1658108071.726669,66533,6,1
1,NewOrder,1658108071.742205,70825,1,1
1,NewOrder,1658108071.743127,44354,8,1
1,NewOrder,1658108071.748775,86007,9,1
1,NewOrder,1658108071.749492,52864,4,1
1,NewOrder,1658108071.758938,54111,2,1
1,NewOrder,1658108071.785744,64378,3,1
1,NewOrder,1658108071.787544,59019,8,1
1,NewOrder,1658108071.793242,44736,6,1
1,NewOrder,1658108071.798346,60238,7,1
1,NewOrder,1658108071.802398,43097,4,1
1,NewOrder,1658108071.813094,45531,2,1
1,NewOrder,1658108071.813094,37878,1,1
1,NewOrder,1658108071.813188,38124,0,1
1,NewOrder,1658108071.813553,45020,5,1
1,NewOrder,1658108071.834868,58231,9,1
1,NewOrder,1658108071.838023,186651,6,1
1,NewOrder,1658108071.845565,46303,4,1
1,NewOrder,1658108071.846616,58470,8,1
1,NewOrder,1658108071.850168,51554,3,1
1,NewOrder,1658108071.851018,53028,1,1
1,NewOrder,1658108071.851352,56640,0,1
1,NewOrder,1658108071.858630,71758,5,1
1,NewOrder,1658108071.858630,118254,7,1
1,NewOrder,1658108071.858665,71731,2,1
1,NewOrder,1658108071.891949,48697,4,1
1,NewOrder,1658108071.893206,62497,9,1
1,NewOrder,1658108071.901781,52161,3,1
1,NewOrder,1658108071.904102,59062,1,1
1,NewOrder,1658108071.905147,45253,8,1
1,NewOrder,1658108071.908042,43127,0,1
1,NewOrder,1658108071.930446,147738,5,1
1,NewOrder,1658108071.930449,67160,2,1
1,NewOrder,1658108071.940708,35343,4,1
1,NewOrder,1658108071.950458,44721,8,1
1,NewOrder,1658108071.951200,36753,0,1
1,NewOrder,1658108071.953999,52614,3,1
1,NewOrder,1658108071.955757,36780,9,1
1,NewOrder,1658108071.963217,44411,1,1
