Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,144,144.000,2759,44721,57928,71956,97128,146477,158535,186651,214234
1,134,134.000,10506,41043,59188,78169,106594,140344,215025,277318,280350
2,90,90.000,17414,84997,103535,111407,136982,197679,211660,227501,227501
3,92,92.000,25234,74413,100350,105550,132610,169558,193907,247158,247158
4,90,90.000,25466,77751,102116,107595,136938,178250,193326,211649,211649
5,89,89.000,25575,86204,101451,113714,127050,188921,218947,322472,322472
6,85,85.000,7456,73742,101907,122778,158667,243847,276702,342812,342812
7,76,76.000,4222,75265,105055,126081,187269,220519,262462,302653,302653
8,82,82.000,24929,75715,100485,125019,175829,218980,250575,276430,276430
9,79,79.000,16781,49796,91456,123555,185073,268069,309626,427450,427450
10,69,69.000,6441,92449,161148,154175,210757,256981,266833,311158,311158
11,88,88.000,24647,51021,100227,111340,142304,242000,250552,284619,284619
12,88,88.000,16824,71233,90996,111238,143859,217077,235413,266658,266658
13,86,86.000,5510,67191,109788,114778,150510,209410,217533,242621,242621
14,86,86.000,16832,58570,101499,131177,191462,275644,308662,350014,350014
15,80,80.000,16480,42889,109276,113405,151089,216873,235190,326228,326228
16,67,67.000,4176,84833,116983,149724,218613,284862,302411,344144,344144
17,100,100.000,4708,58571,80456,97233,108684,203152,318603,335341,335341
18,92,92.000,16458,50149,91700,113186,176464,218703,249753,302031,302031
19,92,92.000,16908,41733,75541,106852,174494,216827,308550,393704,393704
20,134,134.000,6435,41788,59801,69807,84706,125880,159652,209690,216648
21,153,153.000,16570,25304,58699,65511,76204,134475,184964,242281,250563
22,170,170.000,16474,25182,51188,59676,76192,101246,208121,259226,267764
23,188,188.000,5191,25197,49923,51967,75284,91323,101227,175695,183531
24,154,154.000,16597,25281,59247,65464,83914,125211,173377,217175,218027
25,159,159.000,6507,25325,59265,62771,76130,100710,192290,208741,225930
26,181,181.000,16583,25252,51004,55769,75315,101585,116730,194755,218555
27,131,131.000,5802,25309,59313,80476,125178,161660,208671,240064,244745
28,95,95.000,16483,42054,75461,99299,117177,241854,292130,416544,416544
29,195,195.000,16495,25027,25869,50482,67356,77225,125035,268223,277415
30,191,191.000,4099,25183,50317,53010,67247,84216,102381,208417,216124
31,143,143.000,7340,25314,66757,70925,92099,151055,168901,209020,234194
32,184,184.000,4408,25112,49764,55868,75302,116564,143276,192492,234498
33,146,146.000,6049,25155,50572,66237,75033,134383,208705,342480,342538
34,168,168.000,5290,25136,57947,58973,75415,100273,150210,234765,258486
35,191,191.000,3928,25112,49935,55595,67707,117340,152556,185261,208448
36,185,185.000,16268,25108,49494,50795,67638,93366,125901,168097,184026
37,169,169.000,16552,25327,59027,67408,70542,133664,199977,292030,301553
38,147,147.000,3763,25244,58890,60259,75283,109906,132175,192942,200941
39,182,182.000,6758,25184,57982,53305,67370,83998,100936,175548,184496
40,174,174.000,7100,25256,59130,57708,67767,92718,109603,175317,175610
41,150,150.000,4801,16967,42090,82168,67185,91941,154586,1058208,1238506
42,150,150.000,16616,25052,34109,49840,67121,76089,155400,217575,257894
43,173,173.000,7853,32798,58904,58129,68098,93231,109321,152147,176388
44,152,152.000,4495,25416,65533,70917,92417,167206,191968,217865,218993
45,183,183.000,7198,25233,50596,51225,67499,84855,101650,158058,166166
46,177,177.000,16533,25197,56844,55460,67817,91819,125626,192521,192964
47,184,184.000,16292,25069,58410,54939,68398,92350,146225,184737,191097
48,210,210.000,4597,25127,49775,47016,67111,79442,92255,117554,125765
49,191,191.000,16147,25092,50379,57358,67514,101426,200944,234140,234790
50,154,154.000,5097,25406,59547,59534,75803,92756,118778,226425,227195
51,223,223.000,16525,25099,41419,47958,67067,75643,83614,209512,242313
52,182,182.000,16082,25127,57882,50118,67466,75981,84952,133506,183741
53,219,219.000,4577,24999,50369,46120,67160,75817,84584,100099,109093
54,206,206.000,4213,25163,50250,48873,67260,76266,108948,118215,150577
55,193,193.000,5486,17172,50539,50551,67227,83768,101686,176008,176599
56,222,222.000,16508,17017,25462,71613,62871,77799,117811,1044027,1088514
57,58,58.000,16617,25048,50138,74846,64409,75326,391615,842586,842586
58,201,201.000,16464,25137,50886,48648,66780,75914,84837,125772,134370
59,224,224.000,5015,24940,42746,46923,67021,83909,93194,130158,142281
60,198,198.000,5921,25068,49536,47994,66874,83596,108330,160949,175735
61,202,202.000,16280,25157,56712,49716,67554,76055,84495,100155,102018
62,242,242.000,16380,16945,25554,41556,59092,75281,76257,118529,128007
63,209,209.000,3513,25139,51274,48636,67555,83211,84634,101424,109027
64,205,205.000,3852,25127,42834,48207,67375,83380,93136,134456,142522
65,204,204.000,5545,24847,33355,48405,67806,83459,116908,167288,183945
66,200,200.000,16164,25195,56412,50305,67790,83809,92405,101722,110730
67,207,207.000,16388,25129,49705,48852,67368,83508,92388,125927,142894
68,198,198.000,4243,25231,58587,50626,67899,83574,92188,109697,109838
69,208,208.000,5265,24754,42853,50710,67210,84011,116935,210134,297986
70,168,168.000,7013,25243,59079,55946,74926,91945,100425,176429,200680
71,194,194.000,16289,25104,58210,51173,75313,84100,92409,124874,126481
72,229,229.000,7218,25104,42728,44436,66716,75632,83498,100796,116414
73,167,167.000,16463,25234,58494,58334,74849,91092,133995,208012,208093
74,206,206.000,7348,25230,58314,49316,67446,76018,84199,100849,108892
75,190,190.000,16336,25110,50255,51784,67736,91861,108672,167758,181064
76,252,252.000,5945,16905,25326,39918,59483,75419,83780,108846,125899
77,188,188.000,15319,25161,57980,53115,67366,84580,101620,159930,167307
78,192,192.000,16318,25129,50490,52432,67182,91628,133462,167353,208370
79,196,196.000,16355,25114,50075,50502,68267,99909,116322,133655,134468
80,202,202.000,6634,25201,50902,50023,67155,77497,100194,125465,150481
81,222,222.000,5445,25128,42955,44857,66826,75448,83433,99607,100397
82,217,217.000,16556,25011,41611,45999,67034,83769,93208,108832,118465
83,198,198.000,6847,25170,58559,50318,67436,76176,91748,109404,125516
84,205,205.000,5291,25184,58196,49784,67875,76084,84827,101006,108976
85,213,213.000,4737,25127,50659,46558,67055,75373,76677,92283,100172
86,234,234.000,5743,17021,25527,41830,59794,75423,83837,99330,110984
87,203,203.000,4088,25182,50770,50271,67424,78037,98640,133705,167216
88,208,208.000,16037,25095,49987,47072,67199,75738,89676,109567,134159
89,199,199.000,5784,25200,58564,51260,67261,75701,92421,119517,128357
90,216,216.000,3816,25045,42446,46035,67182,76068,92848,117920,126210
91,210,210.000,4593,25132,50210,47179,67071,75669,91705,108192,125015
92,215,215.000,5260,25141,50337,46918,67308,75855,84432,100107,101703
93,222,222.000,16554,25018,50376,45407,66970,68366,76296,83911,92941
94,198,198.000,5237,22892,48484,49281,74288,84775,108694,132171,134486
95,236,236.000,6969,16976,25369,42877,59197,75472,99841,175592,192038
96,232,232.000,16313,25047,25485,43315,66328,75997,92731,108703,117677
97,240,240.000,4008,25019,25972,42385,59105,68411,83379,101296,184668
98,193,193.000,7529,25088,41583,50294,67068,92531,125151,209346,225711
99,211,211.000,16456,25029,41969,47433,66914,76247,108424,150153,159109
100,191,191.000,4881,25013,51112,52249,67433,100431,108990,135044,141997
101,175,175.000,4888,25242,65296,57732,76313,92683,101051,116731,118009
102,198,198.000,4716,25102,57841,58174,68096,107955,162574,222009,250422
103,189,189.000,16309,24492,34096,45002,67410,83667,92503,109159,111391
104,223,223.000,6467,24862,25692,44835,66656,83849,100429,134904,142382
105,206,206.000,4627,25140,50121,48146,67491,76424,89322,101092,109610
106,232,232.000,4477,25062,25403,42723,59259,75573,92204,158346,167426
107,197,197.000,3258,25162,50587,51294,67409,84154,100110,168315,194154
108,252,252.000,4371,16912,25282,40294,59693,75960,100757,125695,126765
109,182,182.000,4088,25306,58825,54269,67512,82379,91287,109075,118560
110,175,175.000,16290,25103,42490,57701,76023,100596,205590,222363,223088
111,123,123.000,16645,41757,67479,80276,101321,158159,192333,242111,250500
112,81,81.000,5462,58635,91471,130481,199771,250204,284621,359843,359843
113,124,124.000,16646,25192,66852,75426,91829,208710,233728,243220,266932
114,225,225.000,6023,24923,25531,44361,67079,83394,92160,133691,142082
115,214,214.000,4065,25060,43059,47278,67233,76275,94429,158903,166135
116,182,182.000,5556,25264,58894,54609,75406,84863,100553,133966,159956
117,203,203.000,6194,25133,50362,48881,67796,83643,92750,108413,133311
118,108,108.000,7702,33307,59297,129526,83368,133942,809264,1051201,1113724
119,120,120.000,8880,25160,41969,46438,67390,75966,92038,102269,107158
