Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,328,328.000,1872,8250,16257,31142,35187,91114,118321,135606,140928,328,0,135606,16257,31142,35187,91114,118321
1,401,401.000,1462,6976,14688,25145,27987,73949,92549,115072,150217,400,1,115072,14688,25145,27987,73949,92549
2,354,354.000,1015,7168,16199,28196,33160,77765,96725,143949,160195,353,1,143949,16199,28196,33160,77765,96725
3,369,369.000,1118,7254,16600,28076,33895,74340,92384,119615,145195,368,1,119615,16600,28076,33895,74340,92384
4,384,384.000,630,5447,13639,24413,25250,83927,97131,114661,120392,384,0,114661,13639,24413,25250,83927,97131
5,337,337.000,1189,8930,20262,29458,35221,80809,103729,122393,137945,337,0,122393,20262,29458,35221,80809,103729
6,444,444.000,997,4002,10304,22946,23843,63851,78758,223350,297233,443,1,223350,10304,22946,23843,63851,78758
7,359,359.000,834,6018,16570,28197,31094,74755,105096,150613,162817,358,1,150613,16570,28197,31094,74755,105096
8,348,348.000,1526,6896,18689,28535,39633,75063,86593,109887,117704,347,1,109887,18689,28535,39633,75063,86593
9,305,305.000,1532,12439,24975,32368,53760,73524,80601,88095,96263,305,0,88095,24975,32368,53760,73524,80601
10,517,517.000,1165,4059,12619,19667,24616,52388,77235,107955,129725,517,0,107955,12619,19667,24616,52388,77235
11,564,564.000,506,3630,10129,17354,17756,50764,69206,97993,106425,563,1,97993,10129,17354,17756,50764,69206
12,404,404.000,625,5339,16217,24786,32160,65244,78962,97480,126752,403,1,97480,16217,24786,32160,65244,78962
13,530,530.000,623,3629,11875,18379,22316,52317,59508,118495,140914,529,1,118495,11875,18379,22316,52317,59508
14,463,463.000,717,3463,10098,21593,19061,62197,83031,242691,266073,462,1,242691,10098,21593,19061,62197,83031
15,373,373.000,780,6083,16704,26879,30029,80462,92667,113148,115653,372,1,113148,16704,26879,30029,80462,92667
16,539,539.000,680,3232,8669,19005,22670,62618,83921,94171,111048,538,1,94171,8669,19005,22670,62618,83921
17,286,286.000,1134,14542,24892,35005,55664,80246,93277,111986,118647,286,0,111986,24892,35005,55664,80246,93277
18,340,340.000,1031,9226,18820,28446,41532,73342,86071,109235,118810,339,1,109235,18820,28446,41532,73342,86071
19,612,612.000,719,3378,11060,16331,17617,41152,67477,95660,99917,611,1,95660,11060,16331,17617,41152,67477
20,341,341.000,1211,10498,24602,29759,45677,72023,80258,90488,94873,340,1,90488,24602,29759,45677,72023,80258
21,284,284.000,1085,8229,21431,61926,36815,73362,91692,1066049,1093386,283,1,1066049,21431,61926,36815,73362,91692
22,81,81.000,822,14880,24997,32249,46390,71153,93770,110732,110732,80,1,110732,24997,32249,46390,71153,93770
23,408,408.000,695,4670,13825,27154,26388,73784,90251,249331,278531,407,1,249331,13825,27154,26388,73784,90251
24,350,350.000,1136,3566,11646,25013,24687,88222,113188,177774,199718,349,1,177774,11646,25013,24687,88222,113188
25,630,630.000,599,3176,11720,15564,16839,41620,53979,77798,86508,629,1,77798,11720,15564,16839,41620,53979
26,499,499.000,1272,4328,11577,20727,25212,61974,76019,101499,118077,498,1,101499,11577,20727,25212,61974,76019
27,621,621.000,660,3275,8103,15778,16958,38675,62011,100066,106013,620,1,100066,8103,15778,16958,38675,62011
28,552,552.000,618,3453,12528,18852,22569,54362,79965,92460,125736,551,1,92460,12528,18852,22569,54362,79965
29,355,355.000,1101,5020,16522,26922,31573,75236,94405,113914,118073,355,0,113914,16522,26922,31573,75236,94405
30,346,346.000,612,7675,19506,29312,44273,76515,86949,105816,117387,345,1,105816,19506,29312,44273,76515,86949
31,272,272.000,1284,12396,25171,36758,56353,85081,99493,144272,147588,271,1,144272,25171,36758,56353,85081,99493
32,523,523.000,1238,3221,8578,19119,20261,47082,70191,185027,224186,523,0,185027,8578,19119,20261,47082,70191
33,573,573.000,642,3781,12089,17240,23073,45220,62422,84305,92152,573,0,84305,12089,17240,23073,45220,62422
34,477,477.000,629,3887,13942,21157,25228,58565,84906,101550,113608,476,1,101550,13942,21157,25228,58565,84906
35,370,370.000,1168,7936,20231,26879,39339,65228,79828,98906,116497,369,1,98906,20231,26879,39339,65228,79828
36,300,300.000,553,7821,17062,33610,63274,88894,101560,110118,119306,299,1,110118,17062,33610,63274,88894,101560
37,557,557.000,699,4279,12535,17693,21162,44567,58792,104469,127972,557,0,104469,12535,17693,21162,44567,58792
