Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.600,6.560,2.485,4.205,5.075,7.196,10.137,11.883,44.124,44.124,0.152
5,15.600,2.651,1.576,2.037,2.547,3.076,3.746,4.123,4.628,4.628,0.377
10,20.200,1.974,1.165,1.653,1.841,2.136,2.594,2.902,3.369,3.441,0.507
15,18.800,1.751,1.142,1.475,1.650,1.959,2.372,2.552,3.146,3.146,0.571
20,9.800,1.610,1.211,1.445,1.537,1.710,1.928,2.085,3.158,3.158,0.621
25,20.600,1.652,1.149,1.440,1.585,1.759,2.122,2.465,2.836,2.984,0.606
30,18.800,1.645,1.243,1.364,1.545,1.752,2.049,2.444,4.772,4.772,0.608
35,16.400,1.864,1.192,1.397,1.676,2.163,2.741,2.925,3.258,3.258,0.537
40,15.200,1.554,1.132,1.330,1.453,1.617,1.907,2.368,3.658,3.658,0.643
45,19.600,1.555,1.167,1.354,1.451,1.639,1.922,2.123,3.391,3.391,0.643
50,16.400,1.482,1.156,1.316,1.420,1.562,1.816,1.973,2.560,2.560,0.675
55,18.200,1.552,1.147,1.358,1.445,1.679,1.975,2.205,3.015,3.015,0.644
60,13.600,1.580,1.165,1.294,1.468,1.732,2.005,2.304,3.698,3.698,0.633
65,17.200,1.486,1.131,1.303,1.395,1.595,1.826,2.085,2.629,2.629,0.673
70,16.800,1.538,1.173,1.330,1.441,1.621,1.884,2.239,3.335,3.335,0.650
75,21.200,1.608,1.175,1.322,1.443,1.650,2.183,2.541,3.359,3.870,0.622
80,17.800,1.892,1.084,1.327,1.454,1.640,2.056,2.218,32.527,32.527,0.529
85,22.200,1.573,1.163,1.360,1.448,1.617,1.937,2.674,2.968,3.011,0.636
90,15.200,1.713,1.114,1.331,1.523,1.893,2.662,3.014,3.974,3.974,0.584
95,18.200,1.617,1.103,1.354,1.494,1.736,2.088,2.294,3.447,3.447,0.618
100,20.200,1.554,1.176,1.366,1.486,1.709,1.831,2.033,2.737,3.003,0.644
105,20.400,1.517,1.114,1.285,1.456,1.603,1.958,2.172,2.591,2.898,0.659
110,15.800,1.500,1.097,1.317,1.456,1.652,1.866,1.927,2.577,2.577,0.667
115,18.400,1.568,1.139,1.367,1.485,1.655,1.926,2.396,3.013,3.013,0.638
