Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,553.000,18.024,0.648,1.842,18.532,26.512,32.876,37.198,55.270,911.621,0.055
5,590.400,16.947,0.700,2.578,18.947,25.467,30.421,33.787,43.608,59.293,0.059
10,534.600,18.616,0.747,2.909,21.421,28.072,33.708,36.454,43.440,65.944,0.054
15,590.200,16.935,0.585,2.591,18.886,25.658,31.115,34.141,39.862,83.383,0.059
20,599.800,16.638,0.647,2.785,18.445,25.100,30.487,33.983,42.219,67.683,0.060
25,592.800,16.865,0.659,2.540,18.356,25.446,31.278,35.317,45.028,69.829,0.059
30,552.800,18.061,0.702,3.514,20.829,26.931,32.255,35.468,42.652,66.195,0.055
35,596.600,16.743,0.767,2.567,18.683,25.535,30.494,33.854,40.973,63.841,0.060
40,623.200,16.072,0.740,2.276,17.739,24.747,29.831,33.126,40.055,63.439,0.062
45,562.200,17.753,0.723,2.906,19.264,26.356,31.897,35.319,43.897,1020.942,0.056
50,552.400,18.015,0.765,2.995,20.171,26.911,32.019,35.287,42.347,1021.616,0.056
55,595.800,16.800,0.675,2.994,18.719,25.314,31.028,34.401,39.925,54.292,0.060
60,615.000,16.247,0.733,2.456,18.003,24.699,30.465,33.714,39.682,75.363,0.062
65,625.200,15.981,0.753,1.448,17.478,25.273,31.276,35.348,42.638,70.377,0.063
70,554.400,18.221,0.706,2.971,20.087,27.128,32.509,35.863,46.526,1003.310,0.055
75,590.000,16.745,0.781,2.504,18.708,25.294,30.769,33.663,41.561,102.209,0.060
80,601.200,16.597,0.737,2.767,18.275,25.284,30.584,33.629,40.611,75.439,0.060
85,547.600,18.253,0.729,4.110,21.047,27.588,32.620,35.069,42.106,64.734,0.055
90,586.800,17.033,0.723,3.339,19.209,25.960,30.874,33.958,40.142,54.029,0.059
95,616.800,16.186,0.714,2.491,18.072,24.638,29.597,32.823,39.432,56.240,0.062
100,604.200,16.511,0.742,2.669,18.499,25.036,29.808,32.587,40.052,51.661,0.061
105,553.800,18.044,0.685,3.819,20.835,27.274,32.509,35.620,40.823,58.811,0.055
110,596.200,16.756,0.745,2.522,19.029,25.405,30.745,33.655,39.484,55.555,0.060
115,597.400,16.637,0.742,2.333,18.016,24.695,30.102,33.455,41.499,1010.847,0.060
