Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,557.400,17.924,3.306,12.365,17.240,19.097,26.631,34.117,45.670,89.475,0.056
5,631.600,15.790,2.809,11.527,16.774,17.396,24.770,26.357,34.574,42.393,0.063
10,590.200,16.935,1.975,16.679,16.905,17.128,17.655,24.988,26.199,42.001,0.059
15,539.200,18.507,2.843,16.734,16.893,17.236,25.269,25.510,33.739,42.389,0.054
20,579.800,17.231,2.659,14.325,16.812,17.257,25.205,25.982,35.640,85.384,0.058
25,604.200,16.523,2.752,13.655,16.688,17.191,24.536,25.501,33.429,40.298,0.061
30,600.200,16.659,2.897,13.604,16.638,17.211,24.598,25.351,26.203,144.098,0.060
35,579.400,17.231,2.761,13.703,16.083,17.044,24.474,25.810,68.465,152.840,0.058
40,584.400,17.105,3.072,13.581,16.526,17.141,24.972,25.511,35.441,167.673,0.058
45,629.400,15.857,2.787,13.967,16.160,16.935,17.578,24.360,25.725,35.337,0.063
50,617.000,16.192,2.915,13.858,15.968,16.939,17.679,24.766,33.465,118.373,0.062
55,628.400,15.901,2.918,13.927,16.012,16.896,17.486,18.464,26.225,69.131,0.063
60,612.000,16.323,2.693,13.924,16.060,16.927,20.896,25.346,26.437,83.950,0.061
65,591.000,16.890,1.911,13.727,16.466,17.035,24.009,25.269,40.162,151.185,0.059
70,591.400,16.906,2.916,13.516,16.513,17.075,24.059,25.255,41.463,151.799,0.059
75,624.000,15.993,2.755,14.483,16.018,16.866,17.648,24.461,25.952,50.389,0.063
80,620.800,16.087,3.315,14.740,15.912,16.765,17.342,17.944,25.778,118.904,0.062
85,610.600,16.370,3.168,14.427,15.939,16.801,17.440,23.975,36.912,102.663,0.061
90,602.200,16.575,1.385,15.919,16.645,16.899,17.353,17.979,33.581,109.471,0.060
95,539.600,18.521,11.494,16.512,16.714,16.856,17.181,25.182,149.828,167.438,0.054
100,594.600,16.807,3.247,16.442,16.696,16.876,17.178,17.470,26.567,108.906,0.059
105,585.200,17.065,11.481,16.419,16.701,16.903,17.211,17.517,43.710,101.266,0.059
110,582.800,17.139,11.591,16.485,16.711,16.903,17.372,24.984,33.094,66.778,0.058
115,572.800,17.394,6.129,16.432,16.708,16.921,17.477,25.106,34.253,150.417,0.057
