Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,20.200,7.232,2.066,3.615,4.729,7.027,10.471,13.683,35.039,143.609,0.138
5,24.600,2.936,1.793,2.293,2.735,3.172,3.818,4.139,9.423,10.552,0.341
10,25.200,2.791,1.649,2.128,2.428,2.837,3.304,4.024,12.753,14.353,0.358
15,27.800,2.697,1.700,1.969,2.149,2.586,3.114,3.695,13.052,20.093,0.371
20,28.200,2.416,1.620,1.930,2.123,2.364,2.805,3.172,10.284,14.940,0.414
25,31.400,2.482,1.583,1.896,2.110,2.400,2.749,3.214,13.180,14.655,0.403
30,27.600,2.312,1.535,1.865,2.087,2.286,2.653,3.139,11.979,13.251,0.432
35,32.400,2.246,1.555,1.893,2.074,2.307,2.613,2.808,9.318,12.446,0.445
40,25.600,2.746,1.497,1.844,2.031,2.377,2.838,9.466,18.911,21.650,0.364
45,30.800,2.800,1.459,1.820,2.086,2.361,2.834,3.299,11.919,69.645,0.357
50,25.400,2.384,1.472,1.845,2.009,2.312,2.872,3.351,8.809,17.728,0.419
55,30.000,2.551,1.314,1.851,2.049,2.401,3.437,4.554,15.461,16.173,0.392
60,26.200,2.190,1.536,1.857,2.021,2.403,2.753,3.031,3.955,6.174,0.457
65,22.800,2.514,1.455,1.853,2.112,2.481,3.062,3.808,10.451,18.443,0.398
70,423.000,3.527,0.833,1.669,2.168,3.421,7.206,10.220,14.639,106.485,0.284
75,411.000,3.126,0.946,1.650,1.962,2.369,2.966,3.675,19.721,112.898,0.320
80,397.000,3.560,0.836,1.679,1.965,2.372,3.018,3.778,103.746,112.507,0.281
85,413.600,3.364,0.878,1.690,1.968,2.359,3.063,3.908,88.008,112.227,0.297
90,398.000,3.088,0.958,1.668,1.928,2.279,2.832,3.448,31.819,114.092,0.324
95,379.600,3.164,0.880,1.676,1.937,2.263,2.835,3.318,88.146,116.186,0.316
100,401.600,2.987,0.820,1.668,1.935,2.304,2.879,3.444,6.548,114.342,0.335
105,392.600,3.149,0.858,1.701,1.950,2.307,2.945,3.607,9.735,116.013,0.318
110,408.400,3.367,0.954,1.663,1.931,2.256,2.823,3.395,91.871,118.632,0.297
115,406.200,3.257,0.925,1.660,1.941,2.305,2.937,3.434,105.055,118.630,0.307
