Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,323,323.000,1653,9421,16244,31206,31010,56221,187746,221988,422702,322,1,221988,16244,31206,31010,56221,187746
1,454,454.000,997,5551,16216,22737,31509,58355,71344,95894,140475,453,1,95894,16216,22737,31509,58355,71344
2,432,432.000,941,2535,13383,22164,25064,70175,91988,127987,131913,431,1,127987,13383,22164,25064,70175,91988
3,610,610.000,705,1810,7721,16890,19547,44937,65809,126219,133139,609,1,126219,7721,16890,19547,44937,65809
4,538,538.000,809,1920,11068,18638,22080,51102,83741,130924,134392,537,1,130924,11068,18638,22080,51102,83741
5,427,427.000,847,2349,13522,22477,31598,67083,78176,99330,115551,427,0,99330,13522,22477,31598,67083,78176
6,476,476.000,919,1914,10288,21655,26903,69600,94383,120291,131027,475,1,120291,10288,21655,26903,69600,94383
7,532,532.000,862,1729,9996,18638,17298,57650,83101,153588,173762,531,1,153588,9996,18638,17298,57650,83101
8,597,597.000,738,1757,10995,16757,16546,45550,64718,109236,136024,596,1,109236,10995,16757,16546,45550,64718
9,551,551.000,675,1777,10667,17653,17088,39952,93263,107197,118417,550,1,107197,10667,17653,17088,39952,93263
10,552,552.000,682,1627,10685,18609,19840,52911,82238,116335,168600,551,1,116335,10685,18609,19840,52911,82238
11,532,532.000,689,1593,11272,18229,17295,49623,74617,140764,148623,531,1,140764,11272,18229,17295,49623,74617
12,831,831.000,616,1518,6910,11940,15935,25011,46885,78439,82936,830,1,78439,6910,11940,15935,25011,46885
13,551,551.000,690,1614,9709,18273,16142,33705,66095,231851,234268,550,1,231851,9709,18273,16142,33705,66095
14,532,532.000,838,1647,8701,19024,22395,60429,77327,91138,115506,531,1,91138,8701,19024,22395,60429,77327
15,787,787.000,711,1440,4903,12652,15619,29370,53544,87258,105346,786,1,87258,4903,12652,15619,29370,53544
16,900,900.000,657,1431,6920,10931,15690,23766,37560,66889,85153,899,1,66889,6920,10931,15690,23766,37560
17,727,727.000,837,1694,5386,14201,15959,45177,68277,83312,110933,726,1,83312,5386,14201,15959,45177,68277
18,455,455.000,791,1699,3781,21201,23383,82536,90426,103877,108835,454,1,103877,3781,21201,23383,82536,90426
19,823,823.000,670,1555,5138,12623,15785,33651,55558,76113,90563,822,1,76113,5138,12623,15785,33651,55558
20,844,844.000,801,1484,5201,11287,15427,24832,40645,77160,118982,843,1,77160,5201,11287,15427,24832,40645
21,701,701.000,786,1517,5813,14692,16109,40854,66573,88193,131395,701,0,88193,5813,14692,16109,40854,66573
22,617,617.000,699,1578,4614,16053,16131,57870,74295,85994,91733,617,0,85994,4614,16053,16131,57870,74295
23,787,787.000,669,1430,5748,12750,15763,31712,54996,84696,103918,787,0,84696,5748,12750,15763,31712,54996
24,659,659.000,630,1471,5303,15084,16007,52696,67571,88716,101439,659,0,88716,5303,15084,16007,52696,67571
25,750,750.000,733,1486,5154,13083,15780,32538,56970,95385,111449,749,1,95385,5154,13083,15780,32538,56970
26,772,772.000,635,1461,3999,13248,15677,46058,59567,76257,105518,771,1,76257,3999,13248,15677,46058,59567
27,701,701.000,646,1532,7650,14318,16541,39967,56358,78561,88588,700,1,78561,7650,14318,16541,39967,56358
28,723,723.000,673,1489,5259,13579,16013,33161,52304,105504,115003,722,1,105504,5259,13579,16013,33161,52304
29,720,720.000,570,1511,5289,14086,15727,40877,64593,90357,109956,719,1,90357,5289,14086,15727,40877,64593
30,735,735.000,555,1403,4652,13765,16060,42208,63310,84585,93931,734,1,84585,4652,13765,16060,42208,63310
31,766,766.000,632,1414,4418,12509,15441,38535,52123,79690,90380,766,0,79690,4418,12509,15441,38535,52123
32,869,869.000,653,1398,5391,11522,15432,24572,45247,91109,116752,868,1,91109,5391,11522,15432,24572,45247
33,684,684.000,638,1513,5345,14452,16037,45333,64100,83649,92651,683,1,83649,5345,14452,16037,45333,64100
34,564,564.000,631,1466,4614,18258,16079,62586,87797,137849,174904,563,1,137849,4614,18258,16079,62586,87797
35,651,651.000,610,1341,4651,15058,15920,37792,55629,163950,171054,650,1,163950,4651,15058,15920,37792,55629
36,800,800.000,669,1466,5342,12334,15637,29001,55933,88733,95626,800,0,88733,5342,12334,15637,29001,55933
37,690,690.000,666,1504,5216,14572,15802,43460,71376,91560,116201,689,1,91560,5216,14572,15802,43460,71376
38,963,963.000,704,1536,4998,10339,15186,23836,39645,66687,86450,962,1,66687,4998,10339,15186,23836,39645
39,703,703.000,719,1604,4542,14534,15915,35139,76218,101340,109096,702,1,101340,4542,14534,15915,35139,76218
40,817,817.000,632,1419,5570,11951,15754,32384,48160,63575,85967,816,1,63575,5570,11951,15754,32384,48160
41,765,765.000,622,1365,4535,13280,16250,36982,53541,79433,99128,764,1,79433,4535,13280,16250,36982,53541
42,759,759.000,540,1520,5071,12887,15966,32247,49627,99545,113713,759,0,99545,5071,12887,15966,32247,49627
43,562,562.000,614,1545,4749,17912,17373,60720,84780,104510,130070,561,1,104510,4749,17912,17373,60720,84780
44,546,546.000,648,1660,6800,18319,18881,65183,84435,96386,115646,546,0,96386,6800,18319,18881,65183,84435
45,690,690.000,618,1450,5180,15020,15943,40316,82284,106350,109663,689,1,106350,5180,15020,15943,40316,82284
46,427,427.000,652,1489,4292,22575,29251,81911,93453,103907,116883,426,1,103907,4292,22575,29251,81911,93453
47,770,770.000,665,1538,5220,13138,15668,32291,65709,81521,99528,769,1,81521,5220,13138,15668,32291,65709
48,729,729.000,645,1546,5054,14364,15855,45892,64677,96061,123540,728,1,96061,5054,14364,15855,45892,64677
49,892,892.000,560,1427,5255,10851,15404,22758,39207,83826,103248,892,0,83826,5255,10851,15404,22758,39207
50,638,638.000,691,1396,5601,15144,16922,46607,59715,101903,129262,637,1,101903,5601,15144,16922,46607,59715
51,510,510.000,599,1708,6764,20217,24700,67758,90660,100801,117121,509,1,100801,6764,20217,24700,67758,90660
52,692,692.000,611,1627,5283,13861,15606,41615,67816,90779,112318,691,1,90779,5283,13861,15606,41615,67816
53,592,592.000,723,1740,6866,17318,16612,60462,76978,89095,96141,591,1,89095,6866,17318,16612,60462,76978
54,614,614.000,730,1476,8045,15776,17674,45002,65641,93791,97931,613,1,93791,8045,15776,17674,45002,65641
55,940,940.000,653,1501,4843,10672,14885,27581,39572,59175,105378,939,1,59175,4843,10672,14885,27581,39572
56,627,627.000,666,1464,7728,16037,21262,45751,64677,81169,87703,626,1,81169,7728,16037,21262,45751,64677
57,807,807.000,680,1505,4339,12732,15489,33429,62887,86452,96111,806,1,86452,4339,12732,15489,33429,62887
58,679,679.000,619,1685,5789,14122,15991,36414,73556,92580,100168,679,0,92580,5789,14122,15991,36414,73556
59,862,862.000,544,1426,4336,11991,15752,32748,48007,75345,86709,861,1,75345,4336,11991,15752,32748,48007
60,513,513.000,643,1591,4676,19013,22522,70475,82493,95791,197010,513,0,95791,4676,19013,22522,70475,82493
61,887,887.000,784,1468,5249,11546,15372,21367,47171,91703,107177,886,1,91703,5249,11546,15372,21367,47171
62,711,711.000,648,1522,4956,13547,15960,41101,60160,79214,98017,710,1,79214,4956,13547,15960,41101,60160
63,461,461.000,622,1545,4158,21607,29822,75618,88689,97897,101307,461,0,97897,4158,21607,29822,75618,88689
