Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,214.200,12.781,0.705,1.573,4.021,19.864,31.928,37.363,65.948,422.702,0.078
5,225.200,7.889,0.844,1.343,1.762,10.288,25.640,31.317,48.775,97.107,0.127
10,264.000,6.678,0.616,1.238,1.539,6.507,21.755,29.426,42.472,231.851,0.150
15,333.200,3.540,0.711,1.199,1.477,3.078,10.037,14.566,24.148,35.235,0.282
20,321.600,3.506,0.830,1.194,1.460,3.069,10.477,13.795,23.042,29.024,0.285
25,325.800,3.591,0.806,1.199,1.448,2.970,10.929,14.814,23.222,108.653,0.278
30,333.400,3.675,0.795,1.177,1.445,3.011,11.398,14.626,24.115,46.164,0.272
35,343.400,3.462,0.801,1.185,1.449,3.107,8.727,14.595,22.705,88.528,0.289
40,304.200,3.601,0.803,1.200,1.434,3.021,11.425,15.040,23.191,42.628,0.278
45,312.000,3.507,0.827,1.193,1.444,3.024,9.164,14.308,24.095,73.207,0.285
50,261.000,3.648,0.820,1.204,1.443,3.186,11.174,14.117,22.109,47.244,0.274
55,360.600,3.594,0.771,1.202,1.528,3.203,10.269,14.520,22.592,41.621,0.278
60,291.400,3.553,0.825,1.205,1.499,3.123,10.825,14.474,22.194,33.414,0.281
65,280.600,3.831,0.821,1.200,1.536,3.169,10.470,15.476,25.260,79.631,0.261
70,4788.400,0.454,0.108,0.248,0.354,0.499,0.643,0.700,2.326,31.648,2.200
75,4543.200,0.437,0.109,0.304,0.413,0.535,0.651,0.694,0.797,32.295,2.291
80,4505.800,0.459,0.107,0.311,0.419,0.542,0.660,0.704,1.452,40.559,2.180
85,4504.600,0.476,0.107,0.312,0.421,0.550,0.669,0.715,2.114,43.737,2.103
90,4502.600,0.438,0.108,0.315,0.422,0.542,0.654,0.691,0.746,30.575,2.285
95,4457.600,0.441,0.108,0.324,0.424,0.544,0.651,0.689,0.739,34.386,2.269
100,4551.800,0.439,0.108,0.313,0.419,0.539,0.650,0.689,0.744,37.021,2.278
105,4468.400,0.443,0.108,0.317,0.422,0.543,0.653,0.693,0.748,42.042,2.256
110,4479.600,0.441,0.109,0.322,0.425,0.544,0.653,0.689,0.738,28.558,2.269
115,4512.400,0.443,0.109,0.328,0.424,0.545,0.652,0.689,0.742,27.757,2.258
