Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,38.400,4.176,1.583,2.387,3.012,4.860,6.673,7.689,16.077,60.499,0.239
5,43.600,1.811,1.233,1.552,1.730,1.959,2.228,2.588,3.379,3.693,0.552
10,29.800,1.615,1.056,1.439,1.545,1.716,1.962,2.113,3.244,3.338,0.619
15,44.800,1.545,1.056,1.356,1.469,1.641,1.908,2.107,2.759,4.870,0.647
20,39.600,1.504,1.073,1.349,1.473,1.593,1.743,1.928,2.592,3.268,0.665
25,36.200,1.513,1.067,1.324,1.464,1.596,1.846,1.926,3.164,3.194,0.661
30,35.000,1.495,1.132,1.343,1.419,1.581,1.791,2.017,2.481,2.546,0.669
35,37.000,1.491,1.072,1.324,1.446,1.604,1.805,1.995,2.303,2.792,0.671
40,34.600,1.552,1.121,1.342,1.478,1.675,1.981,2.186,2.479,2.814,0.644
45,37.600,1.651,1.115,1.408,1.559,1.742,2.142,2.401,3.566,3.706,0.606
50,48.200,1.543,1.054,1.353,1.513,1.680,1.870,2.061,2.331,2.751,0.648
55,46.400,1.551,1.110,1.362,1.515,1.661,1.792,2.073,2.512,2.768,0.645
60,36.800,1.575,1.153,1.425,1.533,1.695,1.882,2.006,2.307,2.480,0.635
65,40.200,1.542,1.063,1.381,1.497,1.663,1.806,2.024,2.381,2.643,0.648
70,45.200,1.575,1.089,1.396,1.547,1.689,1.920,2.057,2.548,2.941,0.635
75,41.600,1.557,1.070,1.396,1.503,1.657,1.884,2.034,2.558,3.743,0.642
80,43.400,1.569,1.104,1.398,1.522,1.693,1.912,2.108,2.474,2.814,0.637
85,42.800,1.558,1.119,1.390,1.516,1.699,1.887,1.993,2.485,2.557,0.642
90,28.200,1.578,1.171,1.387,1.504,1.672,1.984,2.121,2.811,2.889,0.634
95,51.200,1.608,1.148,1.426,1.545,1.701,1.888,2.182,3.034,3.128,0.622
100,41.800,1.548,1.138,1.381,1.502,1.687,1.804,1.952,2.578,3.352,0.646
105,38.000,1.575,1.011,1.338,1.547,1.693,1.971,2.117,2.739,2.748,0.635
110,25.600,1.675,1.110,1.426,1.588,1.751,2.159,2.494,2.972,3.770,0.597
115,39.400,1.629,1.206,1.443,1.571,1.753,1.968,2.270,2.726,2.821,0.614
