Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,34.400,5.083,2.820,4.196,4.843,5.595,6.204,7.745,11.149,11.697,0.197
5,42.400,4.419,2.447,3.818,4.416,4.996,5.594,5.848,6.367,7.606,0.226
10,32.800,4.845,2.509,3.779,4.281,4.899,5.720,6.573,16.109,51.590,0.206
15,47.400,4.336,2.236,3.829,4.255,4.822,5.410,6.039,6.328,7.073,0.231
20,43.400,4.371,2.368,3.861,4.341,4.822,5.349,5.692,6.287,6.844,0.229
25,28.400,4.340,2.638,3.737,4.192,4.774,5.575,6.109,7.120,7.131,0.230
30,38.800,4.386,2.608,3.810,4.392,4.859,5.290,5.693,6.905,8.158,0.228
35,38.000,4.349,2.726,3.807,4.323,4.791,5.447,5.651,6.342,6.400,0.230
40,34.800,4.248,2.600,3.621,4.183,4.720,5.376,5.802,7.295,7.742,0.235
45,38.800,4.342,2.582,3.730,4.323,4.872,5.298,5.820,6.760,6.816,0.230
50,43.600,4.528,2.836,3.830,4.394,4.918,5.512,5.811,6.371,33.977,0.221
55,42.600,4.402,2.825,3.830,4.377,4.837,5.375,5.828,6.126,7.019,0.227
60,37.400,4.331,2.314,3.666,4.313,4.832,5.560,5.786,6.624,7.703,0.231
65,46.200,4.387,2.665,3.820,4.291,4.902,5.367,5.759,6.307,6.928,0.228
70,42.000,4.574,2.448,3.832,4.384,4.949,5.602,5.959,7.122,35.373,0.219
75,43.800,4.384,2.345,3.818,4.312,4.898,5.606,6.098,6.603,7.511,0.228
80,40.800,4.421,2.425,3.986,4.320,4.825,5.434,5.913,6.557,7.403,0.226
85,41.600,4.486,2.658,3.825,4.438,5.041,5.609,5.930,6.570,6.929,0.223
90,30.200,4.395,2.665,3.769,4.261,4.880,5.495,5.918,7.626,7.891,0.228
95,45.000,4.371,2.804,3.900,4.259,4.795,5.514,5.706,6.218,7.389,0.229
100,41.200,4.297,2.560,3.718,4.338,4.842,5.297,5.757,6.522,7.255,0.233
105,41.800,4.479,2.648,3.726,4.334,4.804,5.330,6.254,8.260,20.489,0.223
110,25.000,4.464,2.631,3.919,4.358,4.808,5.719,6.223,7.372,8.883,0.224
115,43.400,4.399,2.658,3.837,4.367,4.911,5.410,5.900,6.729,6.861,0.227
