Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,626.600,14.097,1.237,9.451,12.413,15.981,21.914,27.382,48.241,118.682,0.071
5,678.800,14.350,1.122,8.979,11.579,14.693,18.035,22.461,35.511,1020.960,0.070
10,536.600,16.273,1.096,8.857,11.600,14.541,18.336,23.496,70.141,1021.786,0.061
15,754.800,11.951,1.113,8.757,11.218,14.059,16.796,20.105,28.850,75.769,0.084
20,718.000,13.250,1.100,8.870,11.444,14.349,17.468,21.270,31.369,1007.874,0.075
25,568.400,15.817,1.243,8.862,11.456,14.500,17.596,22.062,42.236,1044.056,0.063
30,620.800,14.789,1.183,8.952,11.223,14.302,17.459,22.012,55.565,1048.099,0.068
35,617.800,15.094,1.093,8.760,11.244,14.142,16.982,20.704,32.043,1020.054,0.066
40,640.200,14.432,1.164,8.730,11.281,14.303,17.442,21.353,32.239,1008.545,0.069
45,626.200,14.660,1.146,8.856,11.356,14.191,16.828,19.811,31.160,1013.248,0.068
50,752.200,12.233,1.108,8.920,11.480,14.255,17.004,20.613,31.673,91.932,0.082
55,754.000,12.150,1.132,8.910,11.303,14.200,16.997,20.366,30.013,73.948,0.082
60,660.200,13.967,1.038,8.864,11.356,14.072,16.731,20.634,34.856,658.587,0.072
65,661.400,13.964,1.192,8.808,11.214,14.065,16.679,20.007,30.221,1016.477,0.072
70,735.800,12.361,1.074,8.857,11.394,14.247,17.012,20.911,37.289,103.321,0.081
75,761.000,12.061,1.045,8.817,11.327,14.175,16.806,20.372,29.545,86.967,0.083
80,719.800,12.561,1.078,8.994,11.431,14.341,17.520,21.375,48.671,88.652,0.080
85,668.200,13.767,1.209,8.805,11.362,14.158,16.600,19.655,30.475,633.252,0.073
90,511.600,18.313,1.176,8.943,11.410,14.308,17.053,21.590,59.892,1022.926,0.055
95,751.800,12.167,1.094,8.791,11.345,14.233,16.783,20.282,30.832,88.951,0.082
100,754.200,12.210,1.058,8.834,11.273,14.253,17.215,21.180,32.408,75.368,0.082
105,646.800,14.259,1.121,8.788,11.300,14.114,16.829,20.809,32.563,1014.238,0.070
110,431.800,23.278,1.240,8.948,11.362,14.303,17.638,21.832,692.399,1029.790,0.043
115,725.200,11.850,1.064,8.698,11.249,14.010,16.698,19.738,28.316,71.988,0.084
