Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,737.000,13.518,0.995,8.508,11.760,15.698,22.130,29.169,55.605,129.088,0.074
5,803.600,13.114,1.051,7.884,10.931,14.373,17.970,22.466,35.919,1020.960,0.076
10,630.400,14.957,0.974,7.864,10.940,14.381,18.419,23.708,66.231,1021.786,0.067
15,897.000,11.138,0.974,7.829,10.644,13.858,16.794,20.309,30.022,75.769,0.090
20,844.600,12.275,1.034,7.965,10.859,14.185,17.485,21.710,32.644,1007.874,0.081
25,664.600,14.456,1.067,7.924,10.825,14.254,17.457,22.087,41.943,1044.056,0.069
30,732.400,13.618,0.951,8.038,10.689,13.969,17.459,22.303,55.240,1048.099,0.073
35,728.600,13.717,0.965,7.848,10.625,13.770,16.858,20.772,31.586,1020.054,0.073
40,748.400,13.345,1.005,7.903,10.706,14.087,17.529,21.892,34.481,1008.545,0.075
45,737.400,13.544,0.992,7.805,10.710,13.938,16.938,20.730,37.063,1013.248,0.074
50,882.000,11.310,1.026,7.874,10.884,14.002,16.925,20.694,31.673,91.932,0.088
55,885.000,11.282,0.932,7.901,10.741,13.931,16.902,20.805,31.480,73.948,0.089
60,771.000,12.957,1.038,7.886,10.695,13.885,16.889,21.392,37.879,658.587,0.077
65,786.000,12.707,0.885,7.725,10.545,13.752,16.665,19.951,31.227,1016.477,0.079
70,864.600,11.545,1.019,7.945,10.796,13.988,17.032,21.342,39.310,103.321,0.087
75,890.000,11.221,0.944,7.902,10.711,13.942,16.765,20.497,30.022,86.967,0.089
80,849.800,11.750,1.078,8.006,10.891,14.087,17.573,22.051,45.116,88.652,0.085
85,788.400,12.667,0.966,7.789,10.668,13.882,16.623,20.286,34.651,633.252,0.079
90,602.000,16.590,0.923,7.991,10.814,14.061,17.089,22.296,57.046,1022.926,0.060
95,889.000,11.227,1.004,7.757,10.644,13.905,16.687,20.282,32.206,88.951,0.089
100,878.800,11.368,0.881,7.932,10.640,13.993,17.169,21.293,34.454,75.368,0.088
105,762.200,13.100,1.011,7.749,10.639,13.858,16.871,21.146,35.102,1014.238,0.076
110,505.400,20.827,1.110,7.947,10.720,14.075,17.567,21.832,667.551,1029.790,0.048
115,848.400,11.110,0.895,7.869,10.679,13.805,16.771,20.111,28.596,71.988,0.090
