Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,535,535.000,2706,9444,13824,18530,21072,34120,52489,80775,129088,534,1,80775,13824,18530,21072,34120,52489
1,746,746.000,1600,8500,11864,13418,16056,22130,28180,44171,67525,746,0,44171,11864,13418,16056,22130,28180
2,736,736.000,1476,8608,12078,13614,15888,22619,27133,70993,78796,736,0,70993,12078,13614,15888,22619,27133
3,819,819.000,1113,8254,11279,12086,14935,19474,23450,35790,55532,818,1,35790,11279,12086,14935,19474,23450
4,849,849.000,995,8085,11097,11746,14439,18186,22461,33967,55430,848,1,33967,11097,11746,14439,18186,22461
5,869,869.000,1230,8018,11140,11530,14525,18049,21734,30613,43716,868,1,30613,11140,11530,14525,18049,21734
6,809,809.000,1192,8176,10905,12292,14548,19287,23997,59568,82229,808,1,59568,10905,12292,14548,19287,23997
7,871,871.000,1185,7753,10809,11452,14159,17312,21269,37686,82181,870,1,37686,10809,11452,14159,17312,21269
8,918,918.000,1051,7331,10559,10862,13952,17118,20887,30911,39574,917,1,30911,10559,10862,13952,17118,20887
9,551,551.000,1122,8399,11369,23193,14841,19347,25027,572381,1020960,550,1,572381,11369,23193,14841,19347,25027
10,544,544.000,1056,8057,11201,13237,14615,19793,26033,70391,214343,544,0,70391,11201,13237,14615,19793,26033
11,890,890.000,1146,7916,10761,13441,14273,17234,20485,30846,1021786,889,1,30846,10761,13441,14273,17234,20485
12,108,108.000,1096,7238,10649,74642,14474,23976,793318,974425,997284,108,0,974425,10649,74642,14474,23976,793318
13,798,798.000,1103,7852,11312,12468,14582,19212,25385,56961,87324,797,1,56961,11312,12468,14582,19212,25385
14,812,812.000,974,7813,10809,12275,14011,18048,23178,71611,98195,811,1,71611,10809,12275,14011,18048,23178
15,917,917.000,974,7620,10642,10918,13903,16721,19961,28850,54854,917,0,28850,10642,10918,13903,16721,19961
16,897,897.000,1056,7957,10716,11093,13896,16705,19557,29833,48794,897,0,29833,10716,11093,13896,16705,19557
17,902,902.000,1160,7890,10652,11105,13670,17134,21016,28923,48288,902,0,28923,10652,11105,13670,17134,21016
18,830,830.000,992,8092,10785,11962,14214,17654,22627,61537,75769,829,1,61537,10785,11962,14214,17654,22627
19,939,939.000,1113,7631,10375,10699,13557,16197,19034,27723,36433,938,1,27723,10375,10699,13557,16197,19034
20,874,874.000,1100,7932,11040,11383,14297,17448,21104,30647,47626,874,0,30647,11040,11383,14297,17448,21104
21,896,896.000,1112,7800,10714,11689,13917,17575,21349,61555,79278,895,1,61555,10714,11689,13917,17575,21349
22,833,833.000,1034,7967,11086,11384,14281,17452,21232,29580,39479,832,1,29580,11086,11384,14281,17452,21232
23,891,891.000,1190,7941,10735,11231,14041,17043,21538,29530,44673,890,1,29530,10735,11231,14041,17043,21538
24,729,729.000,1073,8110,10924,16357,14298,18560,23607,32678,1007874,728,1,32678,10924,16357,14298,18560,23607
25,546,546.000,1092,8386,11965,14738,16740,23682,32237,75557,187950,546,0,75557,11965,14738,16740,23682,32237
26,930,930.000,1067,7620,10552,10748,13583,16272,18917,29803,62006,929,1,29803,10552,10748,13583,16272,18917
27,892,892.000,1108,7862,10527,11181,13712,16394,21647,36776,54618,891,1,36776,10527,11181,13712,16394,21647
28,859,859.000,1129,7782,10773,19974,13672,16518,20675,42941,1044056,858,1,42941,10773,19974,13672,16518,20675
29,96,96.000,1316,9564,13402,29827,16747,21665,28841,822620,822620,95,1,822620,13402,29827,16747,21665,28841
30,848,848.000,1193,8063,10550,11735,14046,16870,21876,64709,75928,848,0,64709,10550,11735,14046,16870,21876
31,849,849.000,951,8136,10746,11780,14218,17746,22831,42777,60054,848,1,42777,10746,11780,14218,17746,22831
32,904,904.000,1110,8016,10672,10989,13456,16657,20328,30719,37640,903,1,30719,10672,10989,13456,16657,20328
33,417,417.000,1132,8051,10763,28816,14188,18689,23629,792168,1048099,416,1,792168,10763,28816,14188,18689,23629
34,644,644.000,1188,7741,10961,12371,14502,18453,24648,65195,73086,644,0,65195,10961,12371,14502,18453,24648
35,562,562.000,1019,7860,10609,27566,13607,16877,21691,965110,1020054,562,0,965110,10609,27566,13607,16877,21691
36,409,409.000,1132,8066,10515,11072,13950,16982,20317,26338,35275,408,1,26338,10515,11072,13950,16982,20317
37,916,916.000,1093,7826,10505,10863,13783,16472,20303,26767,34393,915,1,26767,10505,10863,13783,16472,20303
38,909,909.000,965,7872,10592,10988,13531,16340,19390,29724,59850,908,1,29724,10592,10988,13531,16340,19390
39,847,847.000,1115,7805,10902,11820,14199,18564,23765,58321,71966,846,1,58321,10902,11820,14199,18564,23765
40,280,280.000,1121,8068,10563,37707,13903,16351,23075,999041,1008545,279,1,999041,10563,37707,13903,16351,23075
41,802,802.000,1234,8220,10964,11666,14152,17684,21935,34365,55462,802,0,34365,10964,11666,14152,17684,21935
42,918,918.000,1128,7830,10603,10918,13791,16282,19834,25827,43942,917,1,25827,10603,10918,13791,16282,19834
