Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,945.400,10.576,0.374,0.771,10.297,16.223,22.062,28.957,49.739,133.342,0.095
5,890.600,11.210,0.463,0.701,10.548,15.552,19.460,22.516,32.767,1029.340,0.089
10,1077.800,9.269,0.457,0.683,10.319,15.380,19.162,22.995,33.101,86.239,0.108
15,1083.200,9.223,0.445,0.684,10.574,15.304,18.914,21.420,32.195,97.972,0.108
20,929.400,10.963,0.457,0.698,10.306,15.383,18.945,21.930,32.437,1045.636,0.091
25,964.600,10.152,0.455,0.697,10.198,15.375,19.327,22.591,33.584,1008.810,0.099
30,1095.200,9.114,0.452,0.686,10.349,15.219,18.579,21.189,32.727,86.209,0.110
35,974.400,10.260,0.465,0.682,10.069,15.143,18.678,21.602,34.064,1026.910,0.097
40,1137.400,8.777,0.441,0.687,10.139,14.949,18.392,20.946,31.242,48.996,0.114
45,1105.000,9.042,0.443,0.680,10.381,15.220,18.766,21.275,31.392,81.373,0.111
50,896.000,11.177,0.456,0.690,10.716,15.280,18.635,21.043,32.215,1034.750,0.089
55,1118.600,8.902,0.432,0.675,10.188,15.106,18.604,21.094,30.476,89.285,0.112
60,805.000,12.411,0.439,0.675,10.387,15.245,18.731,21.784,34.470,1012.338,0.081
65,1127.800,8.855,0.439,0.676,10.022,15.205,18.501,20.950,31.244,88.059,0.113
70,1119.400,9.016,0.434,0.675,10.286,15.194,18.591,21.156,30.817,87.348,0.111
75,935.800,10.572,0.450,0.672,10.280,15.036,18.617,21.475,30.972,1041.890,0.095
80,1131.200,8.829,0.445,0.670,10.070,14.976,18.489,21.041,31.369,89.356,0.113
85,1155.000,8.659,0.442,0.665,9.989,14.825,18.233,20.516,30.083,84.919,0.115
90,1115.800,8.951,0.439,0.676,10.300,15.192,18.514,20.886,31.727,81.844,0.112
95,903.800,11.052,0.429,0.680,10.447,15.374,18.527,21.187,32.002,1037.385,0.090
100,916.400,10.907,0.432,0.682,10.206,15.118,18.641,21.418,30.896,1027.470,0.092
105,884.800,11.300,0.423,0.694,10.258,15.598,19.013,21.874,46.272,1015.054,0.088
110,1084.600,9.214,0.449,0.681,10.448,15.336,18.750,21.245,33.092,98.757,0.109
115,1092.200,9.122,0.434,0.683,10.552,15.341,18.518,20.745,29.636,90.067,0.110
