Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,727,727.000,525,2789,10885,13966,16927,29254,38742,98681,133342
1,976,976.000,539,782,10025,10158,16129,22913,30040,49739,64983
2,1017,1017.000,521,746,9930,9793,16535,21559,26201,39667,62613
3,1048,1048.000,374,750,10121,9532,15866,20543,25158,34673,59285
4,959,959.000,470,718,10401,10398,16193,20842,28566,71935,84104
5,909,909.000,465,709,10855,18533,15501,19384,22769,38259,1029340
6,264,264.000,570,788,11516,11724,16626,20942,25568,35947,445726
7,1101,1101.000,463,692,10559,9107,15593,19105,21821,29255,47465
8,1089,1089.000,463,690,10010,9150,15223,19507,22313,33125,41798
9,1090,1090.000,469,704,10331,9160,15655,19427,22467,30542,36524
10,1004,1004.000,459,694,10578,9938,15830,19891,24238,48032,86239
11,1066,1066.000,467,659,9790,9392,15416,21174,26564,37172,55409
12,1065,1065.000,466,701,10814,9364,15401,19127,21714,32061,73953
13,1108,1108.000,457,682,10265,9009,15072,18854,22503,31436,44333
14,1146,1146.000,468,678,10380,8729,15290,18392,20311,27245,48546
15,1076,1076.000,445,697,10779,9857,15337,19150,22670,42121,97972
16,1041,1041.000,450,676,10449,8978,15053,18864,21660,28381,51533
17,1092,1092.000,472,671,10573,9149,15301,18989,21345,29409,40979
18,1080,1080.000,451,669,10731,9285,15609,18769,20685,31736,41400
19,1127,1127.000,457,711,10218,8856,15061,18786,21229,32163,44443
20,1085,1085.000,475,707,10414,9191,15750,19352,22020,31955,40641
21,439,439.000,465,705,9682,25567,14621,18765,21982,971110,1037149
22,871,871.000,482,716,10628,10051,15514,19530,23607,70010,106451
23,1155,1155.000,489,678,9975,8651,15127,18522,20641,28328,34827
24,1097,1097.000,457,697,10612,10027,15551,18945,21878,32437,1045636
25,469,469.000,461,753,10147,19555,16142,22039,26526,560541,1008810
26,1118,1118.000,469,712,9773,8788,14964,19130,22211,30613,54766
27,1093,1093.000,465,697,10776,9137,15497,18813,21092,27635,47175
28,1027,1027.000,460,682,10297,9718,15387,19225,22591,44043,93201
29,1116,1116.000,455,676,10108,8957,15428,19112,22340,33582,41248
30,1124,1124.000,452,691,10372,8849,15083,18503,20494,28925,44897
31,1134,1134.000,468,664,10580,8788,14886,17936,19658,28031,39743
32,1114,1114.000,468,681,10433,8987,15199,18484,21215,31315,47693
33,965,965.000,467,713,10540,10345,15715,20185,27872,71028,86209
34,1139,1139.000,459,688,10121,8780,15173,18384,20940,30648,48727
35,1114,1114.000,468,677,10237,8974,15204,18451,20986,29105,56668
36,930,930.000,482,693,10732,14169,15255,19142,22287,30571,1026910
37,567,567.000,497,725,10178,11950,15647,18768,22056,42483,577286
38,1141,1141.000,465,662,9932,8762,15142,18590,21119,29513,51637
39,1120,1120.000,466,682,9445,8962,14883,18909,22310,40833,79939
40,1155,1155.000,482,690,10173,8633,14914,18110,20108,26900,39020
41,1145,1145.000,458,685,9935,8693,14616,18532,21231,32074,42923
42,1144,1144.000,441,678,9806,8738,14955,18375,20395,31019,42721
43,1112,1112.000,466,706,10543,9021,15035,18531,22145,32710,46011
44,1131,1131.000,458,678,10102,8805,15097,18532,20882,30287,48996
45,1013,1013.000,443,680,10850,9841,15773,19272,22036,39494,81373
46,1125,1125.000,468,679,10267,8884,15177,18773,21262,31367,44090
47,1105,1105.000,495,692,10568,9020,15089,18377,20146,29889,48496
48,1125,1125.000,471,683,10275,8916,15184,18862,21515,30472,50726
49,1157,1157.000,462,662,9920,8634,15031,18494,20496,29169,39009
50,1012,1012.000,463,705,10758,9810,15379,19277,21597,42324,75590
51,1165,1165.000,470,674,9920,8639,15000,18337,20716,28698,41762
52,1110,1110.000,456,672,10629,8960,15104,18078,20036,28157,39493
53,1035,1035.000,474,717,11457,10637,15653,18815,21445,30657,1034750
54,158,158.000,481,733,11949,57758,16107,20272,629909,1019288,1020594
55,1123,1123.000,476,682,10431,8762,14714,18795,21526,28809,49068
56,1103,1103.000,465,672,10236,9032,15472,18861,21603,30945,40397
57,1113,1113.000,459,683,9759,8984,14875,18344,20882,39954,89285
58,1102,1102.000,432,675,10510,9085,15507,18945,20870,29025,46654
59,1152,1152.000,448,670,10019,8659,14960,18100,20170,28382,35888
60,1071,1071.000,439,650,10393,11866,15028,17604,19620,29868,1010975
61,587,587.000,451,745,10532,12337,15265,19414,22482,48413,687086
62,1047,1047.000,458,668,10334,14326,15273,18786,21974,35434,1012338
63,264,264.000,479,731,9824,19079,15855,21221,26525,562052,828978
64,1056,1056.000,449,678,10506,9437,15290,19029,22354,34610,79040
65,1163,1163.000,458,661,9879,8597,15090,18262,20985,30899,42895
66,1139,1139.000,439,692,9814,8764,15293,18592,21349,30327,45421
67,1137,1137.000,451,667,10427,8814,15280,18149,19901,29547,37537
