Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.600,7.404,3.599,5.726,7.097,8.640,10.500,12.518,15.666,15.666,0.135
5,36.000,5.722,0.774,4.327,5.063,6.136,7.916,8.932,14.390,49.136,0.175
10,25.800,5.696,0.818,4.670,5.456,6.570,7.635,8.493,9.262,10.468,0.176
15,36.600,5.726,0.662,4.656,5.304,6.639,8.048,9.082,10.631,10.922,0.175
20,35.200,7.811,0.720,4.537,5.746,7.709,13.294,22.154,47.248,56.246,0.128
25,23.200,6.027,0.736,4.493,5.679,7.008,9.513,10.373,12.292,15.221,0.166
30,37.600,5.572,2.947,4.485,5.095,6.362,7.497,8.427,11.012,21.385,0.179
35,28.000,5.903,1.784,4.728,5.634,6.643,8.101,8.941,10.622,19.288,0.169
40,36.800,7.586,0.874,4.621,5.578,7.146,10.865,19.054,45.791,47.479,0.132
45,34.400,5.501,0.517,4.484,5.321,6.229,7.382,8.106,10.011,10.353,0.182
50,30.800,6.611,0.768,4.612,5.433,6.459,8.697,12.046,28.677,35.286,0.151
55,40.600,5.586,0.693,4.369,5.257,6.555,7.592,8.636,9.985,12.192,0.179
60,25.400,5.721,2.159,4.400,5.359,6.568,8.147,8.721,11.018,11.418,0.175
65,48.200,7.114,0.753,4.851,6.010,7.470,10.707,15.012,26.349,37.406,0.141
70,23.800,5.913,0.714,4.850,5.699,6.613,8.008,9.901,12.927,13.226,0.169
75,27.600,6.163,0.674,4.724,5.861,6.828,8.323,10.158,12.823,19.359,0.162
80,13.400,5.287,0.591,4.415,5.407,6.439,7.304,7.651,8.121,8.121,0.189
85,28.400,6.018,0.839,4.621,5.772,6.891,8.744,10.162,11.513,19.551,0.166
90,26.600,5.999,0.759,4.817,5.932,6.690,8.180,9.328,11.382,13.290,0.167
95,43.800,5.654,0.775,4.479,5.403,6.716,7.692,8.387,10.245,11.355,0.177
100,31.400,5.620,0.619,4.484,5.312,6.434,7.967,9.565,10.516,12.620,0.178
105,42.200,5.543,0.983,4.451,5.207,6.362,7.419,8.141,9.150,16.938,0.180
110,45.600,6.764,0.672,4.766,5.565,7.422,9.546,13.240,26.514,27.279,0.148
115,28.200,5.681,0.726,4.592,5.388,6.498,7.893,8.950,10.806,12.579,0.176
