Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,221.600,17.300,1.208,4.772,7.850,24.822,46.489,57.164,86.580,133.764,0.058
5,417.800,7.998,0.603,3.298,4.121,5.932,13.380,19.257,39.067,629.298,0.125
10,283.000,12.277,0.691,3.488,5.176,16.991,32.521,42.434,60.738,85.458,0.081
15,393.800,7.706,0.637,3.386,4.324,7.226,19.005,26.305,45.059,79.686,0.130
20,350.400,8.926,0.736,3.383,4.416,8.800,19.866,29.563,46.087,961.423,0.112
25,314.000,10.999,0.673,3.739,5.446,14.978,27.154,35.340,53.864,88.604,0.091
30,395.000,6.365,0.760,3.171,3.875,5.293,10.026,16.456,29.949,610.454,0.157
35,285.800,13.604,0.754,3.664,6.296,20.746,34.543,41.049,56.441,97.127,0.074
40,387.400,7.496,0.709,3.284,4.207,6.905,15.070,23.127,38.922,928.266,0.133
45,354.200,9.927,0.715,3.278,4.323,9.972,27.652,35.992,60.896,116.251,0.101
50,333.400,9.979,0.776,3.541,4.860,12.101,22.533,30.807,50.964,964.639,0.100
55,399.800,6.574,0.774,3.111,3.748,5.181,8.940,14.108,22.361,640.209,0.152
60,259.600,15.099,0.855,3.968,8.071,24.239,36.289,44.410,64.267,97.858,0.066
65,460.800,6.441,0.698,3.605,4.768,6.989,12.011,17.363,28.383,53.523,0.155
70,270.000,15.521,0.914,3.774,5.751,22.816,43.660,52.863,82.915,130.365,0.064
75,281.200,13.473,0.670,3.930,5.941,17.450,32.358,46.602,83.470,118.889,0.074
80,186.600,23.412,0.770,4.132,13.889,27.865,45.113,70.180,117.678,685.305,0.043
85,307.800,11.522,0.738,3.717,5.555,14.334,27.416,37.357,79.373,154.103,0.087
90,313.200,11.546,0.771,3.623,5.720,16.783,27.472,34.385,58.444,82.611,0.087
95,423.000,6.281,0.758,3.318,4.191,6.301,13.376,18.632,32.312,72.000,0.159
100,309.200,11.411,0.657,3.370,4.601,12.258,25.932,35.270,58.294,614.056,0.088
105,365.600,8.431,0.684,3.415,4.520,8.992,20.835,27.513,42.427,104.539,0.119
110,440.800,5.685,0.715,3.181,3.909,5.515,9.717,14.426,21.789,994.338,0.176
115,272.000,14.135,0.826,3.758,7.027,21.056,35.695,43.653,63.199,107.423,0.071
