Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,395.000,21.558,1.310,12.916,17.712,25.257,40.289,51.471,74.218,91.072,0.046
5,463.800,18.883,1.331,11.793,16.047,20.793,28.987,39.735,61.489,1049.670,0.053
10,345.600,26.081,1.112,13.964,21.947,33.526,46.537,55.537,95.559,172.593,0.038
15,553.400,15.759,1.289,11.207,15.160,19.220,23.340,26.823,41.873,74.403,0.063
20,323.400,27.951,1.237,14.523,22.739,37.086,53.781,65.733,83.043,109.786,0.036
25,502.200,17.071,1.160,11.299,15.736,20.257,26.640,31.970,42.233,970.163,0.059
30,384.400,23.310,1.310,12.186,17.297,28.840,50.378,58.862,77.483,107.044,0.043
35,426.400,20.394,1.233,12.021,17.100,24.066,37.897,48.860,67.129,100.577,0.049
40,495.000,17.377,1.175,11.458,15.560,19.906,26.502,40.251,58.325,99.804,0.058
45,318.200,28.648,1.319,15.686,23.511,36.960,54.218,64.743,96.903,106.957,0.035
50,502.000,16.690,1.213,11.465,15.412,19.784,24.968,30.038,42.261,958.763,0.060
55,345.800,26.797,1.347,13.016,20.032,38.489,51.765,59.534,77.994,1015.675,0.037
60,440.600,19.230,1.316,12.688,16.751,22.255,31.102,37.961,57.859,908.921,0.052
65,378.600,23.541,1.307,12.264,16.320,26.967,51.672,59.816,78.809,164.942,0.042
70,211.200,42.832,1.249,18.899,35.491,61.582,79.845,98.701,159.221,177.472,0.023
75,418.200,21.202,1.228,12.277,17.067,24.767,43.865,51.064,65.567,77.636,0.047
80,335.800,26.502,1.324,14.059,21.257,32.878,50.941,66.900,90.744,99.556,0.038
85,473.000,18.369,1.206,11.378,15.668,20.887,31.998,43.572,62.014,111.729,0.054
90,350.800,25.216,1.392,13.934,20.574,32.122,43.982,53.954,78.675,1030.061,0.040
95,486.200,16.787,1.280,11.486,15.603,19.820,24.546,29.431,46.908,1023.564,0.060
100,359.200,25.400,1.300,13.917,21.504,36.038,45.618,53.896,67.530,90.423,0.039
105,503.800,16.977,1.320,11.425,15.638,20.680,26.137,31.067,40.699,1019.032,0.059
110,351.000,25.199,1.101,12.071,16.936,25.226,49.500,59.522,94.501,660.394,0.040
115,475.600,18.131,1.184,11.178,15.319,22.222,30.701,36.649,75.115,100.575,0.055
