Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,467.000,21.411,0.927,11.428,17.071,25.842,43.454,56.946,77.339,179.068,0.047
5,548.200,18.551,1.331,10.551,15.565,21.079,32.457,43.280,66.564,1049.670,0.054
10,398.600,24.583,1.112,11.939,20.381,32.805,45.897,56.187,95.559,172.593,0.041
15,646.000,15.458,0.778,9.991,14.721,19.317,24.923,31.282,47.323,74.403,0.065
20,380.600,26.254,0.929,12.396,21.155,36.435,52.926,65.673,83.043,109.786,0.038
25,588.600,16.988,0.619,10.146,15.289,20.580,29.268,35.723,54.901,970.163,0.059
30,452.400,22.076,1.219,10.787,16.537,28.931,48.562,57.401,75.783,107.044,0.045
35,507.600,19.658,0.730,10.460,16.249,24.129,39.543,49.834,70.749,100.577,0.051
40,590.400,16.941,0.973,9.958,15.059,20.067,30.577,41.336,59.188,99.804,0.059
45,370.400,26.982,1.085,13.397,22.430,36.494,53.154,64.138,95.918,110.817,0.037
50,603.000,16.553,0.837,10.153,14.914,20.104,27.647,35.409,52.037,958.763,0.060
55,401.400,25.352,0.753,11.111,18.812,36.726,51.235,59.534,78.452,1015.675,0.039
60,514.000,19.092,1.156,11.564,16.301,22.660,33.388,41.907,62.948,908.921,0.052
65,445.200,22.451,1.235,11.179,15.644,27.862,51.063,59.196,78.433,164.942,0.045
70,249.600,39.991,0.818,15.305,30.308,60.780,79.258,98.226,159.221,181.846,0.025
75,491.400,20.292,1.071,10.801,16.327,25.066,43.430,50.461,65.567,96.077,0.049
80,394.000,25.409,1.205,12.572,20.469,33.112,50.561,65.381,89.371,99.556,0.039
85,558.600,17.958,1.206,10.235,15.219,21.306,34.761,44.627,61.407,111.729,0.056
90,421.200,23.821,0.757,11.937,19.187,32.064,44.364,53.550,77.307,1030.061,0.042
95,581.000,17.054,1.246,10.538,15.313,20.362,28.061,37.405,54.928,1023.564,0.059
100,419.800,23.789,1.137,11.745,20.159,35.226,45.330,53.817,67.530,90.423,0.042
105,595.400,16.778,1.054,10.236,15.167,20.889,28.239,34.346,51.335,1019.032,0.060
110,413.800,24.159,1.101,10.263,16.284,25.544,48.504,57.842,90.907,669.093,0.041
115,566.000,17.582,1.184,9.926,14.782,22.823,31.210,37.660,75.115,104.735,0.057
