Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,351,351.000,1623,10400,16852,27993,30457,65074,110986,152410,203009,350,1,152410,16852,27993,30457,65074,110986
1,517,517.000,901,4459,11496,19645,22730,48211,84564,123044,134643,516,1,123044,11496,19645,22730,48211,84564
2,466,466.000,830,2531,11171,20945,24842,71134,80640,114803,126385,465,1,114803,11171,20945,24842,71134,80640
3,604,604.000,760,2338,8761,17580,16464,33696,89075,136096,165960,603,1,136096,8761,17580,16464,33696,89075
4,572,572.000,878,1849,9152,16379,18873,39245,78458,105695,115253,571,1,105695,9152,16379,18873,39245,78458
5,618,618.000,850,1668,6666,16073,16428,36704,74008,136952,157705,617,1,136952,6666,16073,16428,36704,74008
6,707,707.000,825,1777,10727,15734,16591,29572,57787,133270,211635,706,1,133270,10727,15734,16591,29572,57787
7,655,655.000,824,1587,7922,13985,16134,33610,58053,80568,111207,654,1,80568,7922,13985,16134,33610,58053
8,522,522.000,675,1560,12526,19261,20838,54314,72096,142250,159019,521,1,142250,12526,19261,20838,54314,72096
9,568,568.000,713,1795,10199,17137,16904,53863,74040,83116,104948,567,1,83116,10199,17137,16904,53863,74040
10,584,584.000,723,1540,10845,16815,18725,49001,66210,105138,107523,583,1,105138,10845,16815,18725,49001,66210
11,461,461.000,795,1710,13040,22293,23685,52907,104354,176450,269247,461,0,176450,13040,22293,23685,52907,104354
12,545,545.000,804,1695,8327,17775,19032,50251,73753,109402,113699,544,1,109402,8327,17775,19032,50251,73753
13,594,594.000,668,1400,8402,16841,22575,49020,74388,95115,108424,593,1,95115,8402,16841,22575,49020,74388
14,480,480.000,596,1762,13357,20872,26098,60341,90269,126890,146312,480,0,126890,13357,20872,26098,60341,90269
15,633,633.000,746,1810,7745,15641,16129,34231,72563,119314,137204,632,1,119314,7745,15641,16129,34231,72563
16,615,615.000,740,1499,10845,16321,19689,44593,64598,82696,123185,614,1,82696,10845,16321,19689,44593,64598
17,567,567.000,671,1648,11617,18350,21644,48365,67811,127715,147980,566,1,127715,11617,18350,21644,48365,67811
18,327,327.000,758,1650,16942,29756,41631,85533,109283,130975,134194,326,1,130975,16942,29756,41631,85533,109283
19,614,614.000,691,1630,8979,15995,18359,42650,58793,98013,100384,613,1,98013,8979,15995,18359,42650,58793
20,525,525.000,667,1663,11238,19984,21598,74471,83163,106093,106631,524,1,106093,11238,19984,21598,74471,83163
21,592,592.000,603,1516,8324,16456,19158,47298,68310,102160,131465,592,0,102160,8324,16456,19158,47298,68310
22,695,695.000,653,1532,8086,14365,16695,36864,55880,74301,90728,695,0,74301,8086,14365,16695,36864,55880
23,538,538.000,639,1609,11614,21204,24549,57027,73286,224147,225496,537,1,224147,11614,21204,24549,57027,73286
24,506,506.000,621,1541,10587,16529,19538,47213,66615,96605,99229,505,1,96605,10587,16529,19538,47213,66615
25,666,666.000,582,1595,10570,15224,17324,33891,60191,76910,113983,666,0,76910,10570,15224,17324,33891,60191
26,694,694.000,674,1569,10047,14165,16459,30820,61756,99097,106454,693,1,99097,10047,14165,16459,30820,61756
27,583,583.000,742,1685,12354,17455,21380,39765,74065,107104,130247,582,1,107104,12354,17455,21380,39765,74065
28,592,592.000,806,1517,11296,16443,16462,35884,75032,115467,116326,591,1,115467,11296,16443,16462,35884,75032
29,516,516.000,671,1659,12491,19414,23540,56273,81754,123935,147694,515,1,123935,12491,19414,23540,56273,81754
30,597,597.000,664,1764,9820,16777,16601,47845,74715,101908,127639,596,1,101908,9820,16777,16601,47845,74715
31,742,742.000,634,1438,7200,13430,16367,28674,57930,87543,99339,741,1,87543,7200,13430,16367,28674,57930
32,628,628.000,766,1605,9829,15881,17140,42728,66318,92470,103967,627,1,92470,9829,15881,17140,42728,66318
33,475,475.000,622,1586,11092,22354,24433,70100,102558,164062,174519,475,0,164062,11092,22354,24433,70100,102558
34,555,555.000,646,1541,8087,17460,21446,52695,75855,110194,114910,555,0,110194,8087,17460,21446,52695,75855
35,626,626.000,773,1395,8002,16094,16720,47316,69962,99379,150252,625,1,99379,8002,16094,16720,47316,69962
36,476,476.000,640,1638,13486,20120,22151,57277,73963,139632,147951,475,1,139632,13486,20120,22151,57277,73963
37,284,284.000,621,1413,10052,50438,16754,46123,86597,1035637,1049174,283,1,1035637,10052,50438,16754,46123,86597
38,289,289.000,760,1629,10878,19473,16030,39008,129995,177689,178812,288,1,177689,10878,19473,16030,39008,129995
39,689,689.000,698,1456,7863,15201,16466,38851,66119,102622,130066,688,1,102622,7863,15201,16466,38851,66119
40,723,723.000,627,1541,9235,13343,16174,30933,49595,85108,92723,723,0,85108,9235,13343,16174,30933,49595
41,606,606.000,793,1386,10410,16734,16242,40324,84104,115237,141050,606,0,115237,10410,16734,16242,40324,84104
42,582,582.000,661,1518,8878,17233,18859,48263,72445,104865,125024,581,1,104865,8878,17233,18859,48263,72445
43,566,566.000,670,1697,10337,17577,18439,50021,73158,118556,144452,565,1,118556,10337,17577,18439,50021,73158
44,598,598.000,786,1463,7724,16631,16689,38651,74193,129256,147907,597,1,129256,7724,16631,16689,38651,74193
45,660,660.000,623,1597,7735,14865,16675,38470,57913,88646,110071,659,1,88646,7735,14865,16675,38470,57913
46,615,615.000,660,1621,9944,16233,16546,48542,67266,103248,132055,614,1,103248,9944,16233,16546,48542,67266
47,667,667.000,743,1432,7535,14859,16503,41159,62538,89709,123948,666,1,89709,7535,14859,16503,41159,62538
48,562,562.000,729,1636,6907,17865,16434,42055,96450,134997,143970,561,1,134997,6907,17865,16434,42055,96450
49,701,701.000,688,1492,9419,14679,16388,34230,52852,127990,149267,701,0,127990,9419,14679,16388,34230,52852
50,585,585.000,599,1582,10422,16675,19762,48870,64963,79608,94239,584,1,79608,10422,16675,19762,48870,64963
51,535,535.000,657,1481,9463,18465,17096,45909,69968,223799,239860,534,1,223799,9463,18465,17096,45909,69968
52,476,476.000,653,1539,13622,21651,31756,65344,73920,86710,113735,475,1,86710,13622,21651,31756,65344,73920
53,695,695.000,661,1490,8234,13934,16146,30123,54337,107610,114125,695,0,107610,8234,13934,16146,30123,54337
54,592,592.000,670,1564,11341,17074,17877,47829,66175,114863,116296,591,1,114863,11341,17074,17877,47829,66175
55,656,656.000,687,1571,7904,15689,16691,37739,71713,117840,152670,655,1,117840,7904,15689,16691,37739,71713
56,573,573.000,635,1598,10441,16732,16738,42169,73066,117880,140456,572,1,117880,10441,16732,16738,42169,73066
57,682,682.000,896,1685,9475,14596,16367,34084,56512,89725,116632,682,0,89725,9475,14596,16367,34084,56512
58,597,597.000,609,1534,8481,16844,20342,48544,72266,98796,99157,596,1,98796,8481,16844,20342,48544,72266
59,702,702.000,688,1517,8930,14736,16379,35812,57870,84572,114424,701,1,84572,8930,14736,16379,35812,57870
60,558,558.000,685,1655,12168,17785,17504,47560,79699,124791,144360,558,0,124791,12168,17785,17504,47560,79699
61,50,50.000,839,2682,14948,217201,33592,1049106,1049684,1050499,1050499,49,1,1050499,14948,217201,33592,1049106,1049684
62,748,748.000,662,1490,7530,11761,15775,23400,37517,74167,90518,747,1,74167,7530,11761,15775,23400,37517
