Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,223.000,10.107,0.760,1.557,3.400,14.004,28.062,35.732,57.185,203.009,0.099
5,282.800,7.309,0.825,1.320,1.708,6.818,22.877,31.299,48.028,133.270,0.137
10,244.200,7.801,0.842,1.254,1.532,10.192,25.737,32.863,45.270,60.446,0.128
15,244.800,7.974,0.815,1.239,1.592,11.337,27.651,32.400,40.126,64.946,0.125
20,256.800,7.543,0.849,1.233,1.558,8.373,25.307,31.778,44.162,97.689,0.133
25,269.800,7.396,0.847,1.232,1.544,7.839,25.100,32.203,43.492,56.141,0.135
30,272.200,7.842,0.830,1.237,1.574,7.857,24.914,31.743,48.804,167.580,0.128
35,205.600,7.877,0.833,1.194,1.466,6.659,23.627,30.950,47.579,1030.618,0.127
40,275.400,6.670,0.803,1.196,1.462,6.578,22.918,30.294,37.832,113.906,0.150
45,286.600,6.447,0.823,1.220,1.502,5.734,22.462,29.372,39.605,64.264,0.155
50,259.800,7.352,0.797,1.210,1.504,6.867,25.370,32.029,42.755,71.139,0.136
55,291.200,7.030,0.724,1.215,1.581,7.154,23.989,30.403,39.739,66.716,0.142
60,218.600,7.224,0.832,1.240,1.561,6.637,24.481,30.583,39.901,100.265,0.138
65,259.200,8.163,0.848,1.251,1.581,8.869,26.569,33.178,45.306,200.773,0.123
70,283.200,7.086,0.807,1.203,1.496,6.389,25.433,31.728,39.695,55.371,0.141
75,259.000,7.069,0.781,1.227,1.528,6.453,24.513,30.956,41.896,115.230,0.141
80,297.800,6.602,0.814,1.200,1.469,6.056,24.155,30.567,37.190,55.970,0.151
85,291.400,7.184,0.840,1.233,1.622,6.909,24.401,31.946,41.702,116.288,0.139
90,306.600,6.731,0.786,1.216,1.540,5.213,23.194,31.144,46.104,100.081,0.149
95,297.800,6.560,0.832,1.224,1.528,5.950,22.951,30.492,39.346,65.498,0.152
100,298.600,6.764,0.781,1.225,1.509,6.308,23.323,30.084,41.234,95.362,0.148
105,223.400,7.711,0.779,1.206,1.452,6.389,26.996,33.882,44.069,191.966,0.130
110,264.600,6.861,0.844,1.204,1.501,6.184,24.463,31.721,38.837,58.210,0.146
115,290.600,7.245,0.718,1.214,1.528,7.593,25.222,31.587,39.684,71.892,0.138
