Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,502.000,19.813,0.760,3.233,12.127,21.384,53.209,81.799,131.244,203.009,0.050
5,614.000,16.289,0.675,1.686,9.907,16.688,40.097,65.872,123.836,211.635,0.061
10,532.800,18.697,0.596,1.555,10.845,22.144,51.055,74.363,116.142,269.247,0.053
15,551.200,18.104,0.671,1.621,10.471,20.786,49.217,75.472,118.799,147.980,0.055
20,571.200,17.503,0.603,1.550,10.162,20.518,49.491,72.752,100.407,225.496,0.057
25,610.200,16.355,0.582,1.593,11.273,17.241,37.784,66.709,106.454,147.694,0.061
30,599.400,16.771,0.622,1.558,9.255,17.054,46.027,73.650,107.746,174.519,0.060
35,472.800,21.184,0.621,1.487,9.662,16.648,48.362,73.099,147.951,1049.174,0.047
40,615.000,16.167,0.627,1.502,9.069,16.614,40.324,72.687,114.480,147.907,0.062
45,641.000,15.612,0.623,1.544,7.847,16.490,39.553,64.612,121.085,149.267,0.064
50,576.600,17.250,0.599,1.528,10.550,17.522,48.781,66.085,107.518,239.860,0.058
55,642.000,15.650,0.609,1.554,8.697,16.678,38.580,65.807,99.611,152.670,0.064
60,500.000,19.884,0.662,1.666,9.864,16.694,38.996,72.073,118.783,1050.499,0.050
65,572.400,17.424,0.608,1.595,9.818,17.006,46.029,74.375,119.027,212.839,0.057
70,627.800,15.878,0.614,1.504,8.643,16.997,40.739,65.100,105.275,138.781,0.063
75,573.800,17.428,0.579,1.528,8.004,17.327,46.604,75.063,115.687,261.709,0.057
80,650.200,15.388,0.541,1.467,8.798,16.543,34.418,65.121,109.812,134.764,0.065
85,632.000,15.770,0.607,1.561,8.596,16.795,40.085,65.061,108.269,131.018,0.063
90,670.600,15.028,0.661,1.500,7.558,16.320,36.992,65.924,91.181,176.442,0.067
95,660.000,14.982,0.623,1.528,7.753,16.493,39.445,62.235,90.750,141.464,0.067
100,646.600,15.453,0.655,1.479,8.121,16.521,37.176,65.338,107.142,202.073,0.065
105,508.000,19.662,0.548,1.519,9.156,22.641,51.747,73.348,181.168,390.229,0.051
110,606.400,16.538,0.576,1.551,9.690,17.344,41.685,62.069,117.204,207.833,0.060
115,653.400,15.164,0.627,1.526,8.987,17.020,40.892,58.138,87.149,113.309,0.066
