Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,22.800,5.640,1.977,3.385,4.514,5.811,8.841,12.773,23.990,41.019,0.177
5,21.600,3.267,1.691,2.514,2.835,3.216,3.911,4.731,15.059,19.627,0.306
10,21.600,2.664,1.778,2.139,2.457,2.817,3.471,3.690,6.532,15.204,0.375
15,23.200,2.555,1.648,2.122,2.435,2.789,3.337,3.589,4.526,6.927,0.391
20,24.200,2.422,1.574,1.978,2.260,2.578,2.920,3.434,7.059,8.448,0.413
25,25.000,2.669,1.593,1.990,2.141,2.414,2.834,3.541,18.740,36.638,0.375
30,23.600,2.252,1.599,1.968,2.166,2.381,2.658,3.038,4.303,7.015,0.444
35,16.800,2.797,1.674,2.019,2.229,2.540,2.876,3.376,34.842,34.842,0.358
40,27.400,2.485,1.534,1.882,2.167,2.394,2.895,3.666,15.426,16.034,0.402
45,25.200,2.436,1.604,1.933,2.135,2.395,2.941,3.654,9.269,14.639,0.410
50,22.200,2.215,1.645,1.945,2.099,2.331,2.718,3.159,3.428,7.128,0.451
55,30.400,2.145,1.521,1.888,2.059,2.317,2.598,2.922,3.424,3.683,0.466
60,21.600,2.188,1.367,1.895,2.104,2.387,2.610,2.712,2.995,7.711,0.457
65,20.600,2.396,1.455,1.846,2.164,2.550,2.996,3.668,4.632,15.108,0.417
70,26.600,2.349,1.435,1.858,2.062,2.421,2.872,3.253,8.926,17.945,0.426
75,25.800,2.416,1.299,1.844,2.070,2.411,2.902,3.717,15.250,16.120,0.414
80,26.800,2.505,1.508,1.857,2.091,2.330,2.955,3.421,8.280,39.695,0.399
85,25.200,2.214,1.438,1.860,2.104,2.353,2.787,3.174,3.969,6.928,0.452
90,23.400,2.259,1.430,1.880,2.052,2.337,2.766,3.004,4.014,14.930,0.443
95,28.200,2.282,1.495,1.903,2.100,2.435,2.797,3.117,4.741,11.721,0.438
100,24.600,2.346,1.368,1.851,2.077,2.426,2.911,3.427,5.928,15.473,0.426
105,19.000,2.163,1.462,1.855,2.055,2.294,2.655,2.833,6.760,6.760,0.462
110,21.200,2.148,1.611,1.903,2.048,2.222,2.673,2.769,3.954,4.720,0.466
115,26.800,2.205,1.446,1.856,2.028,2.273,2.741,3.384,6.203,6.710,0.454
