Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,455.000,22.037,0.771,1.486,22.498,32.778,48.846,60.919,90.799,221.525,0.045
5,513.800,19.412,0.697,1.266,23.502,32.365,40.472,49.102,79.775,224.159,0.052
10,531.800,18.797,0.810,1.218,23.621,32.282,39.524,48.624,72.736,224.815,0.053
15,515.400,19.420,0.785,1.206,23.684,32.337,40.034,49.016,107.266,204.603,0.051
20,468.800,21.256,0.731,1.215,23.753,32.319,33.778,41.167,65.510,1033.243,0.047
25,466.200,21.397,0.780,1.193,23.623,32.292,33.719,41.515,81.825,1051.227,0.047
30,533.400,18.749,0.685,1.192,23.687,32.289,33.668,41.894,66.435,280.479,0.053
35,555.000,17.976,0.816,1.203,23.742,32.254,33.630,41.335,65.942,99.589,0.056
40,556.400,17.991,0.775,1.193,23.735,32.249,33.534,41.032,57.883,214.040,0.056
45,546.600,18.286,0.608,1.200,23.780,32.311,33.597,40.833,66.479,133.513,0.055
50,556.800,19.310,0.739,1.182,23.554,32.146,33.459,40.850,74.403,1046.403,0.052
55,492.000,18.771,0.876,1.198,23.470,32.270,33.674,41.604,65.842,758.407,0.053
60,555.200,17.955,0.767,1.208,23.296,32.118,33.524,40.907,66.207,281.769,0.056
65,564.800,17.935,0.863,1.204,23.519,32.245,33.606,41.508,66.751,157.271,0.056
70,541.200,18.198,0.741,1.199,23.331,32.200,33.636,41.343,73.692,216.544,0.055
75,550.400,18.145,0.805,1.214,23.693,32.280,34.241,41.633,65.329,150.666,0.055
80,585.800,17.038,0.789,1.201,23.523,32.153,33.456,40.472,57.374,82.377,0.059
85,527.600,19.439,0.735,1.213,23.743,32.310,33.685,41.083,90.675,333.471,0.051
90,535.600,18.262,0.675,1.198,23.675,32.258,33.675,40.937,73.645,132.012,0.055
95,550.000,18.103,0.747,1.219,23.472,32.108,33.454,40.738,106.781,181.416,0.055
100,511.800,21.146,0.815,1.215,23.709,32.291,33.756,48.742,76.113,1038.569,0.047
105,386.600,23.674,0.667,1.202,24.155,32.560,35.569,43.341,193.212,1022.257,0.042
110,519.400,19.266,0.724,1.196,24.088,32.779,34.880,41.905,74.871,235.888,0.052
115,526.600,18.825,0.787,1.195,24.034,32.466,33.843,41.047,65.585,218.842,0.053
