Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,421,421.000,2391,17190,17976,23861,26167,35809,51173,96408,122519,420,1,96408,17976,23861,26167,35809,51173
1,491,491.000,15245,17277,17491,20475,25263,26286,33538,36230,43338,490,1,36230,17491,20475,25263,26286,33538
2,505,505.000,3779,17141,17580,19627,23002,25819,26221,34887,112762,504,1,34887,17580,19627,23002,25819,26221
3,527,527.000,13308,17085,17318,18851,17998,25880,26113,34301,35394,526,1,34301,17318,18851,17998,25880,26113
4,549,549.000,3126,17003,17232,18209,17574,25608,25973,33463,34223,548,1,33463,17232,18209,17574,25608,25973
5,540,540.000,11632,16924,17198,18459,17629,25662,26270,34186,34448,539,1,34186,17198,18459,17629,25662,26270
6,554,554.000,3337,16949,17255,18016,17613,25463,25813,26512,26925,553,1,26512,17255,18016,17613,25463,25813
7,559,559.000,3041,16909,17189,18057,17715,25305,25579,26024,26365,558,1,26024,17189,18057,17715,25305,25579
8,568,568.000,11102,16774,17036,17434,17472,24905,25325,25757,33874,567,1,25757,17036,17434,17472,24905,25325
9,611,611.000,2987,12611,16887,16268,17515,25309,26006,26540,35205,610,1,26540,16887,16268,17515,25309,26006
10,637,637.000,3031,12867,14030,15700,17388,23001,26090,36877,43051,636,1,36877,14030,15700,17388,23001,26090
11,592,592.000,3386,12562,16748,16881,17603,25578,27680,34775,44270,591,1,34775,16748,16881,17603,25578,27680
12,546,546.000,3015,12300,16723,18327,17766,26038,34105,108215,109847,545,1,108215,16723,18327,17766,26038,34105
13,598,598.000,2979,12426,13340,16669,17257,26106,34610,59452,69486,597,1,59452,13340,16669,17257,26106,34610
14,656,656.000,3024,12703,13858,15218,17133,17923,25461,35467,43523,655,1,35467,13858,15218,17133,17923,25461
15,641,641.000,3949,12828,14214,15549,17170,24960,25951,26703,35323,640,1,26703,14214,15549,17170,24960,25951
16,663,663.000,3843,12462,13554,15106,17099,18148,25317,26736,34725,662,1,26736,13554,15106,17099,18148,25317
17,626,626.000,3496,12548,14140,15903,17066,19366,26069,52349,68997,625,1,52349,14140,15903,17066,19366,26069
18,673,673.000,3142,12716,13849,14925,16973,17659,25078,26598,34506,672,1,26598,13849,14925,16973,17659,25078
19,638,638.000,3652,12487,13579,15618,16964,22996,25920,49175,57714,637,1,49175,13579,15618,16964,22996,25920
20,639,639.000,2899,12366,13415,15606,16819,18308,25861,63810,86293,638,1,63810,13415,15606,16819,18308,25861
21,672,672.000,3056,12357,13387,14833,16871,17897,25373,33229,43272,671,1,33229,13387,14833,16871,17897,25373
22,693,693.000,3517,12236,13458,14483,16825,17498,18227,33893,36574,692,1,33893,13458,14483,16825,17498,18227
23,611,611.000,3669,13007,15092,16294,17008,17756,23074,33962,163847,610,1,33962,15092,16294,17008,17756,23074
24,698,698.000,2661,11516,14402,14295,16726,21713,25470,30865,37762,697,1,30865,14402,14295,16726,21713,25470
25,607,607.000,10604,13956,16265,16459,17133,18492,25496,33723,34532,606,1,33723,16265,16459,17133,18492,25496
26,600,600.000,4297,13930,15037,16655,17055,18344,25176,60806,67964,599,1,60806,15037,16655,17055,18344,25176
27,623,623.000,4254,14555,15574,16080,16958,17713,24835,25976,33964,622,1,25976,15574,16080,16958,17713,24835
28,611,611.000,3342,14613,16179,16313,17165,18006,24938,25564,26282,610,1,25564,16179,16313,17165,18006,24938
29,608,608.000,3819,14220,15337,16436,17083,21072,25451,33807,35191,607,1,33807,15337,16436,17083,21072,25451
30,623,623.000,4311,14149,15265,16156,17015,17928,25711,33298,34512,622,1,33298,15265,16156,17015,17928,25711
31,577,577.000,4686,14378,15396,17139,16798,17514,25354,59035,161891,576,1,59035,15396,17139,16798,17514,25354
32,609,609.000,5690,14572,15539,16442,16860,17860,25699,34166,35861,608,1,34166,15539,16442,16860,17860,25699
33,604,604.000,3381,14406,15408,16538,16764,17474,18288,34430,112758,603,1,34430,15408,16538,16764,17474,18288
34,626,626.000,1351,14587,15483,15928,16858,17302,18015,27022,35030,625,1,27022,15483,15928,16858,17302,18015
35,617,617.000,11219,14543,15508,16191,16901,17716,25289,26290,34903,616,1,26290,15508,16191,16901,17716,25289
36,601,601.000,5361,14264,16108,16678,17057,24495,25378,34547,43064,600,1,34547,16108,16678,17057,24495,25378
37,609,609.000,3029,13749,16348,16320,17078,23203,25348,33940,34413,608,1,33940,16348,16320,17078,23203,25348
38,617,617.000,10599,13664,16013,16231,16993,24563,25508,26161,34160,616,1,26161,16013,16231,16993,24563,25508
39,606,606.000,5904,13626,16509,16482,17155,24489,25547,26892,34025,605,1,26892,16509,16482,17155,24489,25547
40,581,581.000,10681,13471,16665,17144,17130,25254,25756,33950,42150,580,1,33950,16665,17144,17130,25254,25756
41,617,617.000,3100,13834,16028,16138,16905,17533,19508,34737,50305,616,1,34737,16028,16138,16905,17533,19508
42,639,639.000,9438,13772,16197,15703,16936,17416,18211,25918,26576,638,1,25918,16197,15703,16936,17416,18211
43,641,641.000,10415,13889,16229,15543,16892,17374,17675,24985,26187,640,1,24985,16229,15543,16892,17374,17675
44,624,624.000,10215,13755,16131,16072,16938,18209,25176,25933,26597,623,1,25933,16131,16072,16938,18209,25176
45,616,616.000,2989,13875,15887,16189,17054,24088,25355,26377,34156,615,1,26377,15887,16189,17054,24088,25355
46,616,616.000,10698,14040,15105,16179,16921,18034,25408,25839,34308,615,1,25839,15105,16179,16921,18034,25408
47,617,617.000,11227,14100,14992,16169,16953,17766,25273,25949,27068,616,1,25949,14992,16169,16953,17766,25273
48,507,507.000,3931,13421,14121,19859,16921,41455,50281,59936,76046,506,1,59936,14121,19859,16921,41455,50281
49,476,476.000,3472,13647,14314,21128,16083,43201,50755,83487,92137,475,1,83487,14314,21128,16083,43201,50755
50,624,624.000,3446,14394,15537,15852,16784,17341,17679,25608,50987,623,1,25608,15537,15852,16784,17341,17679
51,635,635.000,3663,14506,15561,15697,16804,17327,17610,25542,33876,634,1,25542,15561,15697,16804,17327,17610
52,626,626.000,3903,14451,15387,15887,16725,17275,17705,33878,68420,625,1,33878,15387,15887,16725,17275,17705
53,645,645.000,11346,14683,15616,15588,16773,17138,17452,18053,25515,644,1,18053,15616,15588,16773,17138,17452
54,632,632.000,11903,14523,15612,15803,16755,17215,17713,25710,34455,631,1,25710,15612,15803,16755,17215,17713
55,630,630.000,11862,14511,15557,15803,16782,17228,17626,25801,33858,629,1,25801,15557,15803,16782,17228,17626
56,638,638.000,4719,14525,15638,15691,16772,17285,17655,25340,25890,637,1,25340,15638,15691,16772,17285,17655
57,645,645.000,3182,14347,15355,15449,16718,17202,17587,24891,26713,644,1,24891,15355,15449,16718,17202,17587
58,639,639.000,3177,14572,15606,15631,16724,17223,17619,25172,26953,638,1,25172,15606,15631,16724,17223,17619
59,591,591.000,4465,14193,15278,17076,16767,17389,18367,66879,151882,590,1,66879,15278,17076,16767,17389,18367
60,540,540.000,3066,16387,16732,18362,17022,17596,41047,74981,75268,539,1,74981,16732,18362,17022,17596,41047
61,612,612.000,2909,13989,16592,16249,16882,17430,24663,42290,50342,611,1,42290,16592,16249,16882,17430,24663
62,609,609.000,10084,13328,16524,16411,16934,17483,17952,58704,59060,608,1,58704,16524,16411,16934,17483,17952
63,648,648.000,3083,13638,16487,15450,16873,17286,17537,24597,25258,647,1,24597,16487,15450,16873,17286,17537
64,636,636.000,3118,13963,15791,15645,16848,17060,17497,18038,50114,635,1,18038,15791,15645,16848,17060,17497
65,644,644.000,11235,14155,15301,15540,16818,17037,17364,18202,35504,643,1,18202,15301,15540,16818,17037,17364
66,650,650.000,3877,14055,14950,15363,16806,17018,17303,17915,25452,649,1,17915,14950,15363,16806,17018,17303
67,626,626.000,3224,14110,15121,16262,16839,17177,17516,50575,84883,625,1,50575,15121,16262,16839,17177,17516
68,534,534.000,3510,13784,14482,18492,16811,19958,48182,69047,152001,533,1,69047,14482,18492,16811,19958,48182
69,500,500.000,9638,13340,14177,19901,28039,37196,39083,46342,46923,499,1,46342,14177,19901,28039,37196,39083
70,482,482.000,3419,13500,14120,20870,15802,36896,44576,142220,142993,481,1,142220,14120,20870,15802,36896,44576
71,543,543.000,4338,13842,14748,18171,18277,28356,35474,47037,61955,542,1,47037,14748,18171,18277,28356,35474
72,556,556.000,3092,13712,14715,18033,17812,27613,35177,52712,53469,555,1,52712,14715,18033,17812,27613,35177
73,543,543.000,11998,14025,14804,18509,17610,28717,43255,59679,60871,542,1,59679,14804,18509,17610,28717,43255
74,572,572.000,3368,14010,14832,17374,17360,26156,34753,49793,52465,571,1,49793,14832,17374,17360,26156,34753
75,564,564.000,12162,13994,14750,17677,17344,26130,34794,43586,61624,563,1,43586,14750,17677,17344,26130,34794
76,558,558.000,11509,13942,14738,17896,17271,26781,35735,51392,60214,557,1,51392,14738,17896,17271,26781,35735
77,577,577.000,3574,13946,14927,17343,17208,25837,34369,43674,51718,576,1,43674,14927,17343,17208,25837,34369
78,559,559.000,11628,14077,14981,17840,17253,26583,34381,49635,60485,558,1,49635,14981,17840,17253,26583,34381
79,476,476.000,3338,13392,14009,21204,15401,45809,58560,92227,98975,475,1,92227,14009,21204,15401,45809,58560
80,491,491.000,3023,13415,14289,20142,25315,38222,44168,66394,67516,490,1,66394,14289,20142,25315,38222,44168
81,490,490.000,7105,13105,16841,20375,25060,33737,41050,75563,76549,489,1,75563,16841,20375,25060,33737,41050
82,529,529.000,3255,13322,16526,18787,18015,25457,26024,125571,127312,528,1,125571,16526,18787,18015,25457,26024
